step,split,ce,top1,cell_err_m,pose_nll,pose_err_m,n,sec,vce_m,vce_pose_m,fine_epe_px,fine_epe_in_px
856,train,6.0939,0.0066,15.53,5.9224,9.21,7723,715.5,15.469,15.431,nan,nan
857,train,6.4767,0.0001,16.33,6.2111,17.84,11471,716.2,15.836,15.827,nan,nan
858,train,5.9558,0.0010,21.10,5.6290,20.68,9880,717.0,16.779,16.770,nan,nan
859,train,6.2761,0.0103,11.33,5.9401,7.71,8601,717.7,12.753,12.751,nan,nan
860,train,5.1471,0.0132,7.54,4.9548,7.62,9596,718.5,3.234,3.136,nan,nan
861,train,6.5668,0.0015,16.70,6.4678,13.05,10678,719.2,15.898,15.896,nan,nan
862,train,5.7839,0.0015,15.30,5.5357,8.10,8654,720.0,15.362,15.354,nan,nan
863,train,5.9710,0.0072,14.86,5.5215,15.27,9204,720.7,14.066,14.029,nan,nan
864,train,5.5008,0.0162,10.69,5.2501,11.00,10438,721.5,8.413,8.406,nan,nan
865,train,5.4060,0.0085,9.11,5.0717,6.41,7489,722.2,10.073,10.004,nan,nan
866,train,6.4409,0.0012,18.03,6.2288,12.17,7639,723.0,17.086,17.064,nan,nan
867,train,5.2839,0.0031,11.20,4.8526,10.16,8754,723.7,4.765,4.710,nan,nan
868,train,5.4721,0.0174,10.59,5.0912,11.06,10316,724.5,7.686,7.669,nan,nan
869,train,5.9631,0.0004,18.56,5.7333,19.28,10493,725.2,13.636,13.625,nan,nan
870,train,5.7088,0.0106,13.75,5.2821,11.20,7719,726.0,11.914,11.886,nan,nan
871,train,5.3261,0.0061,7.22,5.1303,4.24,8055,726.7,8.419,8.406,nan,nan
872,train,6.4120,0.0419,20.59,5.8876,23.98,10134,727.4,18.883,18.874,nan,nan
873,train,5.9149,0.0061,15.32,5.5379,10.07,8580,728.2,10.233,10.133,nan,nan
874,train,6.0249,0.0012,11.43,5.7900,10.80,7690,728.9,9.345,9.329,nan,nan
875,train,5.6935,0.0011,12.21,5.5573,11.68,7540,729.7,7.169,7.144,nan,nan
876,train,5.7568,0.0019,13.11,5.5227,16.66,9929,730.4,9.871,9.840,nan,nan
877,train,5.5567,0.0157,11.73,4.9581,8.32,8152,731.2,9.274,9.272,nan,nan
878,train,5.7720,0.0277,16.93,5.2855,18.04,9092,731.9,15.151,15.149,nan,nan
879,train,5.6273,0.0102,12.40,5.4020,10.06,10009,732.7,10.115,10.038,nan,nan
880,train,6.9303,0.0001,29.64,6.8904,32.92,9346,733.4,24.089,24.064,nan,nan
881,train,5.5229,0.0099,11.34,5.0931,4.41,8871,734.2,7.757,7.755,nan,nan
882,train,5.4719,0.0611,13.40,5.0642,11.00,10023,734.9,10.449,10.436,nan,nan
883,train,5.2922,0.0147,7.72,4.8844,3.41,8886,735.7,5.453,5.392,nan,nan
884,train,6.0018,0.0006,19.48,6.0129,22.98,7838,736.4,13.807,13.802,nan,nan
885,train,6.3805,0.0130,18.55,6.1420,18.64,10662,737.2,12.820,12.792,nan,nan
886,train,6.4324,0.0073,17.15,6.3512,18.09,11630,737.9,16.119,16.117,nan,nan
887,train,5.7703,0.0011,13.43,5.5914,11.49,10146,738.7,11.036,11.034,nan,nan
888,train,6.0110,0.0043,15.28,5.6180,14.65,8402,739.4,7.802,7.707,nan,nan
889,train,6.0922,0.0023,17.16,5.9202,15.03,7504,740.2,13.663,13.657,nan,nan
890,train,6.1976,0.0238,14.60,5.9775,14.14,9249,740.9,12.837,12.805,nan,nan
891,train,5.5913,0.0010,10.93,5.2907,8.12,8050,741.7,8.883,8.863,nan,nan
892,train,6.6917,0.0001,26.32,6.4253,26.36,8151,742.4,21.208,21.201,nan,nan
893,train,6.0868,0.0470,15.49,5.7664,10.00,8413,743.1,10.899,10.847,nan,nan
894,train,6.3808,0.0013,13.38,6.1646,15.67,7796,743.9,13.849,13.817,nan,nan
895,train,6.3065,0.0010,16.19,6.1168,14.61,8675,744.6,12.510,12.487,nan,nan
896,train,5.4515,0.0411,8.53,4.9716,6.12,10426,745.4,6.872,6.869,nan,nan
897,train,6.0536,0.0274,13.88,5.9105,14.52,7525,746.1,11.755,11.743,nan,nan
898,train,5.6735,0.0097,11.40,5.3408,12.22,9932,746.9,8.362,8.318,nan,nan
899,train,5.9942,0.0000,21.72,5.6833,20.41,9675,747.6,18.395,18.395,nan,nan
900,train,5.8988,0.0018,17.19,5.4619,16.20,9326,748.4,11.064,11.062,nan,nan
901,train,6.8979,0.0000,24.45,6.5978,26.54,9382,749.1,19.686,19.669,nan,nan
902,train,6.1732,0.0009,12.79,5.7811,12.68,6868,749.9,11.397,11.392,nan,nan
903,train,5.3889,0.1068,8.76,5.3036,6.40,7894,750.6,8.329,8.304,nan,nan
904,train,5.7178,0.0023,14.16,5.3137,16.31,7421,751.4,13.181,13.179,nan,nan
905,train,5.9903,0.0404,17.31,5.5833,14.04,8631,752.1,14.500,14.484,nan,nan
906,train,5.0186,0.0446,10.67,4.6647,13.45,9143,752.9,7.180,7.177,nan,nan
907,train,5.8658,0.0013,10.11,5.6480,9.10,8192,753.6,8.521,8.480,nan,nan
908,train,6.4071,0.0001,15.35,6.2554,15.30,6721,754.4,14.523,14.520,nan,nan
909,train,6.5096,0.0071,13.26,6.1441,12.26,11603,755.1,15.122,15.099,nan,nan
910,train,5.4779,0.0696,9.83,5.0182,5.10,9261,755.9,5.334,5.300,nan,nan
911,train,5.2240,0.0174,7.76,5.1030,5.06,9331,756.6,5.677,5.667,nan,nan
912,train,5.2950,0.0117,7.68,5.0683,3.24,7699,757.3,1.541,1.441,nan,nan
913,train,6.0822,0.0296,21.78,5.7062,21.44,8555,758.1,15.285,15.273,nan,nan
914,train,6.9562,0.0000,20.82,6.8537,21.64,9931,758.8,20.422,20.419,nan,nan
915,train,6.5162,0.0222,17.79,6.1586,17.08,8632,759.6,17.513,17.511,nan,nan
916,train,6.1206,0.0005,19.30,5.7186,24.62,8793,760.3,15.779,15.607,nan,nan
917,train,4.6708,0.0286,5.44,4.3300,4.41,7854,761.1,2.384,2.319,nan,nan
918,train,5.9198,0.0015,14.39,5.5791,12.15,7785,761.8,12.771,12.755,nan,nan
919,train,5.6520,0.0289,14.49,5.3559,15.10,9601,762.6,13.227,13.210,nan,nan
920,train,5.8570,0.0019,11.59,5.6013,10.53,10806,763.3,9.664,9.615,nan,nan
921,train,6.3882,0.0002,14.43,6.2881,14.05,10289,764.1,12.806,12.795,nan,nan
922,train,5.6559,0.0003,23.32,5.2375,25.33,8657,764.8,18.440,18.403,nan,nan
923,train,6.5143,0.0046,16.68,5.9006,14.24,9358,765.6,14.516,14.508,nan,nan
924,train,6.2419,0.0000,15.38,5.8235,13.42,7723,766.3,14.842,14.798,nan,nan
925,train,5.0742,0.0572,9.74,4.8831,9.54,10249,767.1,5.600,5.579,nan,nan
926,train,6.9027,0.0000,19.77,6.5886,16.84,11656,767.8,18.580,18.573,nan,nan
927,train,4.9232,0.0320,6.10,4.5779,5.24,8158,768.6,5.168,5.112,nan,nan
928,train,5.6348,0.0027,14.64,5.3333,13.04,8416,769.3,11.488,11.459,nan,nan
929,train,6.3303,0.0000,19.28,5.9633,17.81,8439,770.1,17.475,17.446,nan,nan
930,train,6.2531,0.0060,16.33,6.0371,9.08,8855,770.8,14.468,14.452,nan,nan
931,train,5.3662,0.0063,8.79,4.7586,6.16,9976,771.6,4.787,4.752,nan,nan
932,train,6.1125,0.0004,12.35,5.8826,12.37,8262,772.3,12.729,12.725,nan,nan
933,train,6.4490,0.0002,18.55,6.1428,16.29,8664,773.0,15.977,15.977,nan,nan
934,train,7.0267,0.0001,20.40,6.8662,17.09,9187,773.8,18.029,18.025,nan,nan
935,train,6.3406,0.0044,20.20,5.9191,20.03,9214,774.5,18.529,18.526,nan,nan
936,train,5.3023,0.0034,10.15,5.2019,8.70,7973,775.3,7.635,7.612,nan,nan
937,train,5.5312,0.0084,9.19,5.2348,8.60,8772,776.0,8.375,8.370,nan,nan
938,train,5.7987,0.0035,10.59,5.4936,10.40,9723,776.8,6.261,6.009,nan,nan
939,train,5.3840,0.0053,10.38,5.1201,5.24,8521,777.5,7.829,7.814,nan,nan
940,train,6.5343,0.0007,13.17,6.2282,12.21,9416,778.3,13.035,13.034,nan,nan
941,train,5.0537,0.0165,6.84,4.6674,3.41,8436,779.0,4.380,4.313,nan,nan
942,train,6.5133,0.0002,18.33,6.3120,19.85,10236,779.8,16.909,16.899,nan,nan
943,train,6.9830,0.0003,20.92,6.6734,25.06,7777,780.5,17.073,17.071,nan,nan
944,train,5.6288,0.0001,12.96,5.4590,10.30,7456,781.3,8.180,8.108,nan,nan
945,train,7.4457,0.0000,22.26,6.9548,22.28,9193,782.0,19.451,19.449,nan,nan
946,train,6.6512,0.0003,23.05,6.2418,26.79,10234,782.8,21.383,21.375,nan,nan
947,train,5.6136,0.0022,13.78,5.4433,15.66,8570,783.5,10.485,10.485,nan,nan
948,train,5.4981,0.0040,9.02,5.2102,7.00,10631,784.3,6.534,6.533,nan,nan
949,train,5.3211,0.0207,9.65,5.0120,10.89,10011,785.0,2.867,2.738,nan,nan
950,train,5.7407,0.0001,13.59,5.2607,10.20,10564,785.8,10.694,10.661,nan,nan
951,train,5.9703,0.0066,10.92,5.6549,12.87,11204,786.5,11.407,11.403,nan,nan
952,train,5.7170,0.0052,11.66,5.6003,8.60,7473,787.3,8.358,8.255,nan,nan
953,train,6.2502,0.0005,16.07,5.8495,13.18,8634,788.0,12.463,12.455,nan,nan
954,train,6.5526,0.0003,23.13,6.3742,24.17,10160,788.8,19.932,19.917,nan,nan
955,train,6.3669,0.0036,13.54,6.1446,12.71,8090,789.5,10.414,10.151,nan,nan
956,train,6.0223,0.0002,13.39,5.7484,8.26,9112,790.3,10.345,10.336,nan,nan
957,train,5.9803,0.0045,17.87,5.4820,17.64,8303,791.0,15.611,15.594,nan,nan
958,train,6.5401,0.0007,19.74,6.2837,20.62,7662,791.8,15.330,15.329,nan,nan
959,train,6.2864,0.0012,23.38,6.1121,19.30,10834,792.5,19.918,19.913,nan,nan
960,train,5.1956,0.0521,10.17,4.9881,10.57,11219,793.3,7.445,7.408,nan,nan
961,train,5.5515,0.0087,9.05,5.1224,7.10,9705,794.0,5.757,5.726,nan,nan
962,train,6.3601,0.0004,17.93,6.1394,18.70,8325,794.8,14.489,14.451,nan,nan
963,train,4.8648,0.0551,6.15,4.5750,6.00,8997,795.5,2.598,2.564,nan,nan
964,train,6.6026,0.0002,15.78,6.3691,14.89,8438,796.2,9.953,9.928,nan,nan
965,train,5.4968,0.0554,13.27,5.3566,9.22,8070,797.0,12.129,12.108,nan,nan
966,train,6.0508,0.0010,18.74,5.8113,20.77,10510,797.7,13.168,13.106,nan,nan
967,train,6.0931,0.0342,12.98,5.6688,9.49,10839,798.5,13.903,13.897,nan,nan
968,train,6.6157,0.0010,15.52,6.4408,13.44,10214,799.2,13.883,13.878,nan,nan
969,train,5.9356,0.0008,17.38,5.5048,16.06,7611,800.0,15.669,15.646,nan,nan
970,train,6.9303,0.0001,15.57,6.7146,12.17,10537,800.7,17.767,17.760,nan,nan
971,train,5.6705,0.0044,12.09,5.4559,12.08,9082,801.5,9.041,9.030,nan,nan
972,train,5.7283,0.0048,15.85,5.4364,20.44,9744,802.2,13.000,12.997,nan,nan
973,train,6.7828,0.0003,17.27,6.6996,13.06,7534,803.0,17.508,17.498,nan,nan
974,train,7.1220,0.0005,23.07,6.4277,19.98,8583,803.7,21.099,21.071,nan,nan
975,train,5.4530,0.0198,11.54,5.2004,15.32,8854,804.5,9.438,9.426,nan,nan
976,train,6.0773,0.0002,18.61,5.9337,13.47,12507,805.2,15.552,15.552,nan,nan
977,train,6.2850,0.0009,14.00,6.1865,13.28,8698,806.0,12.549,12.481,nan,nan
978,train,5.7402,0.0032,12.26,5.4210,18.31,8859,806.7,9.789,9.774,nan,nan
979,train,6.5289,0.0014,19.87,6.5782,24.97,8370,807.5,17.447,17.396,nan,nan
980,train,5.7470,0.0242,11.22,5.6687,8.56,10082,808.2,10.604,10.589,nan,nan
981,train,5.9142,0.0022,13.79,5.7310,12.81,9961,809.0,10.635,10.581,nan,nan
982,train,6.3322,0.0002,16.37,6.2938,19.27,9570,809.7,17.353,17.349,nan,nan
983,train,6.4790,0.0000,16.15,6.3323,17.26,8910,810.5,16.909,16.872,nan,nan
984,train,5.4549,0.0114,8.55,5.1361,8.55,7459,811.2,5.460,5.455,nan,nan
985,train,6.3729,0.0004,19.23,6.3163,20.28,9176,812.0,15.511,15.503,nan,nan
986,train,5.8356,0.0023,15.83,5.6134,8.94,7492,812.7,14.266,14.265,nan,nan
987,train,7.0012,0.0000,24.77,6.6800,23.24,7717,813.4,21.854,21.851,nan,nan
988,train,5.4709,0.0373,14.46,5.0924,13.81,7900,814.2,9.243,9.240,nan,nan
989,train,6.1215,0.0025,13.39,5.7897,11.29,7092,814.9,9.023,8.968,nan,nan
990,train,5.1679,0.0070,9.91,5.0660,6.36,10873,815.7,6.275,6.249,nan,nan
991,train,7.1964,0.0000,27.06,6.8898,27.58,7325,816.4,22.527,22.525,nan,nan
992,train,5.9263,0.0018,20.30,5.6180,22.17,7827,817.2,13.496,13.496,nan,nan
993,train,5.5222,0.0085,11.71,5.3365,11.19,8972,817.9,8.057,8.050,nan,nan
994,train,6.3924,0.0106,16.98,6.1709,19.56,8370,818.7,12.299,12.294,nan,nan
995,train,6.5649,0.0037,15.71,6.3813,12.71,8455,819.4,10.719,10.713,nan,nan
996,train,5.7935,0.0225,12.08,5.6177,9.31,8208,820.2,14.838,14.799,nan,nan
997,train,5.5361,0.0169,8.45,5.2940,6.24,7416,820.9,5.198,5.149,nan,nan
998,train,5.8835,0.0031,14.58,5.5245,14.33,8361,821.6,11.491,11.480,nan,nan
999,train,6.4800,0.0003,16.63,6.1071,15.62,7651,822.4,13.447,13.444,nan,nan
1000,train,5.6027,0.0011,10.45,5.3728,7.62,9520,823.1,7.859,7.858,nan,nan
1000,val,5.9004,0.0092,13.89,5.6443,13.63,884448,892.3,11.583,11.562,nan,nan
1001,train,5.0332,0.0075,7.62,4.7529,3.24,8450,893.7,5.272,5.207,nan,nan
1002,train,5.8085,0.0052,13.63,5.5797,8.00,8432,894.4,14.086,14.085,nan,nan
1003,train,5.9818,0.0008,14.37,5.6493,14.16,9876,895.2,12.457,12.404,nan,nan
1004,train,5.2063,0.0257,7.85,4.9080,7.12,8120,895.9,5.590,5.581,nan,nan
1005,train,5.6890,0.0091,9.79,5.4544,9.22,8909,896.7,4.807,4.779,nan,nan
1006,train,5.9451,0.0036,15.91,5.7257,20.63,7022,897.4,13.530,13.441,nan,nan
1007,train,6.1191,0.0010,14.14,6.0070,13.69,7160,898.2,13.683,13.675,nan,nan
1008,train,6.0354,0.0069,13.42,5.7590,14.47,8747,898.9,10.349,10.343,nan,nan
1009,train,6.5721,0.0009,15.95,6.4740,17.28,8644,899.6,13.522,13.517,nan,nan
1010,train,6.2441,0.0010,14.26,6.0147,13.15,8871,900.4,10.538,10.504,nan,nan
1011,train,5.9403,0.0028,17.42,5.6615,17.28,10198,901.1,9.925,9.914,nan,nan
1012,train,5.5261,0.0043,11.94,5.2686,14.13,8407,901.9,10.254,10.249,nan,nan
1013,train,5.9033,0.0025,11.67,5.6176,12.08,8028,902.6,10.265,10.184,nan,nan
1014,train,6.1151,0.0006,15.91,5.7987,15.05,9885,903.4,13.964,13.897,nan,nan
1015,train,6.1135,0.0009,12.17,5.9640,9.45,10546,904.1,11.896,11.893,nan,nan
1016,train,5.6031,0.0057,13.14,4.8410,11.05,8431,904.9,9.818,9.806,nan,nan
1017,train,5.7138,0.0029,9.32,5.4013,7.73,9177,905.6,8.894,8.841,nan,nan
1018,train,5.9679,0.0026,11.62,5.3196,14.44,8483,906.4,11.584,11.440,nan,nan
1019,train,6.1620,0.0087,16.10,5.9118,18.94,9177,907.1,16.908,16.901,nan,nan
1020,train,5.9228,0.0026,10.30,5.8655,8.60,7710,907.9,9.374,9.365,nan,nan
1021,train,5.1231,0.0442,14.47,4.7170,10.00,8629,908.6,12.692,12.667,nan,nan
1022,train,5.7760,0.0224,9.07,5.7552,6.10,11125,909.4,6.754,6.638,nan,nan
1023,train,5.6509,0.0211,11.80,5.3074,12.67,7666,910.1,11.812,11.807,nan,nan
1024,train,5.7799,0.0065,12.93,5.6311,14.39,7580,910.9,6.884,6.873,nan,nan
1025,train,6.2846,0.0910,13.03,5.8303,9.06,10257,911.6,10.799,10.794,nan,nan
1026,train,5.9759,0.0005,13.70,5.7121,15.65,9940,912.4,11.077,10.904,nan,nan
1027,train,5.3632,0.0109,10.45,4.9139,9.31,8457,913.1,6.601,6.557,nan,nan
1028,train,6.7700,0.0001,16.43,6.4556,15.46,9722,913.9,14.644,14.632,nan,nan
1029,train,6.2946,0.0003,18.25,5.9089,21.40,8647,914.6,13.790,13.675,nan,nan
1030,train,7.1910,0.0002,19.73,6.9256,23.14,8188,915.4,19.057,19.053,nan,nan
1031,train,5.8141,0.0208,11.32,5.5132,9.06,9733,916.1,10.762,10.744,nan,nan
1032,train,6.9458,0.0001,20.43,6.6529,19.32,9483,916.8,17.859,17.855,nan,nan
1033,train,5.8917,0.0160,13.72,5.4550,12.00,10323,917.6,12.805,12.788,nan,nan
1034,train,5.8567,0.0197,14.50,5.3521,12.46,10400,918.4,11.919,11.914,nan,nan
1035,train,5.8025,0.0023,12.11,5.3448,11.22,7477,919.1,7.167,7.147,nan,nan
1036,train,5.0222,0.0678,10.07,4.8647,9.22,8360,919.8,6.984,6.973,nan,nan
1037,train,5.8451,0.0038,11.99,5.6424,11.91,8872,920.6,9.947,9.940,nan,nan
1038,train,6.2415,0.0016,15.93,5.8691,11.22,8065,921.3,12.146,12.129,nan,nan
1039,train,6.4854,0.0000,18.60,6.1750,16.55,9186,922.1,16.760,16.747,nan,nan
1040,train,6.2961,0.0004,18.04,6.0716,21.05,7446,922.8,18.148,18.143,nan,nan
1041,train,5.7693,0.0027,11.59,5.5836,12.71,8231,923.6,10.046,10.038,nan,nan
1042,train,6.8084,0.0000,24.72,6.6148,26.48,8057,924.3,22.187,22.179,nan,nan
1043,train,6.2617,0.0001,18.93,5.9332,19.00,8028,925.1,17.741,17.739,nan,nan
1044,train,6.0128,0.0004,12.56,5.7517,10.21,7773,925.8,9.453,9.446,nan,nan
1045,train,6.3204,0.0007,18.93,6.1545,19.48,7572,926.6,13.208,13.005,nan,nan
1046,train,5.6697,0.0056,11.39,5.4617,11.07,9803,927.3,6.429,6.417,nan,nan
1047,train,6.4702,0.0000,17.40,6.2835,16.43,8912,928.1,16.832,16.811,nan,nan
1048,train,6.3440,0.0003,19.50,5.9705,16.91,9298,928.8,15.476,15.475,nan,nan
1049,train,5.8780,0.0022,11.63,5.5431,10.30,8676,929.6,10.795,10.788,nan,nan
1050,train,6.0694,0.0023,22.30,5.9839,16.49,8959,930.3,17.692,17.683,nan,nan
1051,train,6.1517,0.0002,12.83,6.0118,7.24,10896,931.0,7.328,7.306,nan,nan
1052,train,5.0394,0.0522,7.52,4.6800,6.10,9233,931.8,5.582,5.572,nan,nan
1053,train,6.5219,0.0002,21.29,6.2206,21.58,9383,932.5,20.367,20.359,nan,nan
1054,train,6.6656,0.0009,16.70,6.2349,15.00,7431,933.3,16.937,16.930,nan,nan
1055,train,5.7926,0.0012,11.12,5.4098,6.36,9428,934.0,9.809,9.789,nan,nan
1056,train,5.3412,0.0105,10.14,5.1985,9.28,8651,934.8,4.596,4.536,nan,nan
1057,train,5.5732,0.0009,11.18,5.4436,11.98,8706,935.5,4.656,4.655,nan,nan
1058,train,6.6700,0.0075,17.83,5.6316,11.61,8423,936.3,16.584,16.579,nan,nan
1059,train,6.0123,0.0060,13.98,5.5696,20.04,9345,937.0,14.169,14.125,nan,nan
1060,train,6.0899,0.0002,20.47,6.0383,20.67,8573,937.8,16.504,16.501,nan,nan
1061,train,6.6787,0.0010,16.50,6.7644,17.70,9988,938.5,15.933,15.929,nan,nan
1062,train,5.8103,0.0016,16.97,5.5932,17.16,8204,939.3,11.361,11.360,nan,nan
1063,train,6.6316,0.0017,20.70,6.3713,16.16,9044,940.0,15.984,15.979,nan,nan
1064,train,5.5993,0.0009,10.48,5.3615,12.49,9123,940.8,10.189,10.178,nan,nan
1065,train,5.7939,0.0068,12.03,5.6353,13.89,10727,941.5,11.244,11.236,nan,nan
1066,train,6.5042,0.0000,22.39,6.1932,18.99,9460,942.3,19.040,19.026,nan,nan
1067,train,5.6779,0.0218,13.79,4.9760,12.66,9190,943.0,10.680,10.319,nan,nan
1068,train,5.4010,0.0042,12.00,5.0770,12.38,10382,943.8,6.750,6.743,nan,nan
1069,train,5.7381,0.0017,11.63,5.5504,9.57,9183,944.5,9.348,9.341,nan,nan
1070,train,5.0847,0.0198,8.71,4.7604,7.25,7741,945.2,9.086,9.085,nan,nan
1071,train,5.6207,0.0101,11.32,5.4905,9.85,9859,946.0,12.748,12.745,nan,nan
1072,train,5.4357,0.0042,9.59,5.2478,10.71,10702,946.7,6.823,6.817,nan,nan
1073,train,6.0515,0.0004,14.89,5.7619,12.24,7536,947.5,15.416,15.391,nan,nan
1074,train,5.2089,0.0419,9.22,4.9358,7.62,8001,948.2,9.447,9.433,nan,nan
1075,train,6.1622,0.0001,14.11,5.9555,12.19,9339,949.0,12.563,12.538,nan,nan
1076,train,5.6466,0.0056,12.50,5.4420,11.44,8233,949.7,10.705,10.694,nan,nan
1077,train,5.8111,0.0062,10.66,5.6672,7.74,8563,950.5,9.203,9.203,nan,nan
1078,train,5.6393,0.0067,11.54,5.4885,8.32,11581,951.2,9.374,9.372,nan,nan
1079,train,6.6032,0.0003,21.09,6.3662,21.10,9668,952.0,18.604,18.595,nan,nan
1080,train,5.5008,0.0006,12.66,5.4082,11.19,8060,952.7,9.658,9.655,nan,nan
1081,train,4.9670,0.0719,6.58,4.6383,6.00,8516,953.5,7.067,7.061,nan,nan
1082,train,6.2184,0.0063,18.55,6.0224,19.21,7904,954.2,15.496,15.495,nan,nan
1083,train,7.0515,0.0000,20.31,6.7413,21.15,7286,955.0,17.605,17.601,nan,nan
1084,train,5.6425,0.0293,14.97,5.4221,22.28,7231,955.7,16.137,16.136,nan,nan
1085,train,6.8165,0.0000,17.20,6.3723,16.28,7777,956.5,16.900,16.899,nan,nan
1086,train,6.7663,0.0003,26.65,6.4600,25.52,7091,957.2,23.433,23.432,nan,nan
1087,train,5.6617,0.0023,11.68,5.2248,11.71,7712,957.9,12.019,12.008,nan,nan
1088,train,5.7224,0.0035,12.40,5.4183,14.08,8400,958.7,10.551,10.533,nan,nan
1089,train,6.5499,0.0004,17.09,6.5676,16.28,7325,959.4,16.561,16.545,nan,nan
1090,train,6.0087,0.0007,14.84,5.8621,13.70,8446,960.2,13.393,13.382,nan,nan
1091,train,6.1755,0.0002,9.88,5.8586,8.39,10723,960.9,7.602,7.563,nan,nan
1092,train,5.3270,0.0100,9.31,5.1678,7.08,8788,961.7,6.125,6.059,nan,nan
1093,train,5.6422,0.0037,13.41,5.2761,14.65,10050,962.4,8.719,8.707,nan,nan
1094,train,5.8653,0.0014,11.39,5.8939,12.54,9027,963.2,6.636,6.627,nan,nan
1095,train,5.4028,0.0026,9.85,5.1412,5.06,8056,963.9,5.687,5.681,nan,nan
1096,train,5.4720,0.0055,9.82,5.2395,5.24,8330,964.7,6.048,6.042,nan,nan
1097,train,5.0410,0.0439,7.42,4.8862,3.65,8452,965.4,7.890,7.885,nan,nan
1098,train,6.9878,0.0009,19.43,6.8212,9.90,9139,966.2,17.644,17.642,nan,nan
1099,train,6.9094,0.0002,20.44,6.5789,18.60,11582,966.9,17.591,17.589,nan,nan
1100,train,6.0359,0.0004,17.86,5.5349,15.39,9840,967.7,15.809,15.807,nan,nan
1101,train,5.9819,0.0029,13.72,5.6640,14.60,11902,968.4,10.201,10.190,nan,nan
1102,train,5.5653,0.0266,12.28,5.4403,10.63,8934,969.2,11.005,11.004,nan,nan
1103,train,5.7247,0.0042,14.43,5.5928,13.21,9388,969.9,9.269,9.254,nan,nan
1104,train,5.7867,0.0007,15.73,5.6558,12.00,10013,970.7,11.450,11.450,nan,nan
1105,train,5.4974,0.0116,12.16,5.3448,8.25,9574,971.4,9.287,9.281,nan,nan
1106,train,4.7896,0.0642,8.67,4.4849,9.31,8745,972.2,6.270,6.269,nan,nan
1107,train,6.8117,0.0001,24.47,6.7769,27.15,8669,972.9,22.807,22.803,nan,nan
1108,train,6.0936,0.0007,14.20,5.6940,8.16,8700,973.7,11.918,11.913,nan,nan
1109,train,6.6493,0.0009,21.95,6.2971,23.89,8648,974.4,19.485,19.483,nan,nan
1110,train,5.3883,0.0114,8.28,5.1072,3.24,11123,975.2,6.547,6.545,nan,nan
1111,train,5.6519,0.0273,10.36,5.3668,8.21,7182,975.9,9.392,9.385,nan,nan
1112,train,5.2037,0.0112,11.29,4.7212,11.85,7502,976.6,6.779,6.737,nan,nan
1113,train,5.6216,0.0054,13.18,5.5555,12.68,9387,977.4,11.599,11.542,nan,nan
1114,train,5.6136,0.0034,14.05,5.4995,23.24,10150,978.1,9.843,9.841,nan,nan
1115,train,6.2925,0.0006,16.10,6.2306,13.25,9821,978.9,15.337,15.337,nan,nan
1116,train,5.8177,0.0015,12.46,5.6349,10.10,11032,979.6,8.005,7.999,nan,nan
1117,train,6.5508,0.0002,20.82,6.1299,24.37,8188,980.4,18.412,18.411,nan,nan
1118,train,5.1914,0.0222,7.99,4.9227,2.00,7698,981.1,3.546,3.534,nan,nan
1119,train,5.7920,0.0012,18.04,5.5109,18.99,10678,981.9,16.856,16.851,nan,nan
1120,train,5.9032,0.0157,13.80,5.2678,12.07,10115,982.6,14.068,14.068,nan,nan
1121,train,5.4229,0.0060,11.99,5.1057,13.09,11028,983.4,12.571,12.564,nan,nan
1122,train,6.0824,0.0075,14.21,5.8802,12.81,10454,984.1,11.604,11.602,nan,nan
1123,train,5.3977,0.0045,8.72,5.0395,7.08,8870,984.9,6.209,6.182,nan,nan
1124,train,5.1389,0.0025,11.08,4.7549,9.06,8384,985.6,8.196,8.195,nan,nan
1125,train,5.6255,0.0380,12.75,5.3043,8.54,10772,986.4,12.641,12.641,nan,nan
1126,train,5.9408,0.0007,16.83,5.7539,18.54,9467,987.1,12.484,12.478,nan,nan
1127,train,6.0885,0.0007,19.49,5.7653,12.96,10018,987.9,14.427,14.423,nan,nan
1128,train,5.7626,0.0025,11.97,5.6514,10.48,10748,988.6,9.883,9.880,nan,nan
1129,train,5.9132,0.0085,15.99,5.4978,14.34,10939,989.4,14.413,14.410,nan,nan
1130,train,5.6594,0.0065,11.30,5.3702,9.31,9594,990.1,11.942,11.933,nan,nan
1131,train,8.7230,0.0000,31.03,8.4817,29.65,8070,990.9,28.076,28.063,nan,nan
1132,train,6.1371,0.0027,15.06,5.9332,20.85,8823,991.6,15.249,15.247,nan,nan
1133,train,6.1790,0.0017,12.97,5.7142,13.60,9980,992.4,12.024,12.010,nan,nan
1134,train,5.1758,0.0168,7.72,4.9025,5.84,9004,993.1,6.391,6.390,nan,nan
