step,split,ce,cert,top1,top5,cell_err_m,n,sec
1614,train,3.6896,0.3789,0.0000,0.0258,23.75,155,0.8
1615,train,3.2135,0.3902,0.1765,0.4771,7.37,153,0.6
1616,train,3.6008,0.3257,0.0552,0.2638,10.88,163,0.6
1617,train,3.4181,0.3054,0.0724,0.3947,9.07,152,0.8
1618,train,3.2184,0.3758,0.0818,0.3145,11.71,159,0.7
1619,train,4.7530,0.3706,0.0063,0.0314,10.93,159,0.6
1620,train,3.3787,0.3659,0.0261,0.2941,12.86,153,0.8
1621,train,3.5632,0.3381,0.0748,0.3537,10.71,147,0.8
1622,train,3.7254,0.3316,0.0370,0.1543,11.95,162,0.8
1623,train,3.5951,0.3214,0.0127,0.0382,25.18,157,0.6
1624,train,3.3213,0.2850,0.0621,0.3106,10.45,161,0.8
1625,train,4.7034,0.3678,0.0000,0.0064,23.98,156,0.8
1626,train,4.8029,0.3253,0.0000,0.0122,23.46,164,0.8
1627,train,3.3400,0.3233,0.0759,0.4557,10.24,158,0.6
1628,train,3.5609,0.3184,0.0248,0.2112,14.34,161,0.8
1629,train,3.3934,0.3438,0.0736,0.3374,10.23,163,0.7
1630,train,6.1378,0.3523,0.0000,0.0000,20.71,156,0.8
1631,train,4.3629,0.3372,0.0245,0.0736,33.74,163,0.8
1632,train,6.2971,0.3778,0.0000,0.0000,26.23,154,0.6
1633,train,3.3401,0.3180,0.0500,0.3250,10.49,160,0.6
1634,train,3.3225,0.4022,0.0979,0.3217,7.64,143,0.7
1635,train,3.9691,0.3863,0.0065,0.0129,25.18,155,0.6
1636,train,4.0501,0.3683,0.0000,0.0452,11.05,155,0.6
1637,train,3.2477,0.3408,0.1146,0.3312,12.62,157,0.8
1638,train,3.9685,0.3374,0.0675,0.3006,16.75,163,0.8
1639,train,3.5964,0.3392,0.0497,0.1925,10.55,161,0.8
1640,train,4.2615,0.3770,0.0063,0.0312,14.42,160,0.8
1641,train,4.3517,0.3270,0.0000,0.0318,16.44,157,0.8
1642,train,5.0322,0.5302,0.0000,0.0148,28.49,135,0.8
1643,train,3.6227,0.3008,0.0732,0.2683,16.19,164,0.8
1644,train,4.4883,0.3243,0.0000,0.0131,14.22,153,0.8
1645,train,3.8280,0.3260,0.0124,0.0745,13.86,161,0.8
1646,train,4.0423,0.3158,0.0000,0.0245,31.14,163,0.8
1647,train,4.2523,0.3350,0.0062,0.1242,10.27,161,0.8
1648,train,3.8830,0.3473,0.0503,0.1824,10.15,159,0.8
1649,train,4.7676,0.3562,0.0000,0.0000,12.98,155,0.6
1650,train,4.0891,0.3733,0.0000,0.0592,10.67,152,0.8
1651,train,3.2895,0.3854,0.1795,0.5256,11.01,156,0.8
1652,train,4.0459,0.3498,0.0000,0.0312,18.12,160,0.8
1653,train,3.5008,0.3751,0.0701,0.2420,8.67,157,0.8
1654,train,3.3020,0.3671,0.0544,0.3265,11.24,147,0.8
1655,train,4.1058,0.3599,0.0065,0.0523,17.47,153,0.6
1656,train,4.8190,0.3447,0.0064,0.0064,27.40,157,0.6
1657,train,4.4601,0.3515,0.0000,0.0000,37.07,158,0.8
1658,train,3.6289,0.3389,0.0373,0.2112,12.94,161,0.8
1659,train,4.4264,0.3136,0.0000,0.0000,33.49,160,0.7
1660,train,3.3469,0.3115,0.1529,0.5414,7.16,157,0.8
1661,train,3.7725,0.3114,0.0124,0.1118,18.33,161,0.7
1662,train,3.4383,0.4005,0.0867,0.4067,13.53,150,0.6
1663,train,3.5274,0.3412,0.0458,0.2092,14.58,153,0.6
1664,train,4.1804,0.3479,0.0312,0.1500,13.62,160,0.8
1665,train,3.7548,0.4014,0.0362,0.2101,10.64,138,0.7
1666,train,3.5798,0.2970,0.0000,0.2075,12.46,159,0.7
1667,train,4.0466,0.4889,0.0000,0.0072,31.13,139,0.6
1668,train,3.7692,0.3251,0.0064,0.0446,15.00,157,0.8
1669,train,3.5307,0.3094,0.0625,0.2250,10.52,160,0.8
1670,train,4.3154,0.3342,0.0000,0.0000,39.04,156,0.8
1671,train,5.5221,0.2950,0.0000,0.0000,22.63,163,0.8
1672,train,3.8990,0.3672,0.0312,0.1187,15.26,160,0.8
1673,train,4.3877,0.3402,0.0000,0.0061,12.44,163,0.8
1674,train,4.3015,0.2851,0.0000,0.0000,23.99,162,0.8
1675,train,3.3807,0.3294,0.0523,0.2288,12.78,153,0.6
1676,train,3.7322,0.3186,0.0250,0.0750,27.87,160,0.8
1677,train,3.6626,0.2755,0.0683,0.2360,15.50,161,0.8
1678,train,3.9569,0.3338,0.0185,0.1481,15.64,162,0.8
1679,train,3.9693,0.3843,0.0063,0.1562,16.32,160,0.6
1680,train,3.5359,0.3721,0.0000,0.0200,21.08,150,0.6
1681,train,3.6692,0.3354,0.0500,0.2875,11.92,160,0.6
1682,train,3.5314,0.3547,0.0327,0.1634,15.73,153,0.8
1683,train,3.8117,0.3118,0.0312,0.1500,10.87,160,0.7
1684,train,4.5557,0.3548,0.0000,0.0134,14.84,149,0.6
1685,train,4.5265,0.2823,0.0000,0.0061,16.02,164,0.6
1686,train,3.8103,0.3622,0.0258,0.1161,17.58,155,0.8
1687,train,3.3379,0.4071,0.0552,0.4000,8.37,145,0.7
1688,train,3.2724,0.2718,0.0859,0.4479,9.98,163,0.8
1689,train,3.9429,0.3227,0.0000,0.0064,14.85,157,0.6
1690,train,3.4947,0.4746,0.0511,0.1825,14.22,137,0.7
1691,train,3.9489,0.3149,0.0248,0.0621,23.60,161,0.6
1692,train,3.5345,0.3270,0.1132,0.4717,9.12,159,0.6
1693,train,4.1670,0.3647,0.0000,0.1208,17.75,149,0.6
1694,train,4.9699,0.3480,0.0000,0.0000,35.76,163,0.8
1695,train,4.7144,0.3203,0.0062,0.0373,18.22,161,0.8
1696,train,3.8066,0.3971,0.0000,0.0189,19.77,159,0.8
1697,train,3.5618,0.3893,0.1438,0.5205,7.64,146,0.7
1698,train,3.5590,0.3101,0.0552,0.2577,10.57,163,0.8
1699,train,3.3800,0.3434,0.1081,0.4189,6.90,148,0.8
1700,train,3.4206,0.2930,0.0248,0.1677,15.52,161,0.8
1701,train,4.8556,0.3507,0.0000,0.0000,19.67,148,0.6
1702,train,4.0477,0.2724,0.0000,0.0307,25.39,163,0.6
1703,train,4.6669,0.3850,0.0000,0.0000,11.81,141,0.8
1704,train,3.2988,0.3782,0.0920,0.4724,8.24,163,0.7
1705,train,3.9144,0.2774,0.0000,0.0000,31.38,160,0.6
1706,train,3.8563,0.4028,0.0071,0.0500,26.21,140,0.6
1707,train,3.6783,0.3445,0.0065,0.0710,21.60,155,0.8
1708,train,3.4153,0.3554,0.0437,0.3313,8.71,160,0.8
1709,train,3.7112,0.3341,0.0437,0.1813,13.30,160,0.8
1710,train,3.4293,0.3013,0.0736,0.3374,8.73,163,0.8
1711,train,3.2739,0.3293,0.0541,0.2770,16.23,148,0.6
1712,train,3.4238,0.3390,0.0382,0.1975,10.87,157,0.8
1713,train,5.3485,0.5286,0.0000,0.0063,21.41,160,0.6
1714,train,3.5185,0.3430,0.0127,0.0696,20.01,158,0.8
1715,train,3.7582,0.2691,0.0314,0.1006,16.42,159,0.8
1716,train,4.1137,0.2516,0.0000,0.0859,11.76,163,0.8
1717,train,3.9751,0.4901,0.0000,0.0073,24.63,137,0.8
1718,train,3.3969,0.4023,0.0802,0.4383,7.89,162,0.8
1719,train,4.4032,0.4262,0.0130,0.0519,20.29,154,0.8
1720,train,3.7827,0.3245,0.0067,0.1141,9.58,149,0.7
1721,train,3.9145,0.2930,0.0000,0.0252,26.37,159,0.8
1722,train,3.6402,0.3403,0.1014,0.4054,9.26,148,0.8
1723,train,3.4329,0.3241,0.0823,0.3418,11.23,158,0.8
1724,train,3.4211,0.4394,0.1014,0.3986,9.21,148,0.8
1725,train,3.3024,0.2933,0.0432,0.3333,9.78,162,0.8
1726,train,4.5261,0.3157,0.0127,0.1013,9.25,158,0.8
1727,train,3.6675,0.3450,0.0063,0.0949,9.55,158,0.8
1728,train,4.3433,0.3724,0.0368,0.2147,10.47,163,0.8
1729,train,4.9665,0.3281,0.0000,0.0065,25.50,155,0.8
1730,train,3.4501,0.3258,0.0062,0.1429,16.44,161,0.8
1731,train,3.4858,0.3910,0.0189,0.1572,11.37,159,0.8
1732,train,3.0226,0.2863,0.2099,0.7099,5.43,162,0.8
1733,train,3.5082,0.2845,0.0123,0.1840,12.47,163,0.8
1734,train,5.0334,0.4704,0.0000,0.0200,24.63,150,0.8
1735,train,5.4114,0.5380,0.0068,0.0204,16.88,147,0.6
1736,train,4.2607,0.3246,0.0063,0.0314,16.49,159,0.7
1737,train,3.6205,0.3208,0.0000,0.0063,25.08,160,0.8
1738,train,3.2269,0.3677,0.0755,0.2956,10.06,159,0.8
1739,train,3.4833,0.2924,0.0500,0.2938,11.74,160,0.8
1740,train,3.2269,0.4215,0.1267,0.4533,8.73,150,0.6
1741,train,4.2288,0.3379,0.0000,0.0000,32.07,161,0.8
1742,train,3.3910,0.3362,0.0949,0.3354,8.65,158,0.8
1743,train,3.5375,0.3031,0.0909,0.2532,11.26,154,0.8
1744,train,3.8722,0.3595,0.0617,0.3086,16.89,162,0.6
1745,train,3.9849,0.3483,0.0125,0.0375,22.29,160,0.7
1746,train,3.1268,0.4304,0.0685,0.4247,7.24,146,0.6
1747,train,3.7739,0.3063,0.0062,0.1242,17.69,161,0.8
1748,train,3.3569,0.3194,0.1097,0.4645,8.38,155,0.6
1749,train,4.1255,0.3458,0.0065,0.0452,9.71,155,0.6
1750,train,4.2407,0.2892,0.0062,0.0247,38.39,162,0.8
1751,train,3.6279,0.3069,0.0798,0.2147,11.16,163,0.8
1752,train,3.6592,0.4399,0.0000,0.0362,20.57,138,0.6
1753,train,4.3714,0.2971,0.0000,0.0189,28.38,159,0.8
1754,train,4.4201,0.3804,0.0191,0.0701,13.56,157,0.6
1755,train,5.0192,0.3527,0.0000,0.0000,14.07,160,0.8
1756,train,3.7200,0.3699,0.0305,0.1159,18.30,164,0.8
1757,train,4.0209,0.4198,0.0000,0.0000,28.08,153,0.6
1758,train,4.2217,0.3053,0.0063,0.0437,9.09,160,0.8
1759,train,3.8113,0.3229,0.0065,0.0774,16.95,155,0.8
1760,train,3.7519,0.3662,0.0779,0.2403,13.93,154,0.6
1761,train,3.3712,0.3993,0.0065,0.1429,17.76,154,0.8
1762,train,3.5234,0.4191,0.0352,0.1197,31.05,142,0.7
1763,train,4.1388,0.3160,0.0000,0.0000,32.59,156,0.6
1764,train,3.5735,0.3634,0.0467,0.2333,13.66,150,0.6
1765,train,5.6264,0.3641,0.0000,0.0000,32.75,150,0.7
1766,train,4.0384,0.3403,0.0323,0.1355,13.17,155,0.8
1767,train,4.3982,0.3655,0.0068,0.0203,36.14,148,0.7
1768,train,3.1672,0.3005,0.1288,0.5583,7.97,163,0.7
1769,train,5.0483,0.3332,0.0000,0.0000,12.84,161,0.6
1770,train,3.6632,0.4156,0.0000,0.0426,16.40,141,0.6
1771,train,3.3691,0.3491,0.0658,0.4211,9.52,152,0.6
1772,train,4.1948,0.3866,0.0128,0.0321,16.22,156,0.8
1773,train,3.3150,0.3534,0.0340,0.2177,13.40,147,0.8
1774,train,3.2673,0.3160,0.0764,0.3312,12.45,157,0.8
1775,train,3.8370,0.3195,0.0186,0.0621,14.06,161,0.8
1776,train,6.1881,0.3023,0.0000,0.0000,19.35,158,0.8
1777,train,3.9054,0.3035,0.0000,0.0755,24.06,159,0.8
1778,train,3.8796,0.3800,0.0194,0.1613,9.00,155,0.8
1779,train,3.1767,0.3033,0.1111,0.5309,8.77,162,0.8
1780,train,3.4507,0.3883,0.0000,0.0063,23.57,160,0.8
1781,train,3.1451,0.3361,0.1069,0.3899,9.85,159,0.7
1782,train,3.6406,0.3543,0.0452,0.1419,11.34,155,0.8
1783,train,5.1403,0.3732,0.0000,0.0000,36.62,148,0.6
1784,train,4.4832,0.3171,0.0189,0.0881,12.99,159,0.8
1785,train,3.3865,0.3690,0.1208,0.5369,8.25,149,0.6
1786,train,3.5272,0.3772,0.0455,0.2597,15.99,154,0.8
1787,train,4.2440,0.3034,0.0000,0.0435,17.69,161,0.6
1788,train,4.3872,0.3880,0.0000,0.0000,30.24,149,0.8
1789,train,3.5047,0.2721,0.0123,0.0920,23.06,163,0.7
1790,train,3.3302,0.3245,0.0701,0.3057,13.89,157,0.8
1791,train,3.1796,0.3324,0.1267,0.5467,10.17,150,0.8
1792,train,3.3808,0.3039,0.0962,0.3462,13.78,156,0.8
1793,train,3.3759,0.3413,0.0724,0.3026,11.50,152,0.6
1794,train,3.2028,0.2735,0.1321,0.5535,5.71,159,0.8
1795,train,3.6720,0.3265,0.1456,0.3924,9.34,158,0.6
1796,train,3.6346,0.2827,0.0250,0.0875,19.83,160,0.8
1797,train,3.5544,0.3399,0.0464,0.2119,9.24,151,0.8
1798,train,3.5775,0.3161,0.0309,0.2284,10.40,162,0.7
1799,train,4.7951,0.4134,0.0000,0.0126,20.48,159,0.6
1800,train,3.9975,0.3152,0.0188,0.1063,9.96,160,0.6
1800,val,4.3002,,0.0226,0.1048,17.50,6984,36.0
1801,train,3.9409,0.3462,0.0250,0.1625,10.58,160,0.7
1802,train,3.0936,0.3120,0.1329,0.4367,9.82,158,0.7
1803,train,3.9404,0.3037,0.0064,0.1603,10.05,156,0.6
1804,train,3.3761,0.3712,0.0486,0.3681,9.67,144,0.8
1805,train,3.6238,0.3473,0.0867,0.2933,7.71,150,0.8
1806,train,3.2510,0.3896,0.0309,0.3333,14.42,162,0.8
1807,train,3.3612,0.2796,0.0429,0.1963,15.78,163,0.7
1808,train,3.7801,0.4002,0.0807,0.3727,7.22,161,0.8
1809,train,3.4157,0.3217,0.0403,0.1745,13.26,149,0.7
1810,train,3.1309,0.2792,0.2393,0.6503,5.94,163,0.6
1811,train,3.5964,0.4194,0.0461,0.2303,17.96,152,0.6
1812,train,3.9916,0.3969,0.0000,0.0000,46.34,143,0.8
1813,train,3.8525,0.3688,0.0000,0.0000,27.48,155,0.6
1814,train,3.1789,0.3022,0.1429,0.4658,6.94,161,0.8
1815,train,3.2509,0.2598,0.0247,0.1790,15.76,162,0.8
1816,train,4.2024,0.3115,0.0000,0.0124,19.84,161,0.6
1817,train,4.6596,0.3584,0.0062,0.0556,12.35,162,0.8
1818,train,3.1768,0.2802,0.0818,0.4151,9.76,159,0.8
1819,train,3.4105,0.3305,0.0311,0.1491,17.82,161,0.8
1820,train,3.9565,0.3390,0.0314,0.1321,18.00,159,0.8
1821,train,2.9348,0.3025,0.1899,0.7025,5.03,158,0.8
1822,train,4.6108,0.3093,0.0000,0.0000,13.60,158,0.8
1823,train,3.9338,0.3218,0.0124,0.0870,15.57,161,0.8
1824,train,3.3190,0.3077,0.0435,0.1801,15.41,161,0.6
1825,train,3.5115,0.3521,0.0390,0.2013,13.01,154,0.6
1826,train,3.7267,0.3409,0.0134,0.0738,20.98,149,0.6
1827,train,4.1684,0.3856,0.0130,0.0909,14.38,154,0.6
1828,train,4.2462,0.3451,0.0000,0.0063,18.22,158,0.8
1829,train,3.2951,0.3312,0.0245,0.1963,16.29,163,0.8
1830,train,4.4353,0.3461,0.0197,0.0592,16.78,152,0.8
1831,train,4.4335,0.3949,0.0000,0.0065,13.13,153,0.6
1832,train,3.4085,0.3360,0.0000,0.1013,24.06,158,0.7
1833,train,4.4198,0.4053,0.0000,0.0127,15.50,158,0.6
1834,train,3.6799,0.2372,0.0247,0.0802,27.72,162,0.6
1835,train,3.1938,0.3760,0.0805,0.4832,9.93,149,0.6
1836,train,3.6409,0.3472,0.0321,0.1410,19.81,156,0.8
1837,train,3.8592,0.2982,0.0062,0.0932,17.60,161,0.7
1838,train,3.9431,0.2705,0.0123,0.0617,22.68,162,0.7
1839,train,3.6859,0.3288,0.0336,0.2081,13.24,149,0.6
1840,train,3.5019,0.3089,0.0494,0.2037,12.16,162,0.8
1841,train,4.8329,0.3391,0.0000,0.0063,28.30,158,0.8
1842,train,3.7729,0.2579,0.0124,0.0870,22.60,161,0.6
1843,train,3.0919,0.3595,0.1149,0.6284,6.44,148,0.8
1844,train,3.7162,0.4586,0.0390,0.1818,10.17,154,0.8
1845,train,4.1550,0.4474,0.0000,0.0503,20.04,159,0.8
1846,train,3.3043,0.3315,0.0938,0.3125,18.70,160,0.6
1847,train,3.6901,0.3734,0.0714,0.2078,7.95,154,0.8
1848,train,3.1661,0.3431,0.0933,0.4333,6.37,150,0.8
1849,train,3.4791,0.4732,0.0274,0.1986,10.15,146,0.6
1850,train,3.8983,0.3473,0.0000,0.0063,27.67,158,0.8
1851,train,3.9024,0.2971,0.0000,0.0186,20.12,161,0.8
1852,train,4.9032,0.3629,0.0000,0.0000,14.08,149,0.6
1853,train,3.1773,0.3402,0.0559,0.4286,10.82,161,0.8
1854,train,3.5153,0.5636,0.0070,0.0769,23.32,143,0.8
1855,train,3.8994,0.2982,0.0000,0.0130,15.04,154,0.8
1856,train,3.2903,0.3664,0.0745,0.3043,9.99,161,0.8
1857,train,4.6610,0.3588,0.0000,0.0131,25.90,153,0.8
1858,train,3.9511,0.3374,0.0000,0.0449,19.60,156,0.6
1859,train,3.1740,0.3390,0.1554,0.6892,6.32,148,0.8
1860,train,4.0325,0.3164,0.0063,0.0189,11.39,159,0.6
1861,train,3.8048,0.2871,0.0491,0.2699,12.55,163,0.7
1862,train,3.9163,0.3448,0.0926,0.2531,16.35,162,0.8
1863,train,3.2489,0.3496,0.1063,0.5375,8.97,160,0.8
1864,train,3.7881,0.2813,0.0000,0.0000,27.46,162,0.8
1865,train,3.6877,0.3788,0.0870,0.3230,17.77,161,0.6
1866,train,3.8487,0.4440,0.0526,0.2237,8.33,152,0.6
1867,train,6.6785,0.3259,0.0064,0.0191,11.96,157,0.6
1868,train,4.3032,0.3785,0.0188,0.0813,18.63,160,0.8
1869,train,3.2604,0.2958,0.0617,0.3333,10.04,162,0.8
1870,train,3.0586,0.3159,0.0633,0.4557,10.07,158,0.7
1871,train,4.0279,0.3032,0.0064,0.0255,24.96,157,0.8
1872,train,3.6954,0.2350,0.0061,0.0184,29.43,163,0.6
1873,train,4.0481,0.3449,0.0461,0.2171,11.82,152,0.6
1874,train,4.0854,0.3480,0.0063,0.0190,20.37,158,0.6
1875,train,5.6253,0.3406,0.0000,0.0000,29.65,158,0.8
1876,train,3.9295,0.4035,0.0000,0.0000,19.47,153,0.7
1877,train,5.9208,0.3039,0.0000,0.0000,21.69,159,0.8
1878,train,4.1052,0.5471,0.0000,0.0000,29.75,163,0.8
1879,train,3.8485,0.2974,0.0311,0.1180,13.16,161,0.6
1880,train,3.9869,0.3038,0.0189,0.0440,20.21,159,0.6
1881,train,4.8025,0.2843,0.0000,0.0063,24.71,160,0.6
1882,train,5.6737,0.4435,0.0000,0.0000,14.95,140,0.6
1883,train,3.3440,0.3363,0.0506,0.4430,7.88,158,0.7
1884,train,3.6961,0.3255,0.0065,0.0260,26.07,154,0.7
1885,train,3.7552,0.3621,0.0123,0.1043,10.85,163,0.8
1886,train,3.3018,0.3283,0.0962,0.5385,10.34,156,0.8
1887,train,3.2232,0.3038,0.2166,0.6561,8.00,157,0.8
1888,train,4.0445,0.3427,0.0000,0.0000,24.73,161,0.7
1889,train,3.7593,0.3595,0.0000,0.0190,19.41,158,0.6
1890,train,3.8153,0.3795,0.0000,0.0563,12.96,142,0.8
1891,train,4.1686,0.4211,0.0070,0.0350,23.69,143,0.7
1892,train,3.9064,0.3207,0.0000,0.0000,38.28,159,0.8
1893,train,3.2369,0.3137,0.2222,0.6013,4.96,153,0.8
1894,train,5.1888,0.4214,0.0000,0.0000,21.16,141,0.7
1895,train,3.3619,0.2829,0.0563,0.3000,7.95,160,0.8
1896,train,3.4352,0.3331,0.0307,0.1902,13.40,163,0.7
1897,train,3.4330,0.2989,0.0552,0.2331,14.22,163,0.7
1898,train,3.6357,0.3291,0.0000,0.0584,17.59,154,0.8
1899,train,3.7074,0.3107,0.0063,0.0633,15.00,158,0.8
1900,train,5.5010,0.3181,0.0000,0.0000,28.62,161,0.6
1901,train,3.6609,0.2835,0.0191,0.1210,15.22,157,0.8
1902,train,3.8938,0.3840,0.0068,0.0616,22.10,146,0.7
1903,train,2.9397,0.2894,0.1863,0.6894,5.76,161,0.8
1904,train,3.7133,0.3319,0.0000,0.0962,14.18,156,0.6
1905,train,3.1852,0.3287,0.1039,0.4935,8.00,154,0.8
1906,train,3.5112,0.4156,0.0263,0.1974,8.39,152,0.8
1907,train,3.6298,0.2722,0.0679,0.2593,10.78,162,0.6
1908,train,3.8638,0.3575,0.0429,0.2214,11.81,140,0.8
1909,train,5.1007,0.2848,0.0000,0.0000,13.40,160,0.6
1910,train,3.2526,0.5742,0.0929,0.5000,7.06,140,0.8
1911,train,3.2211,0.3666,0.0380,0.2468,13.05,158,0.8
1912,train,3.9923,0.3915,0.0217,0.0870,14.64,138,0.6
1913,train,3.6307,0.3575,0.0204,0.1701,11.42,147,0.8
1914,train,3.9398,0.2738,0.0063,0.0437,17.97,160,0.8
1915,train,3.3656,0.3601,0.1477,0.4564,7.29,149,0.8
1916,train,3.7554,0.3291,0.0000,0.0387,24.57,155,0.8
1917,train,3.7294,0.3319,0.0263,0.2237,9.99,152,0.8
1918,train,4.7328,0.3526,0.0000,0.0000,21.17,154,0.8
1919,train,4.0811,0.3129,0.0065,0.0719,18.55,153,0.8
1920,train,4.0910,0.2564,0.0000,0.0368,17.23,163,0.6
1921,train,4.2794,0.4264,0.0270,0.0946,11.45,148,0.8
1922,train,3.5042,0.3356,0.0129,0.0903,23.99,155,0.8
1923,train,3.3767,0.3444,0.0382,0.2994,14.03,157,0.6
1924,train,3.7280,0.2804,0.0519,0.1234,15.07,154,0.8
1925,train,2.8515,0.3206,0.1187,0.5688,8.75,160,0.8
1926,train,5.4220,0.2773,0.0000,0.0063,26.77,160,0.8
1927,train,3.9148,0.2781,0.0124,0.1491,10.42,161,0.8
1928,train,3.0125,0.2730,0.1258,0.5031,7.41,159,0.8
1929,train,3.2612,0.2886,0.1019,0.3694,15.98,157,0.8
1930,train,3.4229,0.3160,0.0327,0.1307,17.59,153,0.6
1931,train,3.5671,0.3256,0.2688,0.6188,7.51,160,0.8
1932,train,3.8672,0.3201,0.0062,0.0926,11.23,162,0.8
1933,train,3.7966,0.3936,0.0000,0.0444,23.83,135,0.7
1934,train,3.2138,0.3015,0.1097,0.5097,6.68,155,0.8
1935,train,5.5115,0.3383,0.0000,0.0062,19.36,162,0.8
1936,train,3.6371,0.3398,0.0000,0.0188,24.81,160,0.8
1937,train,3.4666,0.3907,0.0395,0.2105,16.72,152,0.8
1938,train,4.1167,0.3759,0.0000,0.0197,17.13,152,0.6
1939,train,3.3037,0.3041,0.0437,0.3000,14.79,160,0.8
1940,train,3.4294,0.3469,0.1274,0.3822,7.13,157,0.6
1941,train,3.7223,0.2829,0.0854,0.2683,8.17,164,0.6
1942,train,3.6393,0.3903,0.0497,0.3292,10.21,161,0.6
1943,train,5.0927,0.2742,0.0000,0.0000,20.60,162,0.6
1944,train,3.4011,0.3243,0.0741,0.3519,7.84,162,0.8
1945,train,3.9645,0.3417,0.0000,0.0000,33.92,150,0.6
1946,train,3.1538,0.3279,0.0932,0.4720,6.88,161,0.8
1947,train,5.1999,0.3578,0.0000,0.0000,33.12,149,0.8
1948,train,3.6601,0.3140,0.0683,0.3354,7.69,161,0.6
1949,train,3.8838,0.3151,0.0000,0.0191,22.15,157,0.7
1950,train,3.9130,0.3819,0.0833,0.2778,10.08,144,0.6
1951,train,3.7393,0.3445,0.0139,0.1458,14.40,144,0.8
1952,train,3.6283,0.3179,0.0127,0.0253,24.54,158,0.8
1953,train,3.9394,0.3375,0.0311,0.1304,11.62,161,0.8
1954,train,4.1146,0.3456,0.0065,0.0649,20.68,154,0.8
1955,train,3.4583,0.4214,0.0064,0.0764,19.82,157,0.6
1956,train,3.2570,0.4311,0.3125,0.8264,5.40,144,0.7
1957,train,3.8171,0.2545,0.0723,0.2530,13.07,166,0.8
1958,train,3.4743,0.3917,0.0915,0.2941,8.60,153,0.8
1959,train,3.5564,0.3234,0.0064,0.0385,21.74,156,0.6
1960,train,5.5409,0.3573,0.0000,0.0000,40.43,150,0.6
1961,train,4.5156,0.2523,0.0063,0.0570,24.00,158,0.8
1962,train,4.5088,0.2887,0.0064,0.0573,9.73,157,0.8
1963,train,4.1750,0.4221,0.0000,0.0000,21.13,149,0.8
1964,train,4.7712,0.3544,0.0000,0.0064,17.10,156,0.6
1965,train,4.4887,0.3372,0.0062,0.0559,14.45,161,0.8
1966,train,3.2985,0.2985,0.1166,0.4110,11.01,163,0.7
1967,train,3.3135,0.3534,0.1290,0.3806,13.77,155,0.7
1968,train,3.4085,0.3423,0.0566,0.3270,9.68,159,0.8
1969,train,4.1216,0.3547,0.0132,0.0331,12.02,151,0.6
1970,train,3.3460,0.3645,0.1039,0.3377,16.61,154,0.6
1971,train,3.9720,0.3739,0.0065,0.0196,21.24,153,0.8
1972,train,5.2307,0.2625,0.0000,0.0061,29.64,163,0.6
1973,train,3.6878,0.3012,0.0368,0.2945,11.35,163,0.8
1974,train,4.9153,0.3457,0.0066,0.0132,17.91,152,0.8
1975,train,3.3784,0.3136,0.0258,0.1548,16.26,155,0.8
1976,train,3.1997,0.3495,0.0000,0.0000,35.80,153,0.7
1977,train,3.2510,0.3367,0.1126,0.6026,7.27,151,0.8
1978,train,4.1176,0.3413,0.0000,0.1195,19.60,159,0.6
1979,train,3.4989,0.2733,0.0368,0.2638,12.41,163,0.6
1980,train,3.2573,0.2703,0.0375,0.3563,9.07,160,0.8
1981,train,3.5257,0.4615,0.0000,0.1474,14.50,156,0.8
1982,train,3.2105,0.2521,0.1063,0.3375,13.80,160,0.6
1983,train,4.8722,0.2818,0.0063,0.0440,12.17,159,0.6
1984,train,3.8802,0.2937,0.0000,0.0000,33.65,159,0.8
1985,train,3.6519,0.2845,0.0189,0.1635,10.47,159,0.8
1986,train,3.3794,0.3230,0.0195,0.1364,19.91,154,0.8
1987,train,3.6614,0.3455,0.0764,0.3439,12.37,157,0.8
1988,train,3.8822,0.3882,0.0064,0.1026,7.73,156,0.8
1989,train,3.5124,0.3384,0.0377,0.2264,11.45,159,0.7
1990,train,3.7012,0.3183,0.0124,0.1491,17.53,161,0.6
1991,train,3.6658,0.2987,0.0255,0.1210,11.41,157,0.8
1992,train,6.9401,0.3548,0.0000,0.0000,30.92,160,0.8
1993,train,3.5027,0.2989,0.0443,0.1835,14.40,158,0.8
1994,train,3.2884,0.2792,0.0127,0.2357,12.48,157,0.7
1995,train,5.2129,0.3298,0.0197,0.0658,11.62,152,0.6
1996,train,4.1041,0.3837,0.0000,0.0309,15.64,162,0.8
1997,train,3.5409,0.3088,0.0124,0.2174,8.71,161,0.8
1998,train,3.3074,0.2672,0.0870,0.2360,22.36,161,0.6
1999,train,3.5539,0.3059,0.0000,0.1013,21.17,158,0.8
2000,train,3.0094,0.3089,0.1392,0.6392,5.91,158,0.7
2000,val,4.1789,,0.0249,0.1085,17.58,6984,36.1
