name,variant,position_m,yaw_deg,corner_m,inlier_ratio,n_modes,argmax_m,cos_ea,cos_nlp,cos_cnx_ea,cos_cnx_nlp
0000000180,oracle_b,25.122347841979423,51.19561056186322,37.643574096487434,0.7636363636363637,165,50.65999984741211,0.037294888841441436,0.05641082455667184,0.012683187660091667,0.08693905695281921
0000000183,ipm_cl,51.51491919537574,44.817537188709096,51.214505954223974,1.0,27,54.2743034362793,0.026676233369489464,0.04880827971717215,0.047446312624663915,0.061234816854708995
0000000183,oracle_a,,,,0.0,1,47.6168212890625,0.03141048425699235,0.06110831211644272,-0.13273927180333925,0.055974948995384584
0000000183,oracle_b,50.78817419353216,53.40942992940247,54.55937951058297,1.0,134,53.06103515625,0.0318020530136528,0.06913159912833833,0.07950049905693707,0.0337712097435959
0000000186,ipm_cl,10.377263097165919,40.150721878417244,29.397323829446684,1.0,144,15.413610458374023,0.028902733047306825,0.030883846597539313,0.008740487146632179,-0.017973826710257237
0000000186,oracle_a,145.51757424067048,18.952854052020115,153.71739727353955,1.0,12,144.55560302734375,0.02597567891202704,0.053879506790846195,-0.0745915573077115,0.14739200289703638
0000000186,oracle_b,7.270908530606511,51.251145949477696,31.112608435208948,0.9203980099502488,201,17.987245559692383,0.020233954417237444,0.026121669394915104,0.01540042465204556,0.02574157727034383
0000000190,ipm_cl,5.18056370242894,7.816418413029483,22.20170299010677,0.6593406593406593,91,21.406320571899414,0.022849495085308674,0.020151003550641124,0.07332437067106792,0.01961476321389772
0000000190,oracle_a,,,,0.0,0,55.582763671875,0.028051603621877724,0.04902484584364031,-0.002233367539098835,0.004013058732398156
0000000190,oracle_b,14.700219718273814,43.59878197720398,28.62341491398471,0.6953125,128,13.12515640258789,0.020738743529681768,0.02178262738543893,0.004113176368573662,0.04444825238239968
0000000193,ipm_cl,25.27593384694165,43.08462973297804,33.711574867103074,1.0,102,24.403730392456055,0.023270091454493123,0.047762823869965054,0.04214279042325105,0.005780867933442898
0000000193,oracle_a,66.19007515793882,83.01783705008027,70.52939621685866,0.5,22,109.75182342529297,0.028844898088692048,0.07679310062906784,0.027998316401448946,-0.11261763841180508
0000000193,oracle_b,20.068427970350857,68.91882014511717,37.19892594993308,0.9608938547486033,179,21.08218002319336,0.02812538326740508,0.06283545031623687,0.018063081181500178,0.040636196061195236
0000000197,ipm_cl,95.72836340236861,7.784199333770754,97.41534520759316,0.7924528301886793,53,78.54151153564453,0.041437752188755346,0.0175799475372747,0.07969248491208729,-0.011496036783303335
0000000197,oracle_a,,,,0.0,2,69.47801208496094,0.06986712662004886,-0.026751137107509558,0.02680694620019735,-0.009178452137284108
0000000197,oracle_b,47.71393691582075,96.882244472314,86.28909631884551,0.9285714285714286,14,63.91478729248047,0.047714416079018065,0.014640887610671992,0.011113864408395499,-0.036972181362427615
0000000200,ipm_cl,36.14271617870209,32.51403767769575,42.127364206306666,0.7956204379562044,137,37.33456802368164,0.06161779412490238,0.030693398892295908,0.11810707578061994,0.051235729059985205
0000000200,oracle_a,32.660328807828044,147.62160840215506,41.69958240032875,0.625,48,26.88493537902832,0.05296065902510944,0.017237543384598195,0.007706355401623049,0.11108446858606111
0000000200,oracle_b,41.53408073102813,20.62037684587114,44.339580988246055,1.0,112,44.12876892089844,0.0640888876007051,0.027273245354836724,0.049153278442230657,0.06074496030761619
0000000204,ipm_cl,151.8039058862213,69.14307610193568,153.0884842707021,0.6935483870967742,62,112.60420227050781,0.026116361290672293,0.014675713525601822,0.014594619566340266,0.012353320823981362
0000000204,oracle_a,,,,0.0,3,39.048702239990234,0.08642832612008372,-0.0067210167212986074,0.09455538875072975,-0.0049859651884326065
0000000204,oracle_b,31.734317755935734,38.50584593825753,35.356338707969414,0.8333333333333334,90,43.48263931274414,0.0654784233110007,0.024834947423651124,0.06764188966540488,0.02321111728580099
0000000207,ipm_cl,106.49867435547527,38.5805585281073,108.65893927026617,0.8059701492537313,134,95.91079711914062,0.0792155740853533,0.05132999077464593,0.1167866838942767,-0.06373325301193823
0000000207,oracle_a,,,,0.0,1,82.03286743164062,0.012947879346353709,0.07604874523819734,0.16772394403384977,-0.0174418292822828
0000000207,oracle_b,104.50434052900623,80.0867896427562,108.40397240985439,1.0,78,108.07530975341797,0.07797762391993786,0.04192930701676923,0.0847752144659182,-0.026132382848799242
0000000211,ipm_cl,8.793301269756212,82.53896617018879,55.93050673726242,0.6341463414634146,82,22.800403594970703,0.0822514997172016,0.03034897492321327,0.08987220188676574,-0.080339585173858
0000000211,oracle_a,13.872283964136473,0.6777585560729377,65.49988589536798,0.7777777777777778,9,21.908767700195312,0.0273006792693566,0.048620256142749056,-0.018102889842503037,0.09766669352226963
0000000211,oracle_b,37.06364205399627,7.674670577208513,39.76991735779527,0.9777777777777777,90,36.18124008178711,0.08973168754287787,0.06770104104044171,0.12011257081904873,0.0504846648191223
0000000214,ipm_cl,56.50863579606019,20.242180987508192,66.09836446531527,0.536,125,43.53493118286133,0.015795722972581524,0.03103226231806629,0.0017021002261103475,-0.08754113821076605
0000000214,oracle_a,2.6172811876352147,2.464611930640109,55.48988909956711,1.0,25,4.821690082550049,0.04453710256738752,0.027235790126700552,0.1731256712344794,-0.015699617404973876
0000000214,oracle_b,12.29201328329895,7.907632138401065,16.48342381518409,0.7857142857142857,126,14.253460884094238,0.03929312352143115,0.028911374142291925,0.07629369913343693,-0.02366773785847541
0000000218,ipm_cl,124.54894470449464,67.70288246047852,549.4238068701618,0.8333333333333334,24,119.92073822021484,0.018813707624119783,0.02820846810836662,-0.0023243526861707895,0.011901160021351677
0000000218,oracle_a,,,,0.0,5,40.680625915527344,-0.0114395105806308,0.046765144321437295,0.0533008894015562,0.13639115096738882
0000000218,oracle_b,285.9548837126713,49.28465708251537,747.6628915513004,0.7272727272727273,11,99.30326843261719,0.05708467389827912,0.037097248651699805,0.0665728611758744,0.0819350109822845
0000000221,ipm_cl,23.697769031893632,23.465555365774446,38.94187959213869,1.0,8,23.371265411376953,0.04310561973989114,0.010105896201489075,-0.04080017995948275,-0.005642127715422277
0000000221,oracle_a,1.473012445240414,6.681517607680452,26.459658803211628,1.0,40,6.228229999542236,0.041370220979689856,0.03190538292301132,0.2158453138680024,0.11798676903583821
0000000221,oracle_b,5.327580091111044,32.950270607665566,23.873601594820176,0.953125,64,11.978191375732422,0.0807853276443456,0.03464635994724788,0.06447901067712541,0.060107851991452015
0000000225,ipm_cl,94.42376990922827,170.64518165486015,98.57022114309953,0.75,4,81.84912109375,0.08457220591419304,0.041730417595885354,0.0008286924508301279,0.06737117160768796
0000000225,oracle_a,6.11411776721349,23.741502878713682,23.87287587571838,1.0,31,8.565723419189453,0.05962497858119024,0.052313477233390665,0.210618033523497,0.1319001762658285
0000000225,oracle_b,3.9148316529367504,60.70136767610825,139.96751854177867,0.8072289156626506,83,11.844511985778809,0.10279241670997338,0.054945090241495846,0.11184772675515418,0.06914603310079992
0000000228,ipm_cl,33.64186360144434,47.51141223052524,49.394211934657605,0.7777777777777778,63,36.88383483886719,0.028239266864525586,0.04705106673071633,-0.0187833167253863,0.0684120308036755
0000000228,oracle_a,1.0496020070288994,14.807604749146666,15.35468805611562,1.0,34,5.420836925506592,0.050200634273633735,0.04970388266053431,0.10903681230709489,0.12485063393075227
0000000228,oracle_b,3.876069642491367,10.991917016751652,19.11422460540136,0.9380530973451328,113,9.335518836975098,0.05511667504751998,0.04816853804243813,0.027245378873359132,0.0686870882720758
0000000231,ipm_cl,18.389636585249487,13.205264226386557,25.96718166957769,1.0,56,19.57135581970215,0.0072359026546886755,0.018646720538345582,0.01033082974117719,0.002441388427504858
0000000231,oracle_a,62.5397490368374,27.210542378707316,86.5514548378377,0.9459459459459459,37,65.87339782714844,0.043319703530174204,0.06807006829165516,0.09284025464192742,-0.0066030363430015955
0000000231,oracle_b,19.429670254893573,4.349288108454796,21.382255726725802,0.6956521739130435,161,25.631195068359375,0.0456669729848231,0.026323192572212953,0.02064715374933667,-0.04845789283302552
0000000235,ipm_cl,,,,0.0,0,59.223628997802734,0.04290205349695463,0.04426659164882744,0.003889138843880152,0.030783283417463083
0000000235,oracle_a,10.555071234156292,67.5791676507622,71.30106867814885,0.6923076923076923,65,17.976825714111328,0.03005752181802738,0.07261581181258454,0.12287955318730939,0.09632001403037423
0000000235,oracle_b,37.73138038229551,114.24448074969345,166.01508630945247,0.6388888888888888,36,56.29337692260742,0.051357705632553,0.06291338514450799,0.08203388829330996,0.016327528090858745
0000000238,ipm_cl,88.52318160023083,13.077695859764331,104.22755560332385,0.6428571428571429,28,98.785888671875,0.02502449150587425,0.027210892295465847,-0.026158890691363273,0.07694419940356058
0000000238,oracle_a,4.586131233681654,13.473758249391162,24.75263939229131,1.0,24,10.459426879882812,0.06593931011205419,0.05472278119595084,0.1436210635036237,0.10427825735919084
0000000238,oracle_b,56.956963530399946,46.23984158668047,57.61650770071064,0.6666666666666666,39,38.07038879394531,0.05726409538765812,0.05539737495178625,0.1156187725284626,0.07479210018782785
0000000242,ipm_cl,7.0561002350479525,0.35827707197583464,21.55640682538988,0.8163265306122449,147,15.275531768798828,0.04899505748749725,0.041942188961878,-0.052795342821540144,0.0012042727168699373
0000000242,oracle_a,62.22750779550775,55.51693451769781,66.57666427657009,1.0,33,66.76252746582031,0.040238668892010325,0.06968691157714679,0.02497797786235279,0.018201483297221568
0000000242,oracle_b,5.223743551772819,6.399341043712906,18.327594016361274,1.0,120,9.950979232788086,0.06282626389333117,0.057907850052569744,-0.07784446599606133,0.009470971694495334
0000000245,ipm_cl,18.16132388408643,25.593780067407348,27.551185910976606,0.9537037037037037,108,18.456470489501953,0.06889801005465244,0.06916488746539522,-0.016802275395832456,0.08921236274835594
0000000245,oracle_a,7.090841442522745,7.774638786759302,46.70998845045243,0.9583333333333334,24,12.54647159576416,0.03366570601840128,0.09292985149544157,0.04833058947735577,0.07632435143067777
0000000245,oracle_b,39.36077825916138,28.341971183930127,338.44115766102794,0.6064516129032258,155,35.079891204833984,0.07277936513842374,0.08539211576878322,0.06398636271367086,0.03817663110540072
0000000249,ipm_cl,133.61294731779824,173.1501849123846,140.52133373282837,0.6029411764705882,68,125.29096221923828,0.0586861432991497,0.04861260878654791,0.07324924128433156,0.13066791557910495
0000000249,oracle_a,,,,0.0,3,83.4136734008789,0.05471565835571995,0.061146006738437925,0.1372211338497487,0.06264408083098355
0000000249,oracle_b,130.1008268587024,152.33687726186574,136.35274775265088,0.6,10,75.4402084350586,0.07039895548798457,0.06092789747638982,0.10991376260973358,0.09609744712656541
0000000252,ipm_cl,34.91021158745514,142.24925794411143,45.63928973543878,0.8181818181818182,11,34.08633041381836,0.06215664532274644,0.04957654173717983,0.01118518404109078,0.0796375837138582
0000000252,oracle_a,11.753784655089198,122.977222977711,39.96024086962299,0.5833333333333334,24,35.77559280395508,0.05405341503289324,0.04115836746319929,0.17182313784492378,0.08748508586282809
0000000252,oracle_b,2.6008654238954425,4.262488456306781,9.042696630238439,1.0,105,5.796809673309326,0.08623201150497728,0.06346506365547043,0.0417082277038635,0.08798682255270372
0000000256,ipm_cl,2.8820324291130945,34.065355407547976,39.23871914754213,1.0,38,23.753915786743164,0.05363971397601564,0.06265501620547781,0.039843716807811964,0.0994377420668589
0000000256,oracle_a,10.426148659141637,39.1449725890387,48.334433249840444,0.7777777777777778,9,28.864233016967773,0.06589061288458736,0.04891118833617164,0.09715922771436698,-0.034760332804035
0000000256,oracle_b,1.6700674143194152,10.905211917378992,10.705628639102947,0.9893617021276596,94,5.9015793800354,0.07741843152247851,0.06003438965374194,0.0676543255003748,0.04262791964806638
0000000259,ipm_cl,2.6014355829433424,4.855355540684049,15.58263297281854,0.98989898989899,99,8.459036827087402,0.06550130007861367,0.04653334716503943,0.07658218137759688,0.07694900648471917
0000000259,oracle_a,32.6522751390027,15.332785015679812,58.161047927729925,0.7619047619047619,21,33.57833480834961,0.04090697329045749,0.06754144022421961,0.0026480549297048152,0.06184580653654254
0000000259,oracle_b,3.6172839318325227,7.942966449447223,8.528073208821016,1.0,106,5.039257526397705,0.08660563397182647,0.05561534166306951,0.012087699321310983,0.014102494130115868
0000000263,ipm_cl,2.448671699583623,18.811577495346587,20.51908031014761,1.0,92,9.374198913574219,0.08914401951657273,0.06393106240641043,-0.023523651018397203,0.057565437700718675
0000000263,oracle_a,7.258735616844882,5.7319515159272445,45.53335513579704,1.0,18,19.652400970458984,0.06871724764330071,0.07345300381486221,0.12203122280922012,0.06507229261945167
0000000263,oracle_b,2.041984003671612,11.555910731875102,15.358229388111534,1.0,103,7.162158489227295,0.10853311815850622,0.05939654411708028,0.018674398736612,-0.00875344895584723
0000000266,ipm_cl,1.8781921399960977,24.275952913642872,22.618556879315715,1.0,89,10.267245292663574,0.07353046522895383,0.05946597177104804,-0.018810449360622435,0.09345558784336427
0000000266,oracle_a,,,,0.0,2,26.428136825561523,0.06758868379937649,0.07090855456192392,0.07945531167676044,0.05136303418179419
0000000266,oracle_b,0.40722461859071984,12.591466302725983,12.643981294670672,1.0,98,5.940474510192871,0.08395990290116166,0.07330299966411903,0.02339779985958505,0.001788011018353458
0000000270,ipm_cl,0.6009201604246484,31.773435509556744,21.734737527967372,1.0,77,8.779549598693848,0.08385805555083027,0.07652921430915383,0.12611475739933914,0.1651894802886444
0000000270,oracle_a,1.1041298810596272,22.62884095441447,15.719654183715951,0.9655172413793104,29,8.2156982421875,0.06082507386065143,0.0685008501205795,-0.03718635703053487,-0.028193181766711272
0000000270,oracle_b,1.95556400607859,17.86641343717902,12.894322570240965,1.0,86,5.956475734710693,0.08752405377951797,0.06680239486753702,0.10770725321855468,0.10347791819563475
0000000273,ipm_cl,3.5430944544208893,25.40021478620246,20.948749960169952,0.9540229885057471,87,13.954263687133789,0.05018198175158493,0.06440518544806358,0.10177583730358822,0.02153568531684789
0000000273,oracle_a,3.6989112752087867,5.670163239858719,8.4730090412383,1.0,28,5.500088691711426,0.0739013214975506,0.08076406860619167,0.08024872661353029,0.05855790617916505
0000000273,oracle_b,2.61035037088106,21.234128953005797,19.015626710220204,1.0,87,8.818939208984375,0.08610578235696398,0.07406158670148232,0.16582793021847414,-0.0013417381244573159
0000000276,ipm_cl,1.1929453392876426,3.842171810735296,15.540806708808354,0.7878787878787878,99,20.307870864868164,0.034229686554099435,0.03541183706649007,0.055019265317604135,0.038019548950701074
0000000276,oracle_a,,,,0.0,0,54.23450469970703,0.054500684699070746,0.04489807931775199,0.12133944140784927,0.020801252198320266
0000000276,oracle_b,1.825991259807112,6.929496676156174,11.653185294177668,1.0,108,5.525461673736572,0.07678918963035145,0.05990098352286998,0.09696503855602384,-0.014894082397465496
0000000280,ipm_cl,74.52957792326582,12.728279145649365,94.55022145170373,1.0,69,75.87235260009766,0.07229574460764834,0.03963948520692982,0.06740899319346708,0.014834165047005098
0000000280,oracle_a,83.51966557334038,32.67261093688385,86.0129555005844,0.55,20,75.23310089111328,0.06976120463462199,0.0363478433637976,0.19884223637378343,0.08535810419701478
0000000280,oracle_b,79.99378706653553,7.2143454848827515,79.66049659847481,1.0,77,80.8656997680664,0.07901953502050015,0.06392660436975116,0.053386747722402934,0.049854458188409057
0000000283,ipm_cl,78.79625098029491,5.24514077387633,79.49605073486882,1.0,71,80.51671600341797,0.0726276079338533,0.05309805505815939,0.08566309516566108,0.02074769722506389
0000000283,oracle_a,73.89785480768171,2.464131298749754,63.03522767238093,0.8076923076923077,26,75.65959167480469,0.03666379916712043,0.029383755607617898,0.14446426690666028,0.016241807615372784
0000000283,oracle_b,81.71217939241787,11.171353031491536,82.2614214616617,1.0,80,83.39239501953125,0.09416261134246276,0.07190423337387615,0.032963355727409265,0.020384596199806038
0000000287,ipm_cl,2.9923618734970767,16.36172768359538,23.17533237340863,1.0,70,10.076592445373535,0.06269163455373433,0.050635501650085624,-0.06808477455743216,-0.0018002301505238342
0000000287,oracle_a,5.130204456995759,2.5315674325114768,37.08428132619165,1.0,22,7.154280662536621,0.01821725804664274,0.009364465055594783,-0.0731788109203397,-0.10495903474435708
0000000287,oracle_b,3.7397607081286397,27.300747057486625,25.246212982206742,1.0,74,10.507981300354004,0.08952070486632675,0.05015446992843124,0.04827545348020756,0.0489961561374996
0000000290,ipm_cl,7.765365325136894,5.986614409936558,25.307710757141184,1.0,70,11.561326026916504,0.02183875851924753,0.03728525001296814,-0.010452143484277091,0.10297606792363716
0000000290,oracle_a,26.879287830902193,118.45377940334514,47.29385415069139,1.0,8,29.15833854675293,0.027158638237693856,0.00822067801070656,-0.003824651103825447,-0.05134692371215749
0000000290,oracle_b,1.6250734595632101,5.232869730109407,17.49612470594935,1.0,76,7.698099136352539,0.06935925306681673,0.06763480512991223,0.011034716848369833,-0.0055977075833611055
0000000294,ipm_cl,8.41142408629656,18.389811455311687,40.61025680860459,0.9759036144578314,83,13.94793701171875,0.07167381976493684,0.052456025841818577,-0.03298104903405762,0.007156816817192474
0000000294,oracle_a,9.776412500386968,13.483923313308852,27.314492249204683,1.0,19,12.60799789428711,0.034435390697011514,0.032248936109219514,0.030621292988628285,-0.0209054525887444
0000000294,oracle_b,5.998340252284819,20.461096039328584,24.451149315756446,0.8585858585858586,99,9.42455005645752,0.14342801344286044,0.07242731779798797,0.1012170280040708,0.03333504921244141
0000000297,ipm_cl,9.144368287785367,0.43497423870902285,28.48848055727764,0.9130434782608695,69,12.56436538696289,0.07867342170913436,0.059191120942353945,0.01894320966402047,0.019513466430167513
0000000297,oracle_a,131.74087087233661,53.30465240345725,129.78474139872742,0.7804878048780488,41,94.92440795898438,0.03066508574330776,0.032241213420383844,-0.1003839014371659,0.11581495275448024
0000000297,oracle_b,82.58685848145389,15.98926585003786,92.34391823817722,0.5454545454545454,132,42.03382873535156,0.1314849688432604,0.06795895894458873,0.022312834187905334,0.07286220930300408
0000000310,ipm_cl,9.401050605122343,4.430992381808321,22.084371419367162,1.0,76,10.26643180847168,0.03731499446992784,0.03233650058699231,0.14821934125794378,0.16201823220740422
0000000310,oracle_a,86.07356610376534,26.104608424037867,89.62817772396181,1.0,27,89.90752410888672,0.014264663330735524,0.02694480537403637,0.23224396642488807,0.1700213827370285
0000000310,oracle_b,3.411471517317099,0.0866830743803583,16.392136456570316,1.0,102,7.4291815757751465,0.07615335199108152,0.038839934343093095,0.12145025883994452,0.1291551047961991
0000000340,ipm_cl,66.89612094966635,53.206774157683725,122.58826223481836,0.5906432748538012,171,64.56055450439453,0.02779030441301577,0.01572810267426718,0.06980079365797326,0.07368238756987001
0000000340,oracle_a,60.350592793290204,40.397780280748506,63.38157411549325,1.0,40,60.55887985229492,0.024309602179166466,0.05719013244091329,-0.034522405920375185,0.05027698050517606
0000000340,oracle_b,9.503419983028348,37.58079720129382,466.4745672972589,0.44537815126050423,119,35.69035339355469,0.0612752094149744,0.04082120982627337,0.08531813102036433,0.15024621111861083
0000000380,ipm_cl,68.28479401402315,50.60132494452065,106.58362545928404,0.7884615384615384,52,66.70464324951172,0.03190040828910576,0.028631029257258692,0.021501353000638934,0.03325662739852646
0000000380,oracle_a,91.917205654197,126.94927261761907,581.3441756420837,0.7,10,96.57415008544922,0.03009866218824462,0.04709032376154315,0.09890991591519924,-0.0031299379781807683
0000000380,oracle_b,88.34387519747384,23.861300431343206,436.7076603427165,0.9264705882352942,68,89.8069076538086,0.06380339414236567,0.024439985942080033,0.056841201341535016,0.07471713348188794
0000000410,ipm_cl,7.932859076711421,2.087260945004832,23.688093439468076,1.0,105,13.983469009399414,0.03933835963366999,0.018583206077805357,0.14319282247108656,0.17126753058703945
0000000410,oracle_a,4.054414947380562,4.32587124549322,241.51038386949182,0.9047619047619048,21,6.777626037597656,0.048176486985896994,0.05359840006934607,-0.027612312474784257,0.06255519970456067
0000000410,oracle_b,3.209601745844064,10.131783725030857,18.857804221448795,1.0,115,10.041619300842285,0.0869914520101473,0.02675350554923526,0.0994979016179922,0.16735399702839748
0000000450,ipm_cl,107.4370966342855,12.7469864847626,109.77029989837787,0.8709677419354839,62,103.21989440917969,0.07080095394805176,0.01758830378211276,0.17026726469969047,0.1629348457645934
0000000450,oracle_a,4.479126576095631,15.327161048574611,21.388923429805345,1.0,36,9.125353813171387,0.07269160083384882,0.06874161861178606,0.12913211648802023,0.23875281455961173
0000000450,oracle_b,88.8109883816048,33.1768165305894,91.74127350389665,0.9181818181818182,110,88.13909149169922,0.09309418199757095,0.054183349804329956,0.13324438584324735,0.16250435820211034
0000000480,ipm_cl,89.14290055980581,39.575044594512875,106.69949405106834,0.5789473684210527,19,74.19805145263672,0.07613881781494128,0.0157799632776267,0.19025502535909106,0.17748616967917502
0000000480,oracle_a,18.791636055815367,21.659787386269613,21.122569813107873,1.0,43,20.796438217163086,0.0529697836159099,0.1199465063963785,-0.0042865811059815215,0.08279234267351973
0000000480,oracle_b,11.342815116217972,2.997239189189713,15.897627809902726,1.0,81,13.35836124420166,0.14431170118594283,0.07172414915368823,0.10298394538540492,0.24377101540197732
0000000510,ipm_cl,64.37215961129151,27.10479729626491,62.15100976892,0.9384615384615385,65,62.29435348510742,0.038541709316212897,0.04285225874165146,0.05287601622426956,0.14847429364247827
0000000510,oracle_a,52.04176311534938,29.513121376710135,50.39894072117592,1.0,49,51.35088348388672,0.043875970055938435,0.06263924196277106,-0.11563428157793355,0.16994023630431027
0000000510,oracle_b,36.03773051559629,6.179234741174068,59.38826967792315,0.8636363636363636,22,48.21400833129883,0.08304118055538419,0.06616022507322723,0.06622282380283043,0.13513693574091498
0000000550,ipm_cl,,,,0.0,0,101.29696655273438,0.017569550282880604,0.030550270957694,0.017837502996210744,-0.031839028907151255
0000000550,oracle_a,76.66487361740002,10.560963382845628,77.2401605715563,0.94,50,77.26873016357422,0.0510766268369471,0.03682755954135242,-0.04341765367159272,-0.011133919512272777
0000000550,oracle_b,75.62850527126253,6.99770108998661,230.66689610667092,0.608,125,59.75887680053711,0.10157983921138758,0.07237501570017828,0.05840090974727217,0.12068505225569036
0000000580,ipm_cl,127.11636860336273,16.650900120474503,106.97671660736091,1.0,11,122.77732849121094,0.08372955090334329,0.0416643423967533,0.09578647543248683,0.11389162586728406
0000000580,oracle_a,,,,0.0,3,32.132076263427734,0.05395279733621024,0.06356514345527811,0.16481575186202954,0.08075293307217697
0000000580,oracle_b,,,,0.0,0,58.41246032714844,0.16046621005821787,0.11286864802519107,0.10172792570835268,0.029044036868198276
0000000720,ipm_cl,,,,0.0,1,39.82034683227539,0.03565701424261867,0.023691475496889457,-0.047791773719796635,0.04567280112802914
0000000720,oracle_a,6.189506772978146,1.3650923024900614,21.504451778661547,1.0,32,8.383142471313477,-0.022618433783999033,0.004664172262596496,0.07649767681960841,-0.09741570366246205
0000000720,oracle_b,8.298867528581383,26.019658124228528,25.013520216055625,0.8409090909090909,44,10.124601364135742,0.09290978943250798,0.03312958517609798,0.17825505542251466,0.09917769177620742
0000000750,ipm_cl,54.709222982386386,5.006968183632316,55.772988075740685,1.0,56,56.21434783935547,0.0393709796741345,0.020913388731998137,-0.1019662146853848,0.06507741619211713
0000000750,oracle_a,,,,0.0,9,59.76271438598633,0.0023443683059823266,0.008835313026353422,-0.037771572666397406,0.017336536865440757
0000000750,oracle_b,97.68956059924477,21.3788378040487,98.72638806608396,0.8859649122807017,114,88.14148712158203,0.05819988762381118,0.04488518426156648,-0.11692259886444163,0.08872174274099169
0000000790,ipm_cl,14.267433459918028,87.97196790563098,41.15553741072506,0.6551724137931034,87,19.901582717895508,0.0653407312166216,0.020791669574188158,-0.02276515944960522,0.12895109644329258
0000000790,oracle_a,75.5906934105774,56.05008196669928,123.80010622575043,0.7777777777777778,18,97.5750503540039,0.039689559671401246,0.04573639448865282,-0.19586029193245288,0.35907482809558616
0000000790,oracle_b,42.753399852013025,12.431800524135674,47.439359946485766,0.7788461538461539,104,42.11399459838867,0.07203668454390486,0.03368643870195427,0.005414842536701811,0.18444814517477823
0000000820,ipm_cl,13.77963722652383,19.143827487790475,23.2581916148428,0.9764705882352941,85,16.0585880279541,0.038011634753911526,0.05799779969793739,0.009399788847747144,-0.04777029144579525
0000000820,oracle_a,,,,0.0,0,37.27677917480469,0.053411257000034414,0.07107841841900565,0.05536091481019318,-0.10745889603621282
0000000820,oracle_b,7.841136005955666,8.127757357302892,11.146795555168776,1.0,83,8.962384223937988,0.045224964791982944,0.0742485851526393,-0.017366509710503943,0.025470637021307727
0000000860,ipm_cl,152.76185029930278,9.0323480046619,151.31007882099243,0.7878787878787878,66,148.18714904785156,0.01035684341250307,-0.007499394432981412,0.0837671922017476,0.04146975573302329
0000000860,oracle_a,,,,0.0,0,91.44215393066406,0.034859570618418254,0.016177000297948003,-0.011146040887180719,-0.13385691740922762
0000000860,oracle_b,107.73753728728903,74.52811532330276,95.67268184968671,0.5263157894736842,38,81.60860443115234,0.06321175578770327,0.025684470182262185,0.016763088154353557,0.0643119845078777
0000000890,ipm_cl,4.252781489276167,9.160654575501809,69.65951368288091,1.0,52,10.35247802734375,0.06286806172256816,-0.0461711475656192,0.05124991415718199,-0.0027624983935708664
0000000890,oracle_a,148.88987623583031,5.853139035948754,147.54457919029394,1.0,14,148.68896484375,-0.010600849742981422,-0.03392123496757126,-0.0068820779594513685,0.02318454700799118
0000000890,oracle_b,2.5673122083274746,13.031551942690738,18.834757735485567,1.0,69,7.391922473907471,0.10875622932711211,0.02760537663951386,0.11528050751082217,0.12200689464506008
0000000930,ipm_cl,106.30637984454725,26.75950159781767,133.35972543785516,1.0,19,103.45298767089844,0.0747558369891707,0.03546610012922607,0.13379544922798303,0.13180463452584576
0000000930,oracle_a,,,,0.0,0,127.04288482666016,0.017816041220689978,0.006753448901540293,-0.05567348525966758,0.10318005885025842
0000000930,oracle_b,56.453739553244354,4.908969382343048,59.953787223560894,0.7435897435897436,78,74.81573486328125,0.13083249349347606,0.064723395855639,0.12350624405492198,0.03629183673855419
0000000960,ipm_cl,43.680886810872266,28.864700352574964,51.90894937604027,0.425531914893617,94,62.246578216552734,0.06351799295509081,0.03381559091813006,0.08743432957177696,0.05014003231824417
0000000960,oracle_a,80.35659695080636,16.636345302937663,165.24590566913375,0.578125,64,82.91680908203125,0.0975725396871424,-0.001851829520892025,0.21491402762642317,0.22646922270979108
0000000960,oracle_b,41.15086253271454,65.12588135070047,55.51901362797297,0.575,120,44.38949203491211,0.1604689537107254,0.07179847600434575,0.0937670867581105,0.09861190932906305
0000001000,ipm_cl,,,,0.0,0,124.8533706665039,0.04686186729923052,0.030780175219875496,0.12561825979750907,0.06574699437474707
0000001000,oracle_a,59.6478741649485,54.20011293017395,98.39506892658399,1.0,4,59.9936408996582,0.06950572172943412,0.031864727460770695,0.2776374635567622,0.0377040511296852
0000001000,oracle_b,5.278083944106767,22.264058674821957,17.3083933048378,1.0,84,8.949027061462402,0.09334582464657341,0.08699863371827034,0.18043653308581165,0.1256707228981519
0000001030,ipm_cl,,,,0.0,7,57.507530212402344,0.02380808424295883,0.0709105643907641,-0.055249889174116974,0.020601700271843756
0000001030,oracle_a,10.54450974699242,84.65176908358673,51.43569785496359,0.5666666666666667,30,21.657638549804688,0.04629312255369307,0.04951273098329379,-0.004326541584799307,-0.01550536923529952
0000001030,oracle_b,19.223227690618867,59.69105321258361,56.68960731533513,0.71,100,27.42668914794922,0.06308128949682941,0.08293142405898461,0.04797696575247517,0.015593940900982397
0000001070,ipm_cl,120.97831361759863,20.826795395379996,129.42441513528874,0.9285714285714286,42,122.12236022949219,0.0857543604669129,0.05205042761671852,0.055140332381903946,-0.007091473439633197
0000001070,oracle_a,5.406824449007689,38.03545149919681,70.6086852717438,1.0,14,10.966280937194824,0.0822100374471386,0.11462455152958251,0.045204781758076566,-0.014815112670364032
