step,split,ce,cert,top1,top5,cell_err_m,n,sec
3587,train,3.5170,0.2776,0.0000,0.2089,12.91,158,0.7
3588,train,3.7673,0.3240,0.0000,0.0494,15.96,162,0.8
3589,train,2.9455,0.2339,0.1963,0.5521,12.80,163,1.9
3590,train,3.5080,0.2710,0.0066,0.0987,20.18,152,0.7
3591,train,3.0106,0.2858,0.0662,0.4172,9.56,151,1.7
3592,train,3.7133,0.2846,0.0065,0.0581,22.15,155,1.5
3593,train,3.8258,0.2465,0.0892,0.3248,6.96,157,2.0
3594,train,3.3651,0.3017,0.0915,0.3529,9.96,153,2.0
3595,train,2.8322,0.2711,0.1242,0.4969,18.60,161,1.9
3596,train,2.8342,0.2848,0.3497,0.8160,5.12,163,0.8
3597,train,3.7968,0.2512,0.0186,0.0870,12.14,161,0.8
3598,train,4.2360,0.4076,0.0000,0.0500,22.47,160,1.6
3599,train,3.6593,0.2791,0.0000,0.1049,12.90,162,1.6
3600,train,3.2798,0.2836,0.1656,0.6433,8.17,157,1.4
3600,val,4.0500,,0.0385,0.1624,16.65,6984,36.7
3601,train,3.3942,0.2586,0.0000,0.2138,13.39,159,0.8
3602,train,3.8399,0.3031,0.1355,0.4452,11.65,155,1.9
3603,train,2.9340,0.2765,0.2078,0.5779,6.77,154,2.0
3604,train,3.9301,0.2684,0.0373,0.2609,9.09,161,2.0
3605,train,3.2124,0.3193,0.0392,0.3268,11.94,153,0.8
3606,train,2.9194,0.2641,0.0683,0.5093,6.94,161,1.5
3607,train,2.9410,0.2766,0.2201,0.6289,6.17,159,1.8
3608,train,3.2496,0.2465,0.1605,0.5494,8.02,162,0.8
3609,train,2.8184,0.2394,0.0745,0.6646,6.66,161,1.7
3610,train,4.8498,0.2193,0.0063,0.0125,20.87,160,1.5
3611,train,3.7671,0.2834,0.0130,0.0584,29.10,154,1.6
3612,train,3.7365,0.2328,0.0000,0.0185,17.75,162,0.8
3613,train,3.4079,0.2212,0.0125,0.0750,15.95,160,1.8
3614,train,4.1700,0.2799,0.0000,0.0129,26.13,155,1.9
3615,train,3.0929,0.3104,0.0654,0.4118,8.19,153,1.4
3616,train,3.7273,0.3218,0.0184,0.0491,34.83,163,0.6
3617,train,3.2818,0.2552,0.0000,0.0263,29.45,152,2.1
3618,train,3.1309,0.3272,0.0943,0.2704,14.57,159,0.8
3619,train,4.0255,0.3086,0.0000,0.0566,15.47,159,0.6
3620,train,3.3135,0.2622,0.0131,0.2353,12.06,153,0.8
3621,train,3.2051,0.3309,0.0476,0.3605,10.44,147,2.0
3622,train,5.0708,0.2570,0.0000,0.0062,28.38,162,2.0
3623,train,3.7138,0.3026,0.0000,0.0701,15.52,157,1.8
3624,train,3.2195,0.2366,0.0435,0.1925,10.95,161,2.0
3625,train,5.4652,0.2847,0.0000,0.0000,18.96,156,0.8
3626,train,5.2065,0.2816,0.0000,0.0000,25.37,164,0.8
3627,train,3.3877,0.2782,0.0127,0.3228,10.38,158,1.6
3628,train,3.2846,0.2759,0.0124,0.0870,22.27,161,2.1
3629,train,3.4016,0.3740,0.0368,0.2515,10.52,163,1.9
3630,train,4.0585,0.2793,0.0064,0.0449,12.37,156,1.8
3631,train,4.7078,0.2537,0.0000,0.0000,28.32,163,1.6
3632,train,7.0359,0.2817,0.0000,0.0000,30.49,154,1.8
3633,train,3.3964,0.2725,0.0875,0.2875,13.04,160,1.8
3634,train,3.5628,0.4196,0.0210,0.1469,9.76,143,1.4
3635,train,3.6058,0.2815,0.0968,0.5484,7.42,155,1.3
3636,train,3.7153,0.2718,0.0194,0.1097,10.98,155,0.6
3637,train,3.2617,0.2783,0.0510,0.2994,14.99,157,1.6
3638,train,4.1621,0.2696,0.0736,0.3129,10.07,163,2.1
3639,train,3.5479,0.2367,0.0000,0.0435,14.87,161,1.6
3640,train,4.4365,0.2364,0.0000,0.0063,15.12,160,0.8
3641,train,3.2232,0.2304,0.0000,0.0064,34.77,157,1.5
3642,train,3.3767,0.3408,0.0889,0.3037,6.56,135,1.6
3643,train,4.2527,0.3197,0.0000,0.0244,13.22,164,0.8
3644,train,3.5190,0.2839,0.0000,0.0000,33.52,153,1.5
3645,train,3.6230,0.2344,0.0124,0.1180,14.73,161,1.5
3646,train,3.7912,0.2384,0.0245,0.0920,19.15,163,1.9
3647,train,3.2234,0.2784,0.0435,0.2484,10.26,161,0.8
3648,train,3.1359,0.2783,0.1069,0.4151,8.34,159,0.8
3649,train,6.3737,0.2989,0.0000,0.0065,14.33,155,0.7
3650,train,3.5531,0.3576,0.0132,0.0658,12.26,152,0.8
3651,train,3.1680,0.3136,0.1923,0.5064,6.77,156,0.8
3652,train,2.9047,0.2610,0.3625,0.7500,3.85,160,2.0
3653,train,3.2430,0.3508,0.0701,0.5096,8.12,157,0.8
3654,train,2.9187,0.3736,0.1224,0.5578,7.05,147,0.8
3655,train,3.1508,0.2823,0.0065,0.2157,14.66,153,1.9
3656,train,4.8592,0.2792,0.0000,0.0000,15.51,157,0.7
3657,train,3.7805,0.2772,0.0000,0.0380,17.72,158,0.8
3658,train,3.4256,0.2699,0.0683,0.4286,9.78,161,1.5
3659,train,3.2326,0.2380,0.0563,0.2125,14.36,160,1.7
3660,train,2.9912,0.2576,0.1975,0.5605,8.18,157,0.8
3661,train,3.1928,0.2052,0.0186,0.2360,12.87,161,1.5
3662,train,3.5519,0.2672,0.0400,0.2267,16.07,150,0.6
3663,train,3.4525,0.2904,0.0654,0.2484,13.46,153,1.3
3664,train,3.4806,0.2435,0.0312,0.0875,10.19,160,2.0
3665,train,3.4785,0.3164,0.0072,0.0072,26.67,138,1.5
3666,train,2.8453,0.2529,0.2767,0.6604,3.79,159,0.8
3667,train,4.0912,0.3275,0.0000,0.0072,29.69,139,1.4
3668,train,3.4394,0.2910,0.1083,0.4841,9.11,157,1.6
3669,train,3.8788,0.2736,0.0125,0.0813,12.78,160,2.1
3670,train,3.5325,0.2657,0.0321,0.2244,12.50,156,0.8
3671,train,5.5194,0.2555,0.0000,0.0000,15.45,163,1.6
3672,train,2.9951,0.2605,0.0813,0.4750,9.28,160,1.9
3673,train,3.9818,0.2007,0.0000,0.0000,38.66,163,1.8
3674,train,3.6876,0.1997,0.0062,0.0802,14.35,162,2.2
3675,train,3.0889,0.2847,0.1438,0.6144,6.54,153,1.6
3676,train,3.9177,0.2677,0.0000,0.0312,16.58,160,0.8
3677,train,3.1907,0.2131,0.0124,0.1304,22.15,161,2.0
3678,train,3.2521,0.2434,0.0309,0.3642,8.16,162,1.6
3679,train,3.2862,0.2822,0.0688,0.4125,9.64,160,1.9
3680,train,3.3820,0.3089,0.0733,0.3133,12.40,150,1.9
3681,train,3.8873,0.2509,0.0000,0.0250,18.50,160,1.8
3682,train,4.8822,0.3061,0.0000,0.0065,18.53,153,2.1
3683,train,3.1115,0.2443,0.0875,0.4437,11.73,160,0.8
3684,train,3.7364,0.2534,0.0403,0.1208,19.43,149,0.7
3685,train,6.0958,0.2334,0.0000,0.0000,17.44,164,1.3
3686,train,3.9053,0.2522,0.0000,0.0129,26.09,155,1.7
3687,train,3.4436,0.3686,0.0345,0.4828,10.02,145,1.5
3688,train,3.3665,0.2227,0.0245,0.1963,15.56,163,0.8
3689,train,3.5703,0.2299,0.0382,0.1975,8.09,157,1.9
3690,train,3.6211,0.3908,0.0292,0.1022,21.07,137,0.7
3691,train,3.3982,0.2393,0.0311,0.1615,9.71,161,0.7
3692,train,3.6890,0.2684,0.0000,0.0440,20.91,159,1.7
3693,train,5.6528,0.2906,0.0000,0.0000,29.11,149,1.4
3694,train,6.5583,0.2518,0.0000,0.0000,34.45,163,2.1
3695,train,3.7515,0.3266,0.1366,0.4224,12.86,161,1.6
3696,train,3.0828,0.2351,0.0692,0.3585,12.60,159,1.7
3697,train,3.1994,0.3037,0.0822,0.5137,8.31,146,0.8
3698,train,3.3621,0.2606,0.0184,0.1840,14.31,163,2.3
3699,train,3.1833,0.2982,0.1351,0.5000,6.56,148,0.8
3700,train,3.2010,0.2433,0.0932,0.4224,9.46,161,1.9
3701,train,4.2084,0.3438,0.0000,0.0135,24.34,148,1.9
3702,train,3.2959,0.2563,0.0368,0.1718,17.16,163,0.7
3703,train,3.6331,0.3222,0.0071,0.0496,18.70,141,2.1
3704,train,3.2141,0.2751,0.1534,0.6564,6.48,163,1.9
3705,train,3.3993,0.3475,0.0312,0.2250,12.67,160,1.4
3706,train,3.4605,0.2953,0.0714,0.2000,14.37,140,1.3
3707,train,3.5795,0.2743,0.0258,0.1484,10.27,155,1.9
3708,train,3.2117,0.2525,0.1375,0.4250,10.46,160,2.1
3709,train,3.4976,0.2736,0.0000,0.1125,11.10,160,1.9
3710,train,3.4142,0.2076,0.0184,0.2086,10.01,163,1.9
3711,train,4.8136,0.3446,0.0000,0.0203,8.87,148,1.4
3712,train,3.1322,0.2750,0.1019,0.4268,11.73,157,0.8
3713,train,3.8642,0.3836,0.0375,0.1750,20.74,160,1.4
3714,train,3.4774,0.2589,0.0000,0.0253,13.34,158,1.9
3715,train,3.6590,0.2579,0.0189,0.0818,18.34,159,2.1
3716,train,3.2097,0.2214,0.0798,0.2761,13.08,163,2.0
3717,train,4.3702,0.3367,0.0000,0.0000,24.88,137,2.2
3718,train,3.6612,0.2527,0.0000,0.0432,15.87,162,1.6
3719,train,4.7193,0.3252,0.0000,0.0000,33.53,154,2.0
3720,train,4.0088,0.2716,0.0067,0.0201,20.02,149,1.7
3721,train,2.9794,0.3361,0.1132,0.5786,5.45,159,1.8
3722,train,3.2414,0.2811,0.0135,0.3716,8.18,148,1.9
3723,train,3.2776,0.2804,0.1013,0.3291,8.69,158,2.1
3724,train,3.4301,0.3142,0.1486,0.4257,7.82,148,1.9
3725,train,4.1215,0.2467,0.0062,0.0185,27.63,162,2.1
3726,train,3.7462,0.2201,0.0127,0.1013,9.84,158,0.8
3727,train,3.7353,0.2419,0.0063,0.1013,22.73,158,1.9
3728,train,3.2555,0.2661,0.1350,0.4908,5.67,163,0.8
3729,train,3.1426,0.3141,0.1806,0.4903,7.94,155,2.1
3730,train,3.8223,0.2488,0.0124,0.0932,10.77,161,2.1
3731,train,3.3027,0.2680,0.0314,0.2453,11.98,159,0.8
3732,train,3.0486,0.2501,0.0494,0.3889,10.29,162,1.6
3733,train,2.9461,0.2782,0.1902,0.5337,7.04,163,0.8
3734,train,4.4567,0.2993,0.0000,0.0267,24.61,150,2.0
3735,train,4.7254,0.3597,0.0000,0.0136,11.88,147,0.7
3736,train,3.3699,0.3065,0.1195,0.3836,9.34,159,0.8
3737,train,3.3490,0.2838,0.0750,0.3812,10.58,160,1.9
3738,train,3.2365,0.2360,0.0755,0.3270,12.74,159,0.8
3739,train,3.0439,0.2359,0.0500,0.5063,8.29,160,1.6
3740,train,3.1459,0.2933,0.1600,0.7267,5.18,150,1.3
3741,train,3.5120,0.2589,0.0000,0.0870,15.68,161,1.9
3742,train,2.7779,0.2609,0.0823,0.6709,6.64,158,0.8
3743,train,3.3300,0.2582,0.0000,0.0455,22.25,154,0.8
3744,train,3.6972,0.2497,0.0123,0.0741,18.63,162,2.0
3745,train,3.5600,0.2475,0.0000,0.0125,30.99,160,0.8
3746,train,4.5333,0.3251,0.0000,0.0000,26.12,146,1.7
3747,train,3.8801,0.2578,0.0186,0.0807,18.77,161,1.9
3748,train,3.9996,0.2973,0.0452,0.2323,16.74,155,1.3
3749,train,3.5145,0.2825,0.0129,0.1935,14.13,155,0.7
3750,train,3.2314,0.2664,0.1790,0.6358,6.22,162,2.1
3751,train,3.3561,0.2385,0.0429,0.3497,8.40,163,0.8
3752,train,3.6920,0.3179,0.0000,0.0145,26.78,138,1.5
3753,train,3.2331,0.3152,0.1509,0.5849,6.34,159,2.1
3754,train,5.8484,0.2716,0.0000,0.0000,29.92,157,0.7
3755,train,6.1669,0.2332,0.0000,0.0000,18.54,160,1.9
3756,train,2.9797,0.2585,0.1037,0.5000,11.64,164,0.8
3757,train,3.5987,0.3013,0.0131,0.0719,23.72,153,2.0
3758,train,3.0856,0.2251,0.1125,0.5250,5.62,160,2.1
3759,train,3.2444,0.2476,0.0194,0.0774,22.42,155,0.8
3760,train,3.5444,0.2900,0.0519,0.3117,10.46,154,0.6
3761,train,3.1903,0.2605,0.0325,0.4805,9.35,154,1.6
3762,train,3.8764,0.3409,0.0141,0.0986,13.80,142,1.5
3763,train,3.5814,0.2467,0.0256,0.0769,25.73,156,0.6
3764,train,2.9884,0.3065,0.0867,0.4000,15.43,150,1.4
3765,train,3.6893,0.3021,0.0600,0.3000,10.74,150,1.6
3766,train,2.9551,0.3133,0.1419,0.6903,5.94,155,0.8
3767,train,3.4333,0.2857,0.0000,0.0000,41.31,148,0.8
3768,train,4.5511,0.2236,0.0061,0.0061,23.81,163,0.6
3769,train,3.9622,0.2218,0.0062,0.0932,9.48,161,0.6
3770,train,3.4312,0.2988,0.1064,0.3050,14.38,141,0.7
3771,train,5.4098,0.2995,0.0000,0.0000,17.97,152,1.4
3772,train,3.4016,0.2720,0.0128,0.1538,17.64,156,2.1
3773,train,4.0047,0.3420,0.0000,0.0068,32.16,147,0.8
3774,train,3.5902,0.2292,0.0000,0.0382,25.42,157,1.9
3775,train,3.4047,0.2445,0.0373,0.2609,9.39,161,2.1
3776,train,4.4317,0.2319,0.0000,0.0000,18.05,158,1.9
3777,train,3.7560,0.2356,0.0000,0.0252,21.65,159,2.2
3778,train,3.3698,0.2423,0.0387,0.3290,9.21,155,0.8
3779,train,3.2158,0.2520,0.0556,0.1605,18.73,162,0.8
3780,train,3.1962,0.2822,0.0125,0.1187,23.86,160,0.8
3781,train,2.8072,0.2471,0.1132,0.5786,5.36,159,0.8
3782,train,3.5929,0.2972,0.0129,0.0839,23.40,155,0.8
3783,train,3.7063,0.3529,0.0405,0.1824,14.46,148,1.4
3784,train,3.7905,0.2652,0.0189,0.2013,23.55,159,2.1
3785,train,3.3106,0.3139,0.1141,0.3221,13.24,149,0.6
3786,train,3.6473,0.2496,0.0000,0.0130,17.18,154,0.8
3787,train,3.8764,0.2409,0.0000,0.0248,27.09,161,1.6
3788,train,3.2218,0.3425,0.0067,0.4295,10.27,149,0.8
3789,train,3.1590,0.2185,0.1840,0.4908,5.67,163,1.9
3790,train,2.7262,0.3065,0.2293,0.7771,6.44,157,2.1
3791,train,2.7372,0.2781,0.1467,0.5667,8.35,150,0.8
3792,train,2.7110,0.2721,0.2500,0.7115,7.54,156,1.8
3793,train,3.8853,0.2413,0.0000,0.0000,30.06,152,0.6
3794,train,3.4403,0.2115,0.0189,0.2893,9.27,159,0.8
3795,train,3.3898,0.2172,0.0190,0.2342,12.23,158,0.6
3796,train,3.8694,0.2881,0.0000,0.0688,15.13,160,0.8
3797,train,3.1260,0.2614,0.0397,0.1921,13.03,151,0.8
3798,train,4.2750,0.2118,0.0062,0.0185,12.45,162,0.8
3799,train,4.3300,0.2320,0.0000,0.0063,21.16,159,0.6
3800,train,2.9443,0.2959,0.1688,0.5250,12.31,160,0.7
3800,val,4.1443,,0.0321,0.1337,18.51,6984,36.0
3801,train,2.9557,0.2326,0.1625,0.5188,10.71,160,0.8
3802,train,3.3603,0.2695,0.0506,0.1835,9.44,158,0.8
3803,train,3.4395,0.2421,0.0449,0.2628,8.22,156,1.3
3804,train,2.7904,0.2976,0.3125,0.7222,7.82,144,2.0
3805,train,3.9115,0.3844,0.0000,0.1333,10.06,150,0.8
3806,train,3.6339,0.2260,0.0309,0.1543,8.71,162,0.8
3807,train,3.2353,0.2498,0.0859,0.4049,10.55,163,1.6
3808,train,3.9565,0.2769,0.0000,0.0621,10.34,161,2.1
3809,train,3.3305,0.3048,0.0000,0.0134,35.18,149,1.6
3810,train,3.0892,0.1889,0.1595,0.5644,5.54,163,1.7
3811,train,3.1285,0.3423,0.0592,0.3684,9.94,152,1.8
3812,train,4.1702,0.3330,0.0000,0.0210,12.53,143,1.4
3813,train,3.8368,0.2790,0.0194,0.0516,25.09,155,1.3
3814,train,3.6489,0.2359,0.0186,0.2174,11.58,161,0.8
3815,train,3.4274,0.2301,0.0062,0.1914,12.10,162,2.1
3816,train,3.6739,0.2662,0.0124,0.0621,26.80,161,0.6
3817,train,5.4111,0.2378,0.0000,0.0000,30.11,162,2.1
3818,train,2.9147,0.2379,0.2767,0.6730,4.53,159,0.8
3819,train,3.7310,0.2263,0.0311,0.1925,13.85,161,2.2
3820,train,4.6902,0.2258,0.0000,0.0000,30.39,159,1.6
3821,train,2.8921,0.2391,0.0696,0.4873,6.47,158,0.8
3822,train,4.4887,0.2234,0.0000,0.0000,22.39,158,1.8
3823,train,3.6177,0.2528,0.0124,0.0683,16.87,161,1.9
3824,train,2.7692,0.2266,0.1988,0.6708,4.99,161,0.6
3825,train,3.2219,0.3117,0.0779,0.3442,8.18,154,0.6
3826,train,3.6302,0.2378,0.0134,0.1141,19.03,149,1.7
3827,train,5.4253,0.2966,0.0000,0.0000,29.46,154,1.5
3828,train,5.4889,0.2325,0.0000,0.0000,35.90,158,2.0
3829,train,3.4319,0.2379,0.0061,0.0920,22.45,163,1.6
3830,train,4.2510,0.3199,0.0000,0.0066,17.29,152,1.6
3831,train,3.2556,0.3031,0.0392,0.2157,14.45,153,1.9
3832,train,3.1753,0.2391,0.0759,0.3481,9.81,158,1.7
3833,train,3.8429,0.2576,0.0063,0.0759,13.32,158,1.4
3834,train,3.9857,0.2098,0.0000,0.0000,33.41,162,2.0
3835,train,4.4073,0.3301,0.0000,0.0067,36.28,149,1.4
3836,train,3.8614,0.2500,0.0000,0.0000,16.01,156,1.8
3837,train,3.3321,0.2742,0.0062,0.2236,11.36,161,1.5
3838,train,4.1686,0.2735,0.0062,0.0309,13.74,162,1.5
3839,train,3.1651,0.2805,0.0336,0.3221,6.61,149,1.8
3840,train,2.6585,0.2409,0.2222,0.6975,4.42,162,1.6
3841,train,3.7798,0.2984,0.0633,0.2722,7.54,158,0.8
3842,train,3.5481,0.2280,0.0683,0.3913,9.02,161,0.7
3843,train,3.3675,0.3047,0.0135,0.0338,26.38,148,0.8
3844,train,4.3412,0.3198,0.0065,0.0260,8.84,154,0.8
3845,train,3.4736,0.3916,0.0755,0.3899,9.24,159,1.7
3846,train,3.8130,0.3033,0.0000,0.0688,14.28,160,0.6
3847,train,2.9140,0.3061,0.2273,0.6494,4.49,154,2.1
3848,train,3.1250,0.3029,0.0267,0.2133,14.02,150,0.8
3849,train,3.6706,0.2958,0.0205,0.2123,12.16,146,1.3
3850,train,3.2144,0.2527,0.0063,0.0380,30.29,158,0.8
3851,train,3.3435,0.2512,0.0373,0.3043,12.00,161,2.1
3852,train,5.1164,0.3024,0.0000,0.0067,8.05,149,2.0
3853,train,2.9468,0.2289,0.1366,0.5963,8.25,161,2.0
3854,train,2.8904,0.3714,0.2238,0.6853,6.69,143,0.8
3855,train,2.9097,0.2984,0.1818,0.6364,4.70,154,1.8
3856,train,3.1953,0.2277,0.0870,0.5155,8.69,161,0.8
3857,train,3.4128,0.3130,0.0850,0.4183,21.67,153,0.8
3858,train,3.5155,0.2471,0.0256,0.0705,19.05,156,1.2
3859,train,2.6984,0.2762,0.3311,0.8986,3.84,148,0.8
3860,train,3.3784,0.2509,0.0314,0.3208,10.57,159,0.6
3861,train,4.0954,0.2101,0.0245,0.1840,9.96,163,1.6
3862,train,5.0030,0.2633,0.0000,0.0000,16.60,162,1.8
3863,train,2.6242,0.3912,0.1063,0.7500,6.10,160,2.1
3864,train,3.2617,0.2498,0.1543,0.3889,14.87,162,0.8
3865,train,5.0668,0.2591,0.0000,0.0000,26.40,161,0.6
3866,train,4.1146,0.2718,0.0000,0.0592,15.57,152,2.0
3867,train,4.6484,0.3234,0.0000,0.0127,9.11,157,1.9
3868,train,4.5247,0.2658,0.0000,0.0063,11.59,160,1.6
3869,train,3.5253,0.2220,0.0185,0.3148,12.68,162,1.8
3870,train,2.4086,0.3221,0.2532,0.8228,4.62,158,1.6
3871,train,3.7564,0.2370,0.0446,0.2548,9.55,157,1.8
3872,train,3.6742,0.1872,0.0123,0.1043,9.44,163,0.7
3873,train,4.4089,0.2735,0.0066,0.0132,18.24,152,0.6
3874,train,3.4024,0.2537,0.0127,0.1203,16.88,158,1.9
3875,train,5.4826,0.2639,0.0000,0.0000,38.15,158,1.6
3876,train,3.4472,0.2806,0.0000,0.0458,33.19,153,0.8
3877,train,3.3769,0.2462,0.0063,0.1195,15.61,159,2.2
3878,train,4.3495,0.3605,0.0000,0.0123,10.43,163,1.5
3879,train,3.7091,0.2659,0.0062,0.0559,26.47,161,1.8
3880,train,3.3610,0.2609,0.0314,0.2642,12.98,159,2.0
3881,train,4.8315,0.2542,0.0000,0.0000,19.43,160,0.6
3882,train,4.3794,0.4152,0.0000,0.0143,25.99,140,1.5
3883,train,4.9745,0.2297,0.0000,0.0000,24.98,158,1.8
3884,train,3.3362,0.2637,0.0195,0.2468,10.55,154,0.8
3885,train,4.2328,0.2251,0.0675,0.1963,8.48,163,2.0
3886,train,3.1647,0.2661,0.0128,0.2821,11.92,156,1.7
3887,train,3.3752,0.2840,0.0318,0.2229,8.47,157,0.8
3888,train,3.7195,0.2172,0.0062,0.0497,25.57,161,0.8
3889,train,3.2670,0.2849,0.0380,0.4114,6.48,158,1.9
3890,train,3.3904,0.3475,0.0282,0.1972,8.91,142,1.5
3891,train,4.0155,0.3769,0.0000,0.0420,16.23,143,1.5
3892,train,3.3250,0.2466,0.0126,0.2830,11.35,159,2.0
3893,train,3.2781,0.2605,0.0458,0.2288,15.01,153,1.6
3894,train,5.8879,0.4362,0.0000,0.0000,32.67,141,0.8
3895,train,3.1292,0.2006,0.0500,0.3750,8.62,160,0.8
3896,train,3.6198,0.2527,0.0000,0.0184,26.04,163,1.6
3897,train,3.4226,0.2357,0.0000,0.0000,29.19,163,1.4
3898,train,3.5999,0.3024,0.0130,0.2468,10.10,154,1.9
3899,train,3.4610,0.2749,0.0380,0.2089,8.43,158,2.1
3900,train,3.8269,0.2647,0.1242,0.3478,15.35,161,1.4
3901,train,3.1882,0.3091,0.0892,0.4650,10.30,157,2.0
3902,train,3.1645,0.3693,0.0068,0.1575,19.50,146,0.8
3903,train,3.1199,0.2578,0.0870,0.3851,14.13,161,0.8
3904,train,3.5777,0.2538,0.0000,0.0128,25.60,156,1.3
3905,train,3.2377,0.3668,0.0649,0.3506,15.37,154,0.8
3906,train,3.2832,0.2880,0.0329,0.3092,10.53,152,1.6
3907,train,3.4222,0.2635,0.0679,0.2160,14.34,162,1.6
3908,train,3.3140,0.3252,0.0000,0.0571,26.46,140,1.6
3909,train,3.9281,0.2457,0.0000,0.0312,18.72,160,0.7
3910,train,3.6533,0.3810,0.0071,0.0357,20.87,140,2.0
3911,train,3.3201,0.2594,0.0000,0.0127,29.19,158,1.4
3912,train,3.7278,0.3449,0.0072,0.0725,12.13,138,0.6
3913,train,3.0716,0.3109,0.1837,0.5578,11.69,147,2.2
3914,train,3.5879,0.2602,0.0312,0.2188,10.91,160,0.8
3915,train,3.4684,0.2918,0.1208,0.4362,6.08,149,1.4
3916,train,3.7516,0.2680,0.0323,0.2452,10.62,155,2.1
3917,train,3.5945,0.2770,0.0197,0.2829,10.69,152,0.8
3918,train,3.3030,0.2833,0.0130,0.4156,6.22,154,1.8
3919,train,3.8143,0.2423,0.0000,0.0131,18.51,153,0.8
3920,train,3.5439,0.3394,0.0552,0.3067,14.37,163,1.4
3921,train,3.3831,0.2739,0.2297,0.7027,4.13,148,1.6
3922,train,3.2782,0.2478,0.0194,0.1097,21.05,155,0.8
3923,train,3.0331,0.2677,0.2038,0.6369,10.30,157,1.8
3924,train,4.0841,0.2558,0.0000,0.0325,21.66,154,0.8
3925,train,3.2381,0.2399,0.0375,0.4188,8.50,160,0.8
3926,train,2.6675,0.2422,0.1250,0.7375,5.75,160,1.5
3927,train,3.4761,0.2256,0.0062,0.1677,11.49,161,1.6
3928,train,3.2879,0.2703,0.0629,0.3585,7.93,159,1.6
3929,train,2.9318,0.2396,0.0892,0.3439,14.25,157,2.0
3930,train,3.1831,0.2453,0.0131,0.1176,22.39,153,0.6
3931,train,3.4874,0.3360,0.0437,0.3500,6.73,160,1.6
3932,train,4.6095,0.2821,0.0000,0.0000,29.20,162,2.1
3933,train,4.4196,0.3457,0.0000,0.0370,11.84,135,1.7
3934,train,3.6905,0.3345,0.0000,0.0129,26.02,155,1.5
3935,train,5.8241,0.3127,0.0000,0.0000,17.93,162,1.8
3936,train,3.8165,0.2591,0.0000,0.0063,20.76,160,1.6
3937,train,3.5159,0.3224,0.0000,0.0066,21.71,152,0.8
3938,train,4.0283,0.2873,0.0000,0.0000,27.34,152,1.4
3939,train,3.0626,0.3364,0.0688,0.3438,8.34,160,0.8
3940,train,2.9543,0.2612,0.2420,0.6815,3.87,157,1.5
3941,train,2.9244,0.2091,0.1524,0.5610,7.13,164,1.5
3942,train,4.0505,0.2210,0.0062,0.0373,19.57,161,1.8
3943,train,4.1592,0.2245,0.0185,0.0617,12.16,162,1.5
3944,train,2.6663,0.2867,0.2037,0.7469,5.17,162,1.8
3945,train,3.7971,0.3196,0.0000,0.0000,30.50,150,1.5
3946,train,3.4683,0.2546,0.0311,0.1801,8.15,161,1.9
3947,train,3.9668,0.2833,0.0537,0.1477,7.22,149,1.5
3948,train,3.8943,0.2610,0.0000,0.0497,26.20,161,1.7
3949,train,3.4567,0.2893,0.0127,0.0892,13.03,157,1.7
3950,train,3.3496,0.2983,0.0903,0.4167,10.90,144,0.6
3951,train,3.4898,0.3071,0.1111,0.4444,7.83,144,1.6
3952,train,2.9695,0.2291,0.2152,0.6456,5.25,158,0.8
3953,train,3.7013,0.2813,0.0186,0.1304,12.26,161,1.5
3954,train,3.2299,0.2919,0.0065,0.0584,26.91,154,1.5
3955,train,4.2057,0.2879,0.0000,0.0064,13.92,157,1.4
3956,train,4.3513,0.3524,0.0000,0.0140,20.44,143,1.6
3957,train,4.1387,0.2817,0.0181,0.1446,20.28,166,1.5
3958,train,3.4307,0.2947,0.0392,0.1961,8.40,153,0.8
3959,train,3.9941,0.3171,0.0128,0.0641,10.70,156,1.3
3960,train,4.3821,0.2992,0.0000,0.0000,31.98,150,1.9
3961,train,3.6825,0.2401,0.0063,0.0253,24.67,158,2.1
3962,train,4.2518,0.2232,0.0064,0.0127,21.07,157,0.8
3963,train,3.1900,0.2550,0.0000,0.2215,13.31,149,0.8
3964,train,4.2239,0.2991,0.0128,0.1731,14.50,156,0.6
3965,train,4.5177,0.2129,0.0000,0.0000,32.92,161,0.8
3966,train,3.0660,0.2123,0.0429,0.2945,11.64,163,1.5
3967,train,3.3573,0.2604,0.0516,0.4194,10.42,155,1.6
3968,train,3.3838,0.2654,0.0314,0.2201,13.36,159,1.9
3969,train,4.1865,0.2527,0.0000,0.0397,11.76,151,0.7
3970,train,3.5645,0.2855,0.0065,0.1234,9.86,154,0.7
3971,train,3.4538,0.2519,0.0131,0.0523,31.08,153,0.8
3972,train,3.8208,0.2834,0.0000,0.0736,13.12,163,1.9
3973,train,3.1505,0.1898,0.0736,0.2945,8.06,163,1.8
3974,train,3.2133,0.2992,0.0000,0.1908,6.41,152,0.8
3975,train,3.3334,0.2478,0.1355,0.3355,13.78,155,0.8
3976,train,4.3616,0.2616,0.0000,0.0000,29.94,153,1.4
3977,train,3.5447,0.3080,0.0066,0.1126,12.87,151,1.4
3978,train,3.4722,0.2355,0.0189,0.0629,27.08,159,1.4
3979,train,3.1643,0.2315,0.0000,0.0491,29.43,163,1.5
3980,train,2.9609,0.2274,0.1187,0.4313,11.38,160,1.4
3981,train,2.7025,0.2761,0.2821,0.9038,4.00,156,0.8
3982,train,3.4188,0.3425,0.0437,0.3688,12.19,160,1.7
3983,train,3.0770,0.2689,0.1258,0.4780,9.65,159,1.9
