step,split,ce,top1,cell_err_m,pose_nll,pose_err_m,n,sec
1254,train,2.6757,0.1332,5.60,1.7994,2.41,728,713.1
1255,train,2.3209,0.1886,4.58,3.5057,4.24,700,713.6
1256,train,4.0054,0.2050,10.03,3.2975,11.88,717,714.1
1257,train,3.0018,0.1958,7.42,3.1802,8.40,715,714.7
1258,train,2.5571,0.1587,4.74,2.9633,7.24,756,715.2
1259,train,2.9851,0.1909,9.69,3.1708,10.31,702,715.7
1260,train,3.4173,0.1362,7.53,3.3541,6.24,756,716.2
1261,train,2.6833,0.2841,7.62,3.4723,8.95,704,716.8
1262,train,3.6751,0.0320,14.26,3.2182,13.41,688,717.3
1263,train,3.6443,0.0658,9.05,4.0789,9.12,714,717.8
1264,train,2.8540,0.0523,8.98,2.9887,9.49,688,718.3
1265,train,2.9592,0.3149,7.72,3.1404,8.41,686,718.9
1266,train,1.7916,0.4532,2.36,1.9407,2.41,770,719.4
1267,train,3.7218,0.0220,8.83,3.3513,10.10,728,719.9
1268,train,3.2507,0.0656,8.97,3.4573,10.90,701,720.4
1269,train,3.4397,0.0604,7.47,3.0878,6.41,728,721.0
1270,train,3.6810,0.1047,10.87,3.5405,13.47,716,721.5
1271,train,2.7918,0.0930,8.38,2.4140,12.08,688,722.0
1272,train,3.2782,0.0794,5.97,2.5837,4.00,743,722.6
1273,train,2.6294,0.4082,7.57,3.5812,7.24,730,723.1
1274,train,4.3424,0.0824,9.05,3.9491,8.25,716,723.6
1275,train,2.1352,0.3462,4.26,1.8644,2.24,728,724.1
1276,train,2.5422,0.0974,6.81,2.7776,10.41,729,724.6
1277,train,2.9751,0.2273,10.63,3.2989,10.07,704,725.2
1278,train,3.1575,0.1872,8.00,3.2849,6.89,732,725.7
1279,train,3.0723,0.3480,8.06,3.2859,15.15,704,726.2
1280,train,3.5212,0.0658,9.26,2.7130,7.51,730,726.7
1281,train,2.9551,0.1415,10.89,2.3903,3.41,650,727.3
1282,train,3.5231,0.0330,11.24,3.2293,13.66,728,727.8
1283,train,2.5220,0.2790,7.31,2.8640,6.54,742,728.3
1284,train,2.6088,0.2062,8.21,2.0348,9.07,742,728.9
1285,train,2.9511,0.0326,5.72,3.3985,6.48,674,729.4
1286,train,2.5854,0.2075,5.63,2.2987,3.41,742,729.9
1287,train,1.8462,0.5070,3.74,1.8101,8.00,716,730.4
1288,train,3.0086,0.0712,8.89,3.2441,14.99,660,731.0
1289,train,2.9564,0.2315,9.49,3.9575,12.51,756,731.5
1290,train,2.7664,0.2240,8.63,3.1651,11.71,701,732.0
1291,train,2.2343,0.2527,4.02,2.3787,4.58,728,732.5
1292,train,3.0907,0.1701,10.13,2.7948,11.21,676,733.0
1293,train,3.2843,0.1453,9.09,3.0769,11.16,688,733.6
1294,train,2.5096,0.1264,4.69,2.6645,4.24,728,734.1
1295,train,3.8216,0.2261,6.98,3.9241,7.10,690,734.6
1296,train,3.1907,0.0754,9.39,2.6812,9.41,690,735.1
1297,train,2.1618,0.4344,4.75,2.2332,7.24,716,735.7
1298,train,3.4990,0.0182,7.99,3.1857,6.43,715,736.2
1299,train,2.2098,0.2816,7.28,2.5789,9.28,728,736.7
1300,train,3.4694,0.1550,12.54,3.9455,14.62,742,737.3
1301,train,2.6650,0.1980,5.07,3.0714,5.41,702,737.8
1302,train,3.3310,0.0648,9.85,3.5366,11.63,756,738.3
1303,train,1.8539,0.3840,2.85,1.6215,2.00,664,738.9
1304,train,2.5928,0.1477,6.44,3.0232,4.47,677,739.4
1305,train,2.2694,0.4444,8.56,2.5257,9.22,729,739.9
1306,train,2.6417,0.1768,5.71,2.5457,6.41,690,740.4
1307,train,3.5306,0.1410,11.45,3.5350,10.55,688,741.0
1308,train,2.0296,0.1760,3.66,1.9974,2.41,676,741.5
1309,train,2.5296,0.3183,6.83,2.5320,5.61,688,742.0
1310,train,3.0508,0.1793,10.92,2.4980,9.62,675,742.5
1311,train,2.6817,0.1779,8.87,2.8410,12.00,742,743.1
1312,train,2.0232,0.3658,3.14,2.1784,3.83,730,743.6
1313,train,4.6532,0.0261,19.74,4.3172,19.12,690,744.1
1314,train,4.0731,0.0296,15.31,4.1205,15.62,742,744.6
1315,train,4.0641,0.0140,17.61,3.8916,20.15,716,745.2
1316,train,2.5882,0.2925,4.66,3.0774,5.00,742,745.7
1317,train,2.5726,0.1257,5.85,2.0809,3.00,700,746.3
1318,train,2.2424,0.3584,7.34,2.0156,7.00,664,746.8
1319,train,4.0342,0.0582,12.32,3.9607,14.05,687,747.3
1320,train,3.0725,0.1929,8.24,2.4626,6.10,757,747.9
1321,train,3.0358,0.0224,7.53,2.9238,6.83,714,748.4
1322,train,2.4077,0.2857,4.04,2.3823,5.00,770,748.9
1323,train,2.7943,0.1195,6.90,2.2004,4.00,728,749.5
1324,train,3.3594,0.0202,10.39,3.5474,13.83,744,750.0
1325,train,2.8152,0.2912,6.31,2.7219,7.00,728,750.5
1326,train,1.8760,0.4127,2.85,1.5149,1.41,756,751.0
1327,train,2.6557,0.2940,6.96,3.2040,8.50,704,751.6
1328,train,3.1283,0.2722,8.17,2.9939,6.16,742,752.1
1329,train,3.0154,0.3651,6.97,3.9074,9.34,704,752.6
1330,train,1.7217,0.3565,2.90,1.4604,2.00,676,753.1
1331,train,2.2179,0.1739,3.97,2.7031,4.00,742,753.7
1332,train,2.8303,0.1232,6.28,2.8361,10.41,714,754.2
1333,train,3.0775,0.1466,7.66,3.0072,5.00,757,754.8
1334,train,2.8996,0.2045,5.88,2.5862,5.41,714,755.3
1335,train,2.4999,0.2059,7.86,3.2513,8.37,680,755.8
1336,train,3.0262,0.1961,9.00,3.7089,9.73,714,756.4
1337,train,4.3441,0.0606,19.08,4.3658,19.67,660,756.9
1338,train,2.5718,0.3937,4.26,2.2954,2.41,663,757.4
1339,train,3.0810,0.1427,9.65,3.4635,15.02,701,758.0
1340,train,3.0938,0.1530,6.29,3.5967,8.02,732,758.5
1341,train,3.5759,0.0556,15.09,2.9863,15.70,648,759.0
1342,train,3.9657,0.1773,13.09,4.5959,16.15,688,759.5
1343,train,3.2292,0.0526,7.43,3.2873,6.89,742,760.0
1344,train,2.5642,0.2255,5.57,2.3391,5.24,714,760.6
1345,train,2.3227,0.2713,5.06,2.2869,4.00,715,761.1
1346,train,2.7608,0.2815,7.21,2.2684,7.00,714,761.6
1347,train,3.0743,0.1267,6.64,2.7965,5.00,742,762.1
1348,train,2.9570,0.2235,8.80,2.9865,5.00,716,762.7
1349,train,3.6895,0.0640,10.02,3.3183,6.47,625,763.2
1350,train,2.4143,0.2990,6.23,1.9122,7.08,729,763.7
1351,train,1.7468,0.4706,2.60,2.1612,3.41,714,764.2
1352,train,2.5393,0.3198,6.48,2.2612,5.41,716,764.8
1353,train,1.7942,0.4716,2.57,2.1481,4.41,704,765.3
1354,train,3.8907,0.0341,10.48,2.9799,10.10,674,765.8
1355,train,2.6519,0.3846,6.10,3.6420,6.66,702,766.4
1356,train,1.6409,0.6133,3.64,2.1483,4.41,662,766.9
1357,train,3.6894,0.1190,12.38,3.6999,10.72,689,767.4
1358,train,1.9600,0.3846,4.20,2.2038,3.00,702,767.9
1359,train,3.4090,0.0529,10.05,3.6324,11.33,700,768.5
1360,train,3.0012,0.2569,7.09,2.4374,4.47,728,769.0
1361,train,4.3069,0.0430,12.42,4.6009,12.30,744,769.5
1362,train,3.1166,0.0557,6.49,2.0720,1.00,664,770.0
1363,train,2.5439,0.1662,5.18,2.3604,4.41,728,770.6
1364,train,3.8710,0.1709,8.25,3.8735,8.66,714,771.1
1365,train,1.8890,0.3757,2.74,1.6864,3.41,716,771.6
1366,train,1.7716,0.3718,2.89,2.1228,4.00,702,772.2
1367,train,2.1575,0.1878,4.52,2.4890,6.00,756,772.7
1368,train,3.7737,0.0518,11.88,3.8132,8.24,676,773.2
1369,train,2.5121,0.3167,5.28,2.4372,4.65,742,773.7
1370,train,2.8660,0.1563,6.94,2.7547,6.47,742,774.3
1371,train,3.2007,0.0582,8.22,2.5358,5.16,756,774.8
1372,train,2.8639,0.2249,5.40,2.3303,4.24,756,775.3
1373,train,4.1050,0.0140,12.53,3.8324,9.60,716,775.8
1374,train,2.3243,0.1828,6.46,2.2786,7.50,662,776.3
1375,train,2.5115,0.2541,5.45,2.2954,7.39,728,776.8
1376,train,3.0664,0.1410,7.38,3.0253,10.16,702,777.4
1377,train,2.1881,0.1800,3.74,2.2272,4.41,700,777.9
1378,train,2.5145,0.1387,6.00,1.8440,4.24,728,778.4
1379,train,2.0555,0.3251,3.65,2.1631,3.41,686,778.9
1380,train,3.1270,0.1909,8.67,2.2959,9.07,728,779.5
1381,train,2.8026,0.2126,6.05,3.3095,7.12,715,780.0
1382,train,3.8650,0.0225,9.23,3.3757,7.26,756,780.5
1383,train,3.7529,0.0420,14.39,3.8348,12.73,714,781.1
1384,train,2.6001,0.1720,6.09,2.4900,5.58,715,781.6
1385,train,3.9935,0.0770,15.82,3.9184,16.54,688,782.2
1386,train,2.5709,0.3228,6.10,2.8639,6.95,728,782.7
1387,train,2.2907,0.3151,4.71,2.2694,6.00,730,783.2
1388,train,1.7121,0.3781,2.75,1.6828,2.41,730,783.7
1389,train,3.0285,0.1933,12.46,3.4187,16.81,688,784.3
1390,train,3.0217,0.1388,7.78,2.7144,10.94,742,784.8
1391,train,2.4557,0.2805,4.48,2.2468,4.83,688,785.3
1392,train,1.8975,0.5754,3.78,2.1002,4.24,716,785.8
1393,train,3.2801,0.1140,13.18,3.1814,15.07,702,786.3
1394,train,2.0199,0.4087,4.05,2.0528,2.41,690,786.8
1395,train,3.3119,0.2253,8.33,4.0192,8.81,688,787.4
1396,train,3.4776,0.1986,15.26,3.6612,16.69,690,787.9
1397,train,2.3216,0.2322,4.77,1.9249,3.24,702,788.5
1398,train,2.8486,0.1350,8.60,2.1857,3.00,652,789.0
1399,train,2.1872,0.4801,3.78,2.3388,5.24,704,789.5
1400,train,3.1000,0.0445,6.53,2.4894,4.16,674,790.0
1401,train,3.9402,0.1795,8.06,4.1792,7.16,730,790.5
1402,train,2.8760,0.2482,6.32,2.3595,6.40,701,791.1
1403,train,2.8615,0.1552,7.58,2.2616,6.00,728,791.6
1404,train,2.3005,0.2304,5.70,2.2738,8.32,690,792.1
1405,train,2.4783,0.2264,4.78,2.9898,6.06,742,792.6
1406,train,3.2099,0.0589,9.77,4.0742,11.43,730,793.2
1407,train,3.1388,0.2751,7.78,3.1917,7.51,756,793.7
1408,train,3.8965,0.0321,13.90,4.1449,14.70,717,794.3
1409,train,2.5723,0.3140,5.55,2.7071,7.54,742,794.8
1410,train,3.5565,0.0350,8.37,2.9535,9.58,714,795.3
1411,train,2.8469,0.1283,5.48,2.6372,5.65,756,795.8
1412,train,2.4995,0.0646,5.60,2.5509,4.00,728,796.3
1413,train,2.8006,0.1151,5.16,2.1200,4.41,756,796.9
1414,train,2.6393,0.2344,10.83,2.5422,9.00,674,797.4
1415,train,2.3554,0.2358,6.74,2.0609,7.08,687,797.9
1416,train,3.1433,0.0783,6.67,3.0573,6.41,728,798.5
1417,train,1.8521,0.5074,3.57,1.9735,3.83,676,799.0
1418,train,3.6463,0.0554,10.89,4.3418,13.31,704,799.5
1419,train,2.8137,0.1700,6.32,3.1558,4.24,700,800.0
1420,train,2.8388,0.1071,8.88,2.6490,10.41,728,800.6
1421,train,2.8291,0.1645,7.26,2.5751,7.51,687,801.1
1422,train,3.0450,0.2071,8.46,3.3692,11.66,729,801.7
1423,train,3.7521,0.0363,15.36,3.5916,14.26,744,802.2
1424,train,3.6099,0.0398,7.86,3.5765,7.47,728,802.8
1425,train,2.8955,0.2176,9.68,2.9207,17.07,648,803.3
1426,train,2.8251,0.1797,8.99,3.5549,12.65,701,803.8
1427,train,2.3214,0.4163,5.75,2.7375,4.24,675,804.3
1428,train,3.3348,0.3585,10.52,3.8527,14.17,742,804.9
1429,train,2.4868,0.1989,5.06,3.1653,5.65,704,805.4
1430,train,3.5188,0.0160,11.30,3.0538,12.00,688,805.9
1431,train,2.3599,0.1395,5.46,1.8649,4.00,674,806.5
1432,train,2.0431,0.4348,3.08,1.7567,1.00,729,807.0
1433,train,2.1289,0.2500,4.20,1.9424,3.41,688,807.5
1434,train,2.1493,0.2817,3.82,2.1078,2.00,742,808.0
1435,train,3.3452,0.1190,6.23,2.1283,3.41,756,808.6
1436,train,2.6361,0.2607,8.48,3.2529,14.02,702,809.1
1437,train,2.8272,0.2857,9.33,2.8376,11.00,770,809.7
1438,train,2.2144,0.2629,3.57,1.8412,3.00,715,810.2
1439,train,2.0014,0.3143,3.25,2.6302,4.41,770,810.8
1440,train,3.4663,0.0277,11.77,3.6102,11.97,650,811.3
1441,train,3.3338,0.2129,9.40,2.9903,10.00,700,811.8
1442,train,2.6777,0.2689,4.81,2.5725,3.41,662,812.3
1443,train,3.0662,0.1688,5.86,2.5108,3.41,717,812.9
1444,train,2.5286,0.1016,5.85,2.5506,4.00,728,813.4
1445,train,1.9830,0.3580,2.86,2.5560,4.24,729,813.9
1446,train,2.7616,0.0487,6.61,2.5858,6.16,718,814.4
1447,train,2.7530,0.3757,4.93,2.8708,6.41,756,815.0
1448,train,1.8086,0.3951,2.88,1.2661,3.00,648,815.5
1449,train,2.0855,0.2679,4.52,1.9987,5.41,728,816.0
1450,train,3.8337,0.1982,12.24,4.7091,17.66,676,816.5
1451,train,4.4359,0.2741,9.56,4.6675,9.41,715,817.0
1452,train,3.3867,0.0994,9.21,2.3674,5.16,714,817.6
1453,train,3.8710,0.0818,14.25,3.9356,13.42,770,818.1
1454,train,1.6009,0.5384,3.05,1.9125,3.41,756,818.6
1455,train,2.3864,0.3517,5.83,2.9007,11.31,688,819.2
1456,train,2.8157,0.0886,8.93,2.9900,10.04,700,819.7
1457,train,2.2524,0.2102,6.90,2.3082,8.41,704,820.2
1458,train,2.3275,0.4730,7.68,2.0027,9.07,742,820.7
1459,train,2.4043,0.0262,4.56,1.5905,2.00,688,821.3
1460,train,2.3192,0.2675,8.23,2.4845,9.08,714,821.8
1461,train,3.7935,0.1484,12.92,3.5960,13.09,728,822.3
1462,train,2.6754,0.2817,5.05,2.6609,5.41,742,822.8
1463,train,2.2407,0.2191,3.89,2.1294,3.41,744,823.3
1464,train,3.0040,0.2411,7.12,2.5497,7.00,784,823.9
1465,train,2.1544,0.4959,4.27,2.2413,5.06,728,824.4
1466,train,2.5997,0.2304,6.99,3.1002,9.62,690,824.9
1467,train,1.8988,0.5843,4.04,2.5636,12.30,688,825.4
1468,train,2.1140,0.4367,5.81,2.5615,8.00,687,826.0
1469,train,1.9683,0.3280,3.29,2.1518,2.00,756,826.5
1470,train,3.1673,0.0971,6.32,3.2564,6.06,690,827.0
1471,train,3.0704,0.2143,7.10,3.0334,12.71,728,827.5
1472,train,3.2303,0.0458,7.40,3.1085,6.41,742,828.0
1473,train,2.8621,0.1635,8.46,2.6912,2.83,728,828.6
1474,train,3.7444,0.1319,7.41,3.4102,5.66,728,829.1
1475,train,1.2512,0.5414,1.89,1.5859,3.41,700,829.6
1476,train,2.2453,0.3558,5.09,2.7863,6.12,728,830.1
1477,train,3.5368,0.0928,13.04,3.6914,14.46,625,830.6
1478,train,2.4853,0.1923,4.91,2.3309,4.00,728,831.1
1479,train,3.1180,0.0712,8.54,2.6403,8.50,702,831.7
1480,train,3.3788,0.2917,10.06,3.3179,10.85,689,832.2
1481,train,2.4648,0.1743,7.48,2.5484,7.51,700,832.7
1482,train,1.9060,0.2712,3.49,1.5623,2.00,756,833.2
1483,train,3.1690,0.2029,8.68,3.4164,12.00,700,833.7
1484,train,3.3345,0.1068,10.53,3.4777,3.41,702,834.3
1485,train,3.3876,0.0656,6.49,2.5703,5.06,716,834.8
1486,train,1.6916,0.5209,2.40,1.7967,2.83,743,835.3
1487,train,2.3128,0.4039,5.88,2.5623,4.00,718,835.8
1488,train,2.6667,0.1950,5.41,2.1361,4.00,718,836.4
1489,train,2.7488,0.1852,5.04,2.4253,5.41,756,836.9
1490,train,2.7616,0.3731,5.60,2.5440,4.83,729,837.4
1491,train,3.9689,0.2700,9.65,3.6011,9.07,674,837.9
1492,train,2.7092,0.3852,5.71,2.4979,5.00,714,838.5
1493,train,2.1378,0.3263,3.53,2.5400,3.41,714,839.0
1494,train,3.4575,0.0712,8.90,2.9105,5.84,716,839.5
1495,train,3.8991,0.2947,8.40,3.7062,8.62,716,840.1
1496,train,4.3041,0.0015,13.75,3.5949,15.29,664,840.6
1497,train,1.9354,0.4533,2.74,2.5152,4.83,728,841.1
1498,train,2.1173,0.5028,2.36,1.4702,2.00,714,841.6
1499,train,3.1860,0.0997,9.91,2.2284,6.71,652,842.2
1500,train,3.4880,0.1246,8.27,3.1831,7.93,714,842.8
1500,val,2.8662,0.2136,7.57,2.8494,7.89,35652,867.0
1501,train,3.8565,0.0412,8.31,3.3028,5.47,728,867.5
1502,train,2.7005,0.3320,9.67,2.5265,7.00,729,868.0
1503,train,1.9355,0.3818,3.61,2.0537,4.00,702,868.5
1504,train,3.1695,0.0842,7.34,2.7960,9.08,677,869.1
1505,train,1.9013,0.3286,5.41,1.8111,9.00,770,869.6
1506,train,1.8800,0.3964,5.05,1.9875,5.00,714,870.1
1507,train,2.2737,0.4411,3.89,2.2883,4.41,730,870.6
1508,train,3.7220,0.0289,9.18,3.6377,6.48,691,871.1
1509,train,3.8447,0.1173,11.04,3.8639,14.41,742,871.7
1510,train,2.5478,0.2260,5.04,2.2955,4.41,730,872.2
1511,train,1.7500,0.3855,2.91,1.0891,2.00,716,872.7
1512,train,4.2034,0.2274,7.19,4.2466,6.54,730,873.2
1513,train,2.7130,0.2275,5.02,2.9138,5.16,690,873.8
1514,train,2.8302,0.2473,6.58,2.8519,7.00,732,874.3
1515,train,3.7520,0.0798,8.59,3.9325,10.06,702,874.8
1516,train,2.4119,0.3151,4.66,2.2116,3.83,784,875.4
1517,train,2.2674,0.2625,7.27,2.9262,10.06,701,875.9
1518,train,3.1556,0.0272,15.65,2.9837,15.07,661,876.4
1519,train,4.5584,0.0000,15.39,4.0800,16.22,688,876.9
1520,train,3.1986,0.0601,8.22,2.4083,6.00,716,877.5
1521,train,2.1245,0.2273,3.44,1.1722,1.00,770,878.0
1522,train,2.2744,0.1947,4.24,2.4251,5.83,714,878.5
1523,train,3.9782,0.0657,9.77,3.4732,13.44,700,879.0
1524,train,3.2765,0.0877,8.77,2.6772,8.41,718,879.5
1525,train,3.9472,0.0165,13.21,3.9183,11.57,728,880.0
1526,train,2.0071,0.3624,3.21,2.3678,3.00,756,880.6
1527,train,2.2500,0.1759,4.13,2.6972,3.41,756,881.1
1528,train,1.9753,0.3668,3.19,1.8532,2.41,728,881.6
1529,train,1.9247,0.3401,3.10,2.2400,3.00,744,882.1
1530,train,1.8869,0.3545,3.34,2.5131,5.00,756,882.7
1531,train,3.5936,0.1066,10.27,3.0014,12.16,638,883.2
1532,train,4.7185,0.0635,12.52,5.0397,14.00,756,883.7
1533,train,3.5590,0.1157,8.85,3.1695,5.02,700,884.3
1534,train,4.1890,0.1085,12.56,3.7188,10.64,728,884.8
1535,train,3.7051,0.1281,12.95,3.5578,15.60,648,885.3
1536,train,1.6627,0.5917,1.86,2.0767,4.00,703,885.9
1537,train,2.5353,0.6000,6.97,2.4497,6.00,690,886.4
1538,train,4.0073,0.1400,8.27,3.4802,7.00,700,887.0
1539,train,3.0482,0.0498,10.65,3.0980,8.65,743,887.5
1540,train,2.3868,0.1620,4.28,2.5813,4.00,648,888.0
1541,train,4.2835,0.0312,11.47,3.7729,9.70,770,888.6
1542,train,2.7693,0.2877,6.24,2.9201,9.32,702,889.1
1543,train,2.9188,0.1861,5.48,2.7012,3.41,704,889.6
1544,train,2.5434,0.2288,4.94,2.2637,4.83,743,890.2
1545,train,4.3233,0.1941,12.35,4.2564,11.83,742,890.7
1546,train,3.4201,0.0883,9.40,3.3256,9.65,702,891.2
1547,train,2.6881,0.1680,4.74,2.2015,2.00,756,891.8
1548,train,2.2587,0.4413,4.16,2.5010,4.41,716,892.3
1549,train,3.2878,0.2986,5.91,2.9974,5.00,700,892.8
1550,train,4.0047,0.0094,13.76,3.7953,11.32,742,893.3
1551,train,1.7018,0.4482,2.70,2.7173,5.24,714,893.8
1552,train,2.9905,0.2081,9.91,2.8725,9.08,716,894.4
1553,train,2.2479,0.1208,4.58,2.0605,5.00,687,894.9
1554,train,2.5030,0.2073,4.77,2.8283,6.24,714,895.5
1555,train,2.8842,0.1797,8.26,2.4920,9.00,718,896.0
1556,train,3.6376,0.2350,8.12,3.2548,5.02,702,896.5
1557,train,2.9933,0.0562,9.68,2.8264,8.32,729,897.1
1558,train,2.9245,0.1227,11.00,3.5723,16.03,701,897.6
1559,train,3.5090,0.0330,10.13,3.3738,10.83,728,898.1
1560,train,2.7665,0.4566,7.30,3.2347,8.50,714,898.6
1561,train,3.3140,0.0884,11.81,3.6157,15.16,690,899.1
1562,train,2.7492,0.2000,10.12,3.2634,10.49,660,899.7
1563,train,2.1927,0.4145,3.41,1.7324,2.00,784,900.2
1564,train,3.2135,0.1154,8.85,3.0379,8.29,728,900.7
1565,train,2.6956,0.2208,4.86,3.0461,6.65,770,901.2
1566,train,3.4073,0.0261,10.96,4.2752,10.69,690,901.7
1567,train,3.0077,0.1566,7.75,2.5120,5.00,677,902.3
1568,train,2.0531,0.3113,3.28,2.3032,3.41,742,902.8
1569,train,2.8300,0.1208,6.21,2.3288,4.00,770,903.3
1570,train,2.1519,0.1747,4.08,1.7785,4.24,704,903.9
1571,train,2.1153,0.4257,2.75,2.2203,3.00,700,904.4
1572,train,3.8234,0.2884,9.15,4.0871,11.00,742,904.9
1573,train,2.1369,0.3389,3.36,1.9145,2.00,661,905.4
1574,train,2.6495,0.3894,5.87,2.6205,6.00,701,906.0
1575,train,2.4397,0.1296,7.10,2.7831,9.31,702,906.5
1576,train,2.2454,0.3552,6.13,2.2647,7.10,732,907.0
1577,train,2.0167,0.1558,4.02,2.0276,4.00,770,907.6
1578,train,2.7819,0.2990,11.04,2.7593,11.31,612,908.1
1579,train,3.2223,0.0950,11.85,3.0503,9.50,716,908.6
1580,train,2.2581,0.2640,4.39,1.7749,3.00,784,909.2
1581,train,3.5133,0.0448,9.38,2.8394,9.28,692,909.7
1582,train,3.0978,0.0302,11.35,3.2238,10.08,728,910.2
1583,train,3.8988,0.1270,7.00,3.8425,7.65,756,910.8
1584,train,3.0438,0.0217,6.45,2.6638,3.41,784,911.3
1585,train,3.5740,0.1217,6.06,2.8333,5.24,690,911.8
1586,train,2.0264,0.2280,4.27,1.5378,1.00,715,912.3
1587,train,2.5244,0.2773,7.86,2.2957,9.08,743,912.9
1588,train,2.8690,0.0829,5.89,2.2896,3.00,700,913.4
1589,train,3.3863,0.1820,9.02,3.1785,11.65,676,914.0
1590,train,2.5073,0.2035,4.46,1.9908,2.41,742,914.5
1591,train,2.7782,0.2830,9.98,2.8650,9.66,636,915.0
1592,train,2.3984,0.2095,4.65,2.6442,4.24,716,915.6
1593,train,2.9450,0.1253,8.99,2.7521,8.10,718,916.1
1594,train,2.4070,0.2507,4.94,1.9723,3.65,742,916.6
1595,train,2.4197,0.3113,5.57,2.2247,2.41,742,917.2
1596,train,2.7905,0.2126,5.64,2.6265,6.65,729,917.7
1597,train,3.1602,0.1671,10.17,3.0988,15.69,730,918.2
1598,train,3.0962,0.0966,9.62,2.7864,9.41,756,918.8
1599,train,3.0530,0.0616,7.03,3.4957,7.06,714,919.3
1600,train,1.7271,0.3300,2.99,1.4379,2.41,700,919.8
1601,train,4.4210,0.0133,15.68,4.1507,20.70,676,920.3
1602,train,3.4568,0.1264,9.06,3.2165,10.83,728,920.8
1603,train,2.1981,0.3144,5.23,2.5807,4.41,703,921.3
1604,train,1.6774,0.4830,2.52,1.2960,2.00,704,921.9
1605,train,2.3547,0.1133,4.82,1.7868,2.00,662,922.4
1606,train,2.7382,0.1257,5.11,2.4918,5.41,716,922.9
1607,train,2.3232,0.1083,4.50,2.2209,3.83,674,923.4
1608,train,3.3401,0.2014,9.50,3.1476,9.32,715,924.0
1609,train,3.9174,0.0043,11.42,3.4678,10.41,690,924.5
1610,train,3.5837,0.0632,8.90,3.9443,12.83,728,925.1
1611,train,4.3463,0.1250,12.24,3.8102,12.08,600,925.6
1612,train,3.4297,0.1705,12.22,3.4552,12.31,692,926.1
1613,train,2.0291,0.2347,3.53,1.2824,1.00,703,926.6
1614,train,2.9714,0.2045,5.89,2.5753,4.00,714,927.1
1615,train,2.8557,0.2479,7.70,2.8796,7.39,714,927.7
1616,train,2.6275,0.1300,7.12,2.7314,8.48,700,928.2
1617,train,2.9578,0.0513,7.64,2.1829,5.41,702,928.8
1618,train,2.6789,0.1550,5.19,2.2246,1.41,716,929.3
1619,train,2.7834,0.1159,6.96,1.7567,2.83,742,929.9
1620,train,2.5014,0.3450,4.76,2.4452,6.16,687,930.4
1621,train,3.2210,0.2448,9.85,3.0250,10.41,674,930.9
1622,train,1.5290,0.5014,2.12,1.4948,2.83,702,931.4
1623,train,1.8580,0.5407,2.72,1.7587,2.41,664,932.0
1624,train,3.1605,0.1414,8.18,3.1246,7.48,700,932.5
1625,train,2.2665,0.2932,4.06,2.5606,4.47,730,933.0
1626,train,4.4990,0.0826,15.02,4.3701,14.12,666,933.6
1627,train,2.9429,0.2997,7.86,3.8105,10.58,704,934.1
1628,train,3.6960,0.1450,13.47,3.6684,14.17,676,934.6
1629,train,3.5485,0.0456,9.52,3.4398,9.66,702,935.1
1630,train,3.0864,0.0866,10.53,2.7686,7.00,704,935.7
1631,train,2.1216,0.2325,4.22,1.8810,2.00,714,936.2
1632,train,1.4550,0.5165,2.02,2.1170,4.00,728,936.7
1633,train,2.6337,0.2291,4.64,3.4354,6.00,716,937.2
1634,train,3.4264,0.2642,10.41,3.6378,10.58,742,937.7
1635,train,3.0194,0.1552,6.23,3.1987,6.24,728,938.3
1636,train,3.4577,0.0392,10.22,3.1951,7.16,688,938.8
1637,train,3.3038,0.1563,9.06,3.7615,10.63,742,939.3
1638,train,2.4998,0.3234,4.03,2.2931,3.00,702,939.8
1639,train,2.3220,0.3612,5.02,2.2676,3.41,742,940.4
1640,train,2.7396,0.1567,5.11,3.3258,5.41,702,940.9
1641,train,2.1874,0.3403,4.13,2.5423,3.41,770,941.4
1642,train,3.8641,0.0232,14.49,3.5071,16.22,690,941.9
1643,train,3.3089,0.3003,7.28,4.1981,10.07,686,942.5
1644,train,3.5052,0.1438,8.60,3.4551,7.81,730,943.0
1645,train,3.9249,0.0058,12.72,4.0533,14.62,687,943.5
1646,train,2.2875,0.4300,3.23,1.9512,2.00,686,944.0
1647,train,3.2860,0.1612,6.54,3.2814,6.41,676,944.5
1648,train,3.7672,0.1177,10.37,2.7228,8.16,688,945.1
1649,train,2.5716,0.2675,6.41,2.7211,7.41,673,945.6
1650,train,2.0512,0.3706,3.66,1.7314,4.00,742,946.1
1651,train,3.0488,0.2200,8.42,3.2321,7.54,691,946.6
1652,train,2.4810,0.1584,6.47,2.8820,7.47,688,947.1
1653,train,2.5614,0.3351,5.61,3.2753,6.95,770,947.7
1654,train,4.3430,0.0000,13.62,4.1638,14.82,714,948.2
1655,train,3.2648,0.1179,7.04,3.1429,6.40,704,948.7
1656,train,2.2570,0.4052,4.87,2.0424,8.50,686,949.2
1657,train,2.3286,0.2011,5.04,2.2669,5.00,701,949.8
1658,train,2.5232,0.2946,5.32,3.0284,4.41,689,950.3
1659,train,1.6783,0.5820,2.11,1.8160,2.41,701,950.8
1660,train,3.0839,0.0994,7.83,2.9365,7.00,714,951.3
1661,train,2.3988,0.3762,7.77,2.3044,10.25,715,951.9
1662,train,3.7379,0.0045,9.57,3.1113,6.16,672,952.4
