step,split,ce,top1,cell_err_m,pose_nll,pose_err_m,n,sec
56095,train,2.9159,0.1913,9.55,2.1933,4.91,1338,45423.3
56096,train,1.4156,0.4710,2.51,1.6204,3.21,1346,45424.1
56097,train,1.4736,0.5060,3.41,1.2554,2.50,1340,45424.9
56098,train,2.5921,0.2691,8.44,1.6050,5.62,1442,45425.7
56099,train,1.7878,0.3583,3.65,1.7007,3.00,1373,45426.4
56100,train,1.5782,0.4218,2.80,2.1546,3.62,1349,45427.2
56101,train,2.5379,0.3066,6.23,2.4903,6.36,1432,45428.0
56102,train,2.8554,0.0748,6.21,1.8772,5.14,1444,45428.8
56103,train,1.7165,0.3124,3.29,1.3438,1.71,1498,45429.5
56104,train,1.6976,0.3773,3.29,1.4954,3.00,1373,45430.3
56105,train,2.0762,0.3038,5.02,2.3961,4.62,1241,45431.1
56106,train,2.5092,0.3830,7.35,2.1620,9.64,1368,45431.9
56107,train,2.0325,0.2524,3.90,1.5173,2.21,1458,45432.6
56108,train,2.3038,0.3842,6.63,1.5388,6.41,1382,45433.4
56109,train,2.3654,0.2735,8.50,2.0831,8.16,1327,45434.2
56110,train,1.7559,0.3661,3.49,1.6542,2.41,1363,45435.0
56111,train,2.2593,0.3294,7.29,2.1589,4.71,1348,45435.7
56112,train,2.6474,0.1150,7.41,2.2135,3.62,1374,45436.5
56113,train,2.1142,0.4219,4.49,1.6970,3.00,1351,45437.3
56114,train,2.7172,0.2326,8.12,1.8236,3.30,1393,45438.0
56115,train,1.9565,0.3630,3.63,1.7814,4.12,1336,45438.8
56116,train,2.2496,0.3668,4.82,1.7609,3.41,1445,45439.6
56117,train,2.6832,0.2284,5.72,2.3658,4.94,1458,45440.4
56118,train,2.3026,0.2617,4.80,1.5967,2.50,1391,45441.1
56119,train,3.3138,0.1022,7.88,2.9763,7.06,1428,45441.9
56120,train,1.5453,0.4654,3.63,1.5066,2.50,1315,45442.7
56121,train,1.9109,0.3698,3.55,1.6987,4.77,1325,45443.5
56122,train,2.9612,0.2724,6.42,2.3717,5.24,1417,45444.2
56123,train,2.5632,0.2425,9.00,2.2406,3.41,1340,45445.0
56124,train,2.3287,0.2148,5.94,2.4205,4.24,1420,45445.8
56125,train,2.1089,0.2570,4.00,1.7313,2.41,1397,45446.6
56126,train,2.2189,0.4227,5.27,2.5707,6.12,1488,45447.3
56127,train,3.1647,0.1423,9.68,2.2492,6.59,1321,45448.1
56128,train,2.5540,0.1555,5.06,2.0772,3.62,1318,45448.9
56129,train,2.2164,0.4412,5.83,2.5523,7.36,1317,45449.7
56130,train,1.6100,0.5447,2.70,1.9255,3.71,1276,45450.4
56131,train,2.6542,0.2742,9.37,1.8924,4.24,1324,45451.2
56132,train,2.0702,0.2574,4.33,1.5361,2.71,1414,45452.0
56133,train,2.8051,0.2467,5.59,1.9543,5.00,1366,45452.7
56134,train,2.5019,0.1639,6.72,1.7503,3.44,1312,45453.5
56135,train,1.9351,0.4728,3.59,1.9169,3.71,1472,45454.3
56136,train,2.2651,0.2485,5.18,1.5463,2.21,1376,45455.1
56137,train,2.5405,0.2210,4.78,1.6655,3.00,1498,45455.8
56138,train,2.3793,0.1561,4.98,2.2280,4.41,1512,45456.6
56139,train,2.4182,0.2102,5.07,1.4191,2.29,1375,45457.4
56140,train,1.8945,0.3834,3.89,1.4998,2.21,1325,45458.2
56141,train,2.7999,0.2022,8.85,2.6621,7.71,1340,45458.9
56142,train,1.9875,0.3442,3.62,1.6637,3.00,1380,45459.7
56143,train,1.8872,0.2929,4.97,1.4690,3.50,1444,45460.5
56144,train,1.8162,0.4822,3.87,1.2238,2.00,1375,45461.3
56145,train,2.2120,0.2937,5.35,1.9754,3.50,1379,45462.0
56146,train,2.0140,0.3346,3.75,1.8768,3.50,1369,45462.8
56147,train,1.7863,0.3451,3.38,1.4839,3.41,1327,45463.6
56148,train,1.6233,0.4579,2.65,2.1214,4.21,1354,45464.3
56149,train,2.0058,0.3978,3.89,1.5748,2.21,1335,45465.1
56150,train,2.0757,0.3516,4.15,1.5939,3.50,1354,45465.9
56151,train,1.5237,0.5068,2.38,1.5898,2.71,1324,45466.7
56152,train,1.8159,0.4133,3.71,1.6568,5.69,1350,45467.4
56153,train,3.2171,0.1515,6.48,2.0050,3.94,1459,45468.2
56154,train,1.5062,0.5718,2.40,1.4576,2.71,1392,45469.0
56155,train,2.8768,0.1595,7.00,2.7377,4.53,1448,45469.8
56156,train,1.6963,0.3531,3.84,0.6894,0.00,1314,45470.5
56157,train,2.8659,0.2496,6.94,2.4660,5.83,1382,45471.3
56158,train,2.0634,0.3837,3.59,1.9415,3.83,1324,45472.1
56159,train,1.4288,0.4531,2.47,1.2825,2.21,1430,45472.9
56160,train,2.8955,0.1964,6.19,1.8277,3.41,1339,45473.6
56161,train,1.8954,0.4452,5.12,1.2906,1.71,1404,45474.4
56162,train,2.9477,0.1852,5.45,2.0350,3.50,1415,45475.2
56163,train,2.1863,0.3779,3.29,1.6683,3.12,1429,45475.9
56164,train,2.2169,0.3249,6.02,2.1992,4.53,1456,45476.7
56165,train,2.2191,0.2032,5.06,1.6765,2.50,1432,45477.5
56166,train,1.8106,0.4288,5.29,1.4037,2.91,1404,45478.3
56167,train,2.5960,0.1772,6.87,2.1755,3.41,1484,45479.0
56168,train,2.2912,0.2567,6.06,1.7573,3.50,1348,45479.8
56169,train,2.0673,0.2738,3.82,2.0147,3.03,1472,45480.6
56170,train,1.9361,0.2962,5.05,1.4975,2.50,1472,45481.4
56171,train,2.5926,0.3430,6.72,2.1447,4.46,1338,45482.1
56172,train,1.6767,0.4945,3.90,1.7496,2.71,1363,45482.9
56173,train,1.8367,0.4233,3.50,1.4447,1.71,1304,45483.7
56174,train,2.4085,0.2238,6.16,1.6952,4.27,1403,45484.5
56175,train,2.4697,0.2004,5.51,2.1768,6.53,1457,45485.2
56176,train,2.2169,0.3585,5.59,1.8664,2.58,1297,45486.0
56177,train,1.6537,0.4154,2.82,1.3501,2.00,1394,45486.8
56178,train,2.6065,0.1403,7.74,2.3918,7.27,1418,45487.5
56179,train,2.3181,0.2824,4.11,1.3566,2.21,1367,45488.3
56180,train,2.3322,0.1642,4.87,1.9009,3.62,1401,45489.1
56181,train,1.6656,0.3911,3.54,1.4394,1.71,1432,45489.9
56182,train,2.5839,0.2232,6.53,3.1216,6.02,1420,45490.6
56183,train,2.9763,0.0784,8.37,2.1022,6.56,1352,45491.4
56184,train,1.6899,0.3442,2.80,0.9974,0.50,1377,45492.2
56185,train,2.3094,0.3825,7.08,2.3462,6.66,1357,45493.0
56186,train,1.3278,0.5418,2.08,1.1322,1.71,1351,45493.7
56187,train,1.8757,0.4004,4.53,1.8051,3.00,1366,45494.5
56188,train,2.5197,0.3301,4.81,1.7967,3.41,1442,45495.3
56189,train,2.6720,0.1653,6.70,2.0095,3.53,1416,45496.1
56190,train,1.9195,0.1948,3.45,1.5912,2.21,1396,45496.8
56191,train,3.2603,0.1833,7.22,2.6240,6.33,1484,45497.6
56192,train,2.2132,0.2006,3.99,1.4085,1.71,1311,45498.4
56193,train,2.4420,0.3003,5.99,2.5049,4.29,1352,45499.1
56194,train,1.7893,0.4295,3.93,1.5548,4.00,1446,45499.9
56195,train,1.5670,0.4736,2.40,1.3566,2.12,1362,45500.7
56196,train,2.9999,0.1703,5.87,3.0891,5.13,1462,45501.5
56197,train,1.5206,0.3983,3.19,1.1402,3.58,1391,45502.2
56198,train,3.0554,0.1099,9.39,1.9486,4.94,1392,45503.0
56199,train,2.4535,0.3165,6.07,1.5750,4.50,1406,45503.8
56200,train,2.3564,0.2243,4.23,2.0228,4.91,1324,45504.6
56201,train,2.3007,0.3238,4.05,2.2128,4.62,1476,45505.3
56202,train,1.7924,0.3714,3.55,1.5411,2.21,1376,45506.1
56203,train,1.7912,0.4077,3.45,1.3012,2.62,1430,45506.9
56204,train,2.4161,0.2774,5.12,1.7624,3.33,1435,45507.7
56205,train,1.7569,0.4467,3.37,1.4270,1.62,1406,45508.4
56206,train,2.6676,0.3647,5.24,2.4615,6.00,1456,45509.2
56207,train,2.2642,0.3487,6.12,2.1092,6.81,1348,45510.0
56208,train,2.0687,0.4064,5.26,1.9746,5.15,1341,45510.7
56209,train,2.1598,0.2515,6.56,2.1447,7.24,1459,45511.5
56210,train,1.8596,0.4460,5.44,2.0031,4.27,1390,45512.3
56211,train,2.3864,0.1859,6.01,1.9567,3.12,1345,45513.1
56212,train,2.3239,0.2772,4.46,1.9290,3.50,1418,45513.8
56213,train,2.3523,0.3316,6.27,2.2807,6.11,1315,45514.6
56214,train,2.0552,0.3394,5.32,1.6389,2.50,1367,45515.4
56215,train,2.2259,0.2812,5.17,1.8953,3.50,1330,45516.2
56216,train,2.0850,0.3044,4.94,1.7137,4.87,1498,45516.9
56217,train,1.6996,0.5007,3.93,1.9050,3.00,1378,45517.7
56218,train,2.7916,0.1157,7.16,1.9235,4.33,1340,45518.5
56219,train,1.3410,0.5826,1.95,1.3474,1.00,1380,45519.3
56220,train,2.8508,0.2190,4.51,1.8653,2.91,1388,45520.0
56221,train,1.9026,0.3269,6.30,1.4101,2.00,1349,45520.8
56222,train,2.2208,0.2294,5.31,1.5770,2.50,1430,45521.6
56223,train,2.2173,0.2419,6.23,2.2075,8.83,1352,45522.4
56224,train,2.3379,0.2611,5.27,1.9842,3.79,1352,45523.1
56225,train,1.7045,0.3094,3.43,1.0443,1.50,1422,45523.9
56226,train,2.3196,0.2733,7.62,1.7360,4.70,1328,45524.7
56227,train,2.4411,0.2698,4.94,2.5256,4.03,1379,45525.4
56228,train,2.4366,0.2273,4.41,1.2447,1.83,1364,45526.2
56229,train,2.2394,0.2670,4.86,2.7166,3.74,1356,45527.0
56230,train,2.3031,0.3859,4.41,2.3078,3.62,1402,45527.8
56231,train,1.5501,0.4191,2.88,1.5503,3.21,1403,45528.5
56232,train,2.5680,0.1842,4.73,2.4311,4.00,1303,45529.3
56233,train,2.2240,0.2030,6.56,2.1560,9.39,1394,45530.1
56234,train,1.9386,0.3973,3.72,1.5315,3.74,1402,45530.9
56235,train,2.6009,0.1775,6.57,2.2854,6.20,1369,45531.6
56236,train,2.8203,0.0929,7.54,2.3978,6.74,1367,45532.4
56237,train,3.1415,0.3514,5.31,2.5567,6.82,1474,45533.2
56238,train,1.6140,0.3829,2.80,1.3152,1.50,1358,45534.0
56239,train,2.1707,0.3742,4.88,1.8539,3.98,1379,45534.7
56240,train,2.1994,0.3110,4.23,1.4076,1.50,1418,45535.5
56241,train,2.9154,0.1513,7.15,2.3226,9.48,1388,45536.3
56242,train,2.3792,0.3558,5.22,2.5127,4.53,1352,45537.1
56243,train,2.2118,0.3411,4.78,1.7157,4.24,1378,45537.8
56244,train,2.0716,0.4026,6.95,1.5141,2.21,1361,45538.6
56245,train,1.4162,0.5217,4.93,1.6832,5.25,1403,45539.4
56246,train,2.6079,0.1864,5.81,1.9003,2.00,1470,45540.1
56247,train,2.8031,0.2717,9.89,2.2459,5.21,1314,45540.9
56248,train,1.7274,0.4262,3.44,1.7471,3.83,1349,45541.7
56249,train,2.1164,0.2914,4.83,2.0273,3.58,1407,45542.5
56250,train,1.8561,0.2963,4.03,1.1669,2.00,1340,45543.2
56251,train,1.7419,0.3957,3.09,1.6199,2.71,1342,45544.0
56252,train,2.2741,0.2867,4.26,1.7043,2.62,1444,45544.8
56253,train,2.2034,0.3166,5.29,1.5215,3.21,1377,45545.6
56254,train,2.7523,0.2033,5.34,1.7314,4.41,1382,45546.3
56255,train,2.4984,0.3276,4.63,1.9325,3.53,1337,45547.1
56256,train,1.5875,0.4745,2.71,1.6303,2.71,1334,45547.9
56257,train,1.5439,0.4623,2.51,1.7040,2.00,1419,45548.7
56258,train,2.1312,0.4011,5.86,2.1117,3.62,1406,45549.4
56259,train,2.3627,0.2502,5.12,1.7828,1.71,1359,45550.2
56260,train,1.8175,0.4040,6.39,1.5009,3.62,1364,45551.0
56261,train,2.1450,0.3750,3.73,1.7733,2.91,1432,45551.7
56262,train,2.4888,0.1657,6.00,2.2452,5.50,1388,45552.5
56263,train,1.8403,0.4558,5.02,1.7500,6.45,1325,45553.3
56264,train,2.0232,0.3041,3.30,1.7085,4.29,1312,45554.1
56265,train,2.6437,0.2803,5.59,2.2642,5.84,1459,45554.8
56266,train,1.8202,0.4396,3.76,1.7149,3.33,1324,45555.6
56267,train,1.5409,0.4441,2.47,1.5931,2.00,1414,45556.4
56268,train,2.6770,0.4079,6.99,2.4956,6.24,1341,45557.1
56269,train,2.1357,0.2675,5.72,1.8279,2.62,1402,45557.9
56270,train,2.1312,0.2661,4.49,1.4567,2.12,1473,45558.7
56271,train,2.2310,0.2374,6.16,1.9506,3.83,1470,45559.5
56272,train,2.5866,0.2767,6.35,2.1338,4.24,1366,45560.2
56273,train,1.9657,0.3115,3.20,1.7286,3.62,1422,45561.0
56274,train,2.0355,0.3987,4.53,1.9284,4.33,1392,45561.8
56275,train,1.8604,0.3673,3.01,1.5248,3.12,1405,45562.5
56276,train,2.7515,0.2775,6.66,2.4892,8.83,1366,45563.3
56277,train,2.0158,0.3916,7.54,2.0305,7.36,1458,45564.1
56278,train,2.2904,0.2894,5.91,2.0096,4.95,1313,45564.9
56279,train,2.1427,0.2102,4.24,1.9737,4.24,1408,45565.6
56280,train,2.4214,0.3423,4.38,1.8024,3.00,1376,45566.4
56281,train,1.8620,0.3508,4.72,1.9374,3.41,1300,45567.2
56282,train,2.4018,0.2493,5.27,2.2208,4.94,1364,45567.9
56283,train,2.4430,0.3467,5.78,1.8206,3.08,1448,45568.7
56284,train,2.0739,0.2346,4.00,1.8756,3.83,1330,45569.5
56285,train,2.3271,0.2006,4.43,1.5413,2.33,1406,45570.3
56286,train,1.3185,0.5359,1.97,1.4396,2.00,1448,45571.0
56287,train,2.3518,0.2705,5.82,1.9755,3.71,1416,45571.8
56288,train,2.1276,0.3630,4.61,1.7572,3.50,1328,45572.6
56289,train,2.4703,0.3758,5.30,2.1880,2.83,1373,45573.3
56290,train,1.7897,0.4036,2.91,1.9118,3.21,1447,45574.1
56291,train,2.0584,0.4212,4.62,1.7955,4.44,1358,45574.9
56292,train,1.9187,0.4474,2.73,1.5616,2.41,1444,45575.7
56293,train,2.4874,0.3216,7.34,1.9680,5.84,1275,45576.4
56294,train,3.2596,0.2656,6.26,2.0463,3.71,1472,45577.2
56295,train,1.6550,0.3977,3.91,1.9277,3.12,1315,45578.0
56296,train,3.5270,0.1113,5.64,2.1875,2.91,1366,45578.7
56297,train,1.9133,0.3474,4.62,1.3699,1.71,1376,45579.5
56298,train,1.5933,0.5139,2.81,1.8263,2.71,1401,45580.3
56299,train,2.3939,0.1564,4.67,1.5338,1.71,1432,45581.1
56300,train,2.0953,0.1678,4.13,1.2296,2.00,1484,45581.8
56301,train,2.7245,0.2070,6.45,2.1429,7.72,1406,45582.6
56302,train,2.1418,0.3119,6.61,2.0455,5.76,1324,45583.4
56303,train,2.1947,0.3121,4.32,1.5267,4.12,1442,45584.1
56304,train,1.9535,0.3518,3.71,1.1383,1.50,1316,45584.9
56305,train,2.5968,0.1907,6.94,1.8035,3.33,1379,45585.7
56306,train,1.5857,0.5107,2.97,1.6597,3.21,1402,45586.5
56307,train,2.2759,0.2163,6.14,1.7155,3.50,1364,45587.2
56308,train,2.2917,0.3518,5.26,2.1877,4.18,1339,45588.0
56309,train,1.7006,0.3842,3.55,1.1410,2.21,1364,45588.8
56310,train,2.5651,0.2927,4.88,2.0391,3.71,1428,45589.5
56311,train,2.1518,0.3536,4.18,1.6942,3.00,1366,45590.3
56312,train,2.6530,0.1923,6.68,2.4690,6.00,1430,45591.1
56313,train,1.8728,0.3183,3.48,1.9514,3.33,1310,45591.9
56314,train,1.8337,0.4627,3.96,2.0175,3.71,1381,45592.6
56315,train,2.2401,0.3464,4.86,1.5246,5.03,1400,45593.4
56316,train,2.0465,0.3994,5.40,1.3551,2.50,1337,45594.2
56317,train,1.2761,0.6190,2.14,1.2043,2.50,1428,45594.9
56318,train,1.6583,0.4932,2.67,1.4896,2.50,1332,45595.7
56319,train,1.8053,0.5559,2.25,1.1455,1.50,1432,45596.5
56320,train,1.9252,0.4368,5.29,1.7412,3.62,1472,45597.3
56321,train,1.4788,0.4746,2.24,1.8926,3.41,1380,45598.0
56322,train,2.9668,0.0592,9.65,2.6590,6.66,1418,45598.8
56323,train,2.7132,0.2991,5.83,2.2288,4.74,1324,45599.6
56324,train,2.3724,0.2703,5.69,2.4644,6.95,1328,45600.4
56325,train,1.9206,0.3885,3.19,1.6755,2.83,1444,45601.1
56326,train,1.8404,0.3471,3.99,1.7581,2.21,1380,45601.9
56327,train,1.9810,0.3204,3.80,1.5677,2.21,1392,45602.7
56328,train,2.1455,0.3014,4.92,1.9164,4.08,1337,45603.4
56329,train,0.9840,0.6906,1.32,1.2720,3.00,1364,45604.2
56330,train,1.7796,0.4120,5.47,2.0364,7.61,1432,45605.0
56331,train,2.2391,0.2982,3.79,1.3958,2.00,1348,45605.7
56332,train,1.5021,0.4826,3.29,1.6625,3.33,1376,45606.5
56333,train,1.6069,0.4424,2.71,1.5573,1.50,1302,45607.3
56334,train,2.6713,0.3816,7.48,2.4567,6.16,1347,45608.1
56335,train,2.1342,0.3547,5.38,1.9093,6.00,1308,45608.8
56336,train,2.2771,0.2879,4.59,1.6135,2.50,1431,45609.6
56337,train,2.4655,0.1849,7.58,1.8540,6.46,1444,45610.4
56338,train,2.4522,0.1860,5.20,1.7768,2.50,1457,45611.1
56339,train,2.8942,0.1479,8.65,1.8904,6.15,1312,45611.9
56340,train,1.7804,0.3171,3.18,1.3903,2.00,1356,45612.7
56341,train,1.8405,0.4067,3.29,1.4383,2.41,1394,45613.5
56342,train,1.6262,0.4355,5.99,1.2328,1.00,1380,45614.2
56343,train,2.4446,0.2433,5.97,2.0823,4.81,1414,45615.0
56344,train,2.3074,0.1774,5.44,2.1312,4.71,1432,45615.8
56345,train,3.5756,0.0880,10.37,2.4647,5.83,1307,45616.5
56346,train,1.8337,0.2611,3.96,1.3506,1.71,1444,45617.3
56347,train,1.8539,0.3617,3.78,1.8823,4.71,1377,45618.1
56348,train,1.7690,0.4432,4.31,1.3322,2.71,1338,45618.9
56349,train,2.3650,0.2018,4.77,1.7735,3.71,1447,45619.6
56350,train,3.0435,0.2278,7.87,2.1191,5.13,1484,45620.4
56351,train,1.3504,0.4723,2.37,1.7472,3.00,1338,45621.2
56352,train,2.1028,0.3336,4.04,1.8843,4.27,1394,45621.9
56353,train,2.1803,0.2248,4.29,1.4088,2.83,1428,45622.7
56354,train,3.0434,0.2475,7.20,2.1838,6.24,1418,45623.5
56355,train,2.6564,0.2415,6.93,2.0491,3.50,1445,45624.3
56356,train,2.3471,0.3414,5.73,1.8825,4.71,1368,45625.0
56357,train,1.9230,0.2794,4.38,1.9281,4.33,1353,45625.8
56358,train,2.2365,0.2514,5.09,1.9883,4.12,1444,45626.6
56359,train,2.1747,0.3340,6.29,1.3593,3.24,1428,45627.4
56360,train,2.7675,0.1365,6.07,1.8056,5.31,1429,45628.1
56361,train,3.1635,0.1121,6.49,2.2496,3.83,1400,45628.9
56362,train,1.8057,0.4649,4.29,1.5049,2.00,1368,45629.7
56363,train,2.0692,0.2899,3.60,1.9861,4.21,1359,45630.4
56364,train,2.0312,0.2857,4.25,1.9882,3.91,1428,45631.2
56365,train,2.5261,0.2517,7.02,2.2756,5.58,1434,45632.0
56366,train,1.6044,0.4907,2.48,1.2528,2.00,1445,45632.8
56367,train,2.2027,0.2654,4.38,1.7883,4.00,1379,45633.5
56368,train,2.6324,0.1517,6.38,2.1696,4.12,1338,45634.3
56369,train,3.8058,0.1167,9.63,3.3554,7.50,1328,45635.1
56370,train,2.4542,0.1792,4.93,1.6938,3.71,1406,45635.8
56371,train,1.9252,0.4292,3.96,1.8522,3.71,1512,45636.6
56372,train,2.2908,0.3643,7.04,2.2221,10.06,1485,45637.4
56373,train,1.7756,0.4071,2.77,1.4195,2.71,1442,45638.2
56374,train,2.4722,0.3358,5.86,1.4330,2.41,1334,45638.9
56375,train,1.3346,0.5501,1.95,1.4678,2.41,1418,45639.7
56376,train,1.8510,0.5857,4.48,2.2182,6.52,1383,45640.5
56377,train,2.1859,0.2157,4.19,1.4579,1.50,1261,45641.2
56378,train,2.1527,0.3152,4.95,2.1273,3.71,1250,45642.0
56379,train,1.7893,0.4778,3.82,1.6489,1.91,1352,45642.8
56380,train,2.5761,0.1588,6.04,2.4885,6.04,1417,45643.5
56381,train,2.1138,0.1766,4.42,2.5076,3.91,1342,45644.3
56382,train,2.9108,0.1423,7.07,2.5127,4.03,1370,45645.1
56383,train,2.2164,0.2025,3.85,2.4248,4.21,1363,45645.9
56384,train,1.5712,0.5235,2.69,1.6722,3.00,1339,45646.6
56385,train,1.7296,0.3545,2.93,1.3263,1.71,1354,45647.4
56386,train,1.9493,0.3009,3.76,1.2134,0.50,1366,45648.2
56387,train,1.7073,0.4014,3.26,1.3614,2.00,1400,45648.9
56388,train,1.4044,0.4989,2.12,0.8905,1.00,1417,45649.7
56389,train,2.0204,0.2392,5.15,1.4589,2.12,1484,45650.5
56390,train,2.4568,0.2332,4.92,1.9424,3.71,1484,45651.3
56391,train,2.2483,0.2360,4.48,1.7282,3.71,1445,45652.0
56392,train,2.8647,0.2524,5.72,2.0436,5.04,1470,45652.8
56393,train,2.0235,0.4963,4.75,1.8084,4.00,1229,45653.6
56394,train,1.8231,0.2500,3.84,0.9116,1.00,1364,45654.3
56395,train,2.5223,0.1263,6.04,2.0999,5.81,1378,45655.1
56396,train,2.5851,0.2109,8.77,2.2488,6.06,1432,45655.9
56397,train,2.3171,0.2937,5.06,2.5300,4.61,1372,45656.6
56398,train,1.7596,0.4453,4.33,1.1769,1.71,1390,45657.4
56399,train,3.0218,0.0988,7.39,1.8341,2.71,1377,45658.2
56400,train,1.5582,0.3946,2.87,1.9160,2.71,1328,45659.0
56401,train,2.5382,0.2304,6.02,2.4445,4.33,1406,45659.7
56402,train,2.9145,0.1079,6.45,3.1397,6.77,1362,45660.5
56403,train,2.6356,0.1906,6.10,2.3369,3.74,1448,45661.3
56404,train,2.6436,0.1923,6.49,2.0930,4.21,1498,45662.0
56405,train,2.1901,0.3666,5.61,1.8990,6.95,1364,45662.8
56406,train,2.1334,0.3273,4.69,1.7696,3.00,1378,45663.6
56407,train,1.7243,0.4843,3.10,1.7143,3.21,1336,45664.3
56408,train,1.6937,0.4170,2.94,1.2270,2.71,1391,45665.1
56409,train,2.2110,0.3687,6.56,2.2456,6.31,1394,45665.9
56410,train,1.6814,0.3399,2.84,1.2005,1.00,1368,45666.7
56411,train,1.7589,0.4839,4.35,1.4415,6.61,1430,45667.4
56412,train,2.1184,0.2527,5.36,1.7534,3.21,1472,45668.2
56413,train,1.7312,0.3237,3.41,1.6008,1.71,1390,45669.0
56414,train,2.2743,0.4828,5.75,2.0694,4.96,1369,45669.7
56415,train,3.2216,0.1449,7.98,3.1035,9.06,1380,45670.5
56416,train,2.1735,0.2734,4.29,1.9405,3.33,1390,45671.3
56417,train,1.8935,0.4214,3.58,1.4938,4.12,1393,45672.0
56418,train,2.2767,0.3184,4.28,2.1996,3.58,1338,45672.8
56419,train,1.8579,0.3585,4.16,1.5616,3.41,1336,45673.6
56420,train,1.5683,0.4612,2.51,1.3626,1.71,1444,45674.4
56421,train,2.0997,0.2706,3.66,1.5673,3.33,1356,45675.1
56422,train,2.0207,0.2642,3.63,1.1543,1.00,1446,45675.9
56423,train,1.7017,0.5060,3.25,2.3493,4.12,1415,45676.7
56424,train,2.4534,0.3997,4.22,2.1387,3.62,1326,45677.4
56425,train,2.1777,0.3289,4.64,1.6746,4.45,1417,45678.2
56426,train,1.4412,0.5719,2.23,1.1397,2.21,1390,45679.0
56427,train,2.5463,0.2295,7.16,2.4572,7.01,1390,45679.7
56428,train,1.8631,0.3498,4.07,1.4171,2.50,1375,45680.5
56429,train,2.3942,0.2393,4.75,1.5788,3.00,1404,45681.3
56430,train,2.2501,0.2188,4.82,1.7217,3.53,1403,45682.1
56431,train,2.6515,0.2057,5.61,2.5679,3.62,1410,45682.8
56432,train,2.6346,0.1865,6.92,2.2525,6.50,1442,45683.6
56433,train,2.5226,0.2699,8.31,1.4541,5.24,1341,45684.4
56434,train,1.5207,0.4302,3.00,1.5056,2.21,1346,45685.1
56435,train,2.5725,0.1656,6.02,2.2913,5.41,1498,45685.9
56436,train,2.3979,0.2231,4.85,1.8492,4.21,1430,45686.7
56437,train,2.4724,0.3075,7.36,2.6697,7.53,1379,45687.5
56438,train,1.7814,0.3396,2.93,1.0558,1.50,1443,45688.2
56439,train,1.8606,0.3471,3.91,1.4594,2.50,1377,45689.0
56440,train,2.8358,0.3016,6.09,2.2000,3.50,1366,45689.8
56441,train,1.8579,0.3681,4.13,1.8382,2.91,1350,45690.5
56442,train,3.0513,0.1393,6.42,2.3676,4.86,1378,45691.3
56443,train,2.7328,0.2725,5.98,2.1114,4.30,1380,45692.1
56444,train,2.0456,0.5162,3.04,2.0344,4.03,1422,45692.9
56445,train,1.7750,0.3708,4.31,1.5102,6.04,1316,45693.6
56446,train,2.0123,0.4746,3.99,2.4533,4.33,1458,45694.4
56447,train,2.0418,0.2205,4.19,1.4532,2.50,1338,45695.2
56448,train,1.4055,0.5312,2.08,1.5723,2.50,1408,45695.9
56449,train,2.5448,0.1530,5.49,2.2302,3.41,1431,45696.7
56450,train,2.6957,0.1954,8.51,2.1147,8.16,1341,45697.5
56451,train,2.1486,0.2967,4.20,1.9119,4.41,1355,45698.2
56452,train,1.8055,0.3298,3.47,1.3539,2.91,1334,45699.0
56453,train,2.4652,0.2980,4.93,2.2858,3.91,1433,45699.8
56454,train,2.2149,0.1982,4.10,1.7533,2.21,1458,45700.6
56455,train,2.2664,0.2954,5.69,1.6497,7.45,1405,45701.3
56456,train,2.1898,0.2033,4.61,2.1141,2.50,1446,45702.1
56457,train,3.1479,0.1531,10.94,3.0341,7.48,1319,45702.9
56458,train,1.6969,0.3500,3.42,1.2606,1.21,1460,45703.6
56459,train,2.5416,0.1907,7.15,1.8403,2.41,1290,45704.4
56460,train,1.7372,0.3989,2.97,1.4652,2.21,1394,45705.2
56461,train,2.2639,0.4738,5.80,1.8083,4.91,1410,45705.9
56462,train,2.3244,0.3189,4.58,2.1336,4.00,1436,45706.7
56463,train,2.2163,0.2601,5.27,1.8858,6.91,1392,45707.5
56464,train,2.4946,0.3070,4.12,1.4162,2.83,1368,45708.3
56465,train,1.5354,0.4702,2.62,1.6612,2.91,1393,45709.0
56466,train,2.7133,0.1947,4.91,1.9076,3.41,1325,45709.8
56467,train,1.6606,0.4769,3.01,1.3022,1.21,1254,45710.6
56468,train,2.4826,0.1562,5.49,1.7920,3.00,1402,45711.3
56469,train,1.8491,0.3343,4.23,1.8919,4.71,1409,45712.1
56470,train,1.8752,0.2802,3.47,1.7828,3.83,1392,45712.9
56471,train,1.8838,0.3357,5.04,1.5859,1.71,1293,45713.7
56472,train,2.0313,0.3628,5.23,2.2050,4.55,1312,45714.4
56473,train,2.1627,0.3380,5.42,1.6665,5.06,1432,45715.2
56474,train,2.3881,0.2102,4.49,1.8141,3.12,1356,45716.0
56475,train,2.4287,0.3282,4.55,1.9480,4.12,1304,45716.7
56476,train,2.3918,0.2953,3.93,1.8419,2.21,1402,45717.5
56477,train,2.5521,0.2699,5.15,2.5214,4.21,1382,45718.3
56478,train,1.4968,0.4709,2.50,1.4933,2.00,1442,45719.0
56479,train,2.5339,0.1781,6.77,2.0123,5.20,1471,45719.8
56480,train,1.9435,0.3713,3.53,1.8096,3.21,1406,45720.6
56481,train,2.2806,0.4130,4.47,2.2737,3.50,1402,45721.4
