step,split,ce,top1,cell_err_m,pose_nll,pose_err_m,n,sec,vce_m,vce_pose_m
47193,train,3.1957,0.1575,7.52,2.5100,7.49,1568,38199.0,nan,nan
47194,train,2.6688,0.1996,3.51,2.4911,2.25,1568,38199.8,nan,nan
47195,train,2.1022,0.3399,2.15,1.7985,2.00,1568,38200.6,nan,nan
47196,train,2.8512,0.1971,4.75,2.3855,3.28,1568,38201.3,nan,nan
47197,train,2.7383,0.1964,3.39,1.5632,1.10,1568,38202.1,nan,nan
47198,train,2.6169,0.2136,2.96,1.9547,2.22,1568,38202.9,nan,nan
47199,train,2.6721,0.1594,4.76,1.4247,0.75,1568,38203.6,nan,nan
47200,train,3.3741,0.1945,4.65,2.9257,3.13,1568,38204.4,nan,nan
47201,train,2.7484,0.2883,3.64,1.8827,3.28,1568,38205.2,nan,nan
47202,train,2.6063,0.2915,2.83,2.4169,2.47,1568,38205.9,nan,nan
47203,train,2.9923,0.1633,3.43,2.3916,1.46,1568,38206.7,nan,nan
47204,train,2.3433,0.2500,1.89,2.0818,1.35,1568,38207.5,nan,nan
47205,train,2.9712,0.2487,3.95,3.2190,5.56,1568,38208.2,nan,nan
47206,train,3.8714,0.0281,6.93,2.9570,6.22,1568,38209.0,nan,nan
47207,train,2.1733,0.2608,3.36,1.5295,1.21,1568,38209.8,nan,nan
47208,train,2.4054,0.3208,2.44,1.8202,1.21,1568,38210.6,nan,nan
47209,train,2.7151,0.2232,2.74,2.6059,2.62,1568,38211.3,nan,nan
47210,train,2.8306,0.1875,2.49,1.7252,1.66,1568,38212.1,nan,nan
47211,train,3.1160,0.0733,3.77,2.4435,2.62,1568,38212.9,nan,nan
47212,train,3.9912,0.0651,6.46,3.6517,4.65,1568,38213.6,nan,nan
47213,train,1.9812,0.3559,1.82,1.4780,0.81,1568,38214.4,nan,nan
47214,train,2.2794,0.3029,1.99,2.1449,2.25,1568,38215.2,nan,nan
47215,train,2.5320,0.3068,3.55,1.7720,2.45,1568,38215.9,nan,nan
47216,train,1.7921,0.5070,1.54,1.6579,1.41,1568,38216.7,nan,nan
47217,train,3.7428,0.1148,8.35,3.7882,7.34,1568,38217.5,nan,nan
47218,train,3.8573,0.1352,8.29,3.4102,6.53,1568,38218.3,nan,nan
47219,train,3.1115,0.1824,3.46,2.1721,2.91,1568,38219.0,nan,nan
47220,train,2.2770,0.3763,2.28,2.1566,2.73,1568,38219.8,nan,nan
47221,train,2.2838,0.3508,2.69,1.9751,1.85,1568,38220.6,nan,nan
47222,train,3.0721,0.1601,3.41,2.3396,3.37,1568,38221.3,nan,nan
47223,train,2.7547,0.1135,2.89,2.0804,1.10,1568,38222.1,nan,nan
47224,train,3.2785,0.2717,4.73,2.8912,4.09,1568,38222.9,nan,nan
47225,train,4.1830,0.0434,6.87,3.7481,5.94,1568,38223.7,nan,nan
47226,train,4.6939,0.0376,9.39,4.2641,6.93,1568,38224.4,nan,nan
47227,train,3.1024,0.1556,3.83,2.4967,2.85,1568,38225.2,nan,nan
47228,train,2.9477,0.1601,3.31,2.2723,1.81,1568,38226.0,nan,nan
47229,train,2.5931,0.2028,2.35,1.8384,1.56,1568,38226.7,nan,nan
47230,train,2.7416,0.2398,2.79,1.6813,1.97,1568,38227.5,nan,nan
47231,train,3.5223,0.1186,5.54,2.5193,5.17,1568,38228.3,nan,nan
47232,train,3.6081,0.1199,5.63,2.6034,4.97,1568,38229.0,nan,nan
47233,train,3.0322,0.2117,5.90,2.8990,5.40,1568,38229.8,nan,nan
47234,train,3.4870,0.1263,4.23,2.8195,3.06,1568,38230.6,nan,nan
47235,train,2.6810,0.2226,3.04,2.4402,2.41,1568,38231.4,nan,nan
47236,train,3.7964,0.1307,7.95,3.0159,7.94,1568,38232.1,nan,nan
47237,train,2.1495,0.3151,1.98,1.8693,1.71,1568,38232.9,nan,nan
47238,train,3.0292,0.1958,5.68,2.3023,4.61,1568,38233.7,nan,nan
47239,train,3.5880,0.0944,5.79,3.1292,7.71,1568,38234.4,nan,nan
47240,train,2.4482,0.2296,2.33,1.9976,1.91,1568,38235.2,nan,nan
47241,train,3.0948,0.1052,3.05,2.1445,1.85,1568,38236.0,nan,nan
47242,train,2.9979,0.2360,5.35,2.3453,5.87,1568,38236.7,nan,nan
47243,train,1.8684,0.4031,1.46,1.7344,1.00,1568,38237.5,nan,nan
47244,train,2.8015,0.2226,3.88,1.7804,3.46,1568,38238.3,nan,nan
47245,train,3.2650,0.2092,3.59,2.8134,2.47,1568,38239.0,nan,nan
47246,train,3.8864,0.1939,8.13,3.2651,7.97,1568,38239.8,nan,nan
47247,train,3.3702,0.1142,4.47,2.8114,2.56,1568,38240.6,nan,nan
47248,train,2.5013,0.2111,2.64,1.6708,1.10,1568,38241.4,nan,nan
47249,train,2.2406,0.2959,2.15,1.6817,1.77,1568,38242.1,nan,nan
47250,train,3.8980,0.0791,7.56,3.1081,7.74,1568,38242.9,nan,nan
47251,train,2.2715,0.2991,3.13,1.5552,1.89,1568,38243.7,nan,nan
47252,train,2.6024,0.2647,3.50,2.4391,4.72,1568,38244.4,nan,nan
47253,train,2.6059,0.2972,4.83,1.8841,4.22,1568,38245.2,nan,nan
47254,train,2.4442,0.2557,2.55,1.9640,2.33,1568,38246.0,nan,nan
47255,train,3.3278,0.0995,5.68,2.1831,5.71,1568,38246.8,nan,nan
47256,train,3.4744,0.1052,4.93,2.9825,2.39,1568,38247.5,nan,nan
47257,train,3.0429,0.2079,5.42,2.5169,3.45,1568,38248.3,nan,nan
47258,train,3.6719,0.1008,4.96,2.7713,3.07,1568,38249.1,nan,nan
47259,train,2.8377,0.2851,6.05,2.3102,6.62,1568,38249.8,nan,nan
47260,train,3.2381,0.1913,6.21,2.5177,5.92,1568,38250.6,nan,nan
47261,train,2.3575,0.3061,2.62,1.2861,2.10,1568,38251.4,nan,nan
47262,train,2.4418,0.2577,3.20,2.1368,4.11,1568,38252.1,nan,nan
47263,train,2.6773,0.1671,3.97,2.0269,2.96,1568,38252.9,nan,nan
47264,train,2.6469,0.3074,3.72,3.1489,3.45,1568,38253.7,nan,nan
47265,train,1.9159,0.3769,1.83,1.8901,2.37,1568,38254.5,nan,nan
47266,train,3.3132,0.2149,5.29,3.0350,5.13,1568,38255.2,nan,nan
47267,train,3.3504,0.1460,6.05,2.6946,4.26,1568,38256.0,nan,nan
47268,train,1.5525,0.4796,1.16,1.2106,0.85,1568,38256.8,nan,nan
47269,train,3.7215,0.1390,5.86,2.5655,5.88,1568,38257.5,nan,nan
47270,train,3.3784,0.1454,6.29,2.8926,7.54,1568,38258.3,nan,nan
47271,train,2.1226,0.2685,2.60,1.3299,1.10,1568,38259.1,nan,nan
47272,train,2.3311,0.3112,2.66,1.7128,1.81,1568,38259.8,nan,nan
47273,train,2.7380,0.2105,3.46,2.1454,2.43,1568,38260.6,nan,nan
47274,train,2.9090,0.0689,3.17,1.9960,1.87,1568,38261.4,nan,nan
47275,train,3.5910,0.1990,5.42,2.9322,4.22,1568,38262.1,nan,nan
47276,train,2.7667,0.2379,3.06,2.1600,3.12,1568,38262.9,nan,nan
47277,train,2.9590,0.2156,3.65,2.0832,2.20,1568,38263.7,nan,nan
47278,train,2.3113,0.2379,2.28,2.1621,2.62,1568,38264.5,nan,nan
47279,train,2.8879,0.2219,3.34,2.2869,2.68,1568,38265.2,nan,nan
47280,train,3.7891,0.1065,7.87,3.6088,7.85,1568,38266.0,nan,nan
47281,train,2.5152,0.2066,2.52,1.6038,1.85,1568,38266.8,nan,nan
47282,train,2.7331,0.2124,4.63,2.1988,4.47,1568,38267.5,nan,nan
47283,train,3.1260,0.2832,4.08,2.4187,2.35,1568,38268.3,nan,nan
47284,train,2.6223,0.2092,2.99,2.3396,1.91,1568,38269.1,nan,nan
47285,train,2.8083,0.1537,3.06,2.2341,1.87,1568,38269.9,nan,nan
47286,train,2.2395,0.2870,2.48,1.6276,1.00,1568,38270.6,nan,nan
47287,train,2.4557,0.1958,2.42,1.9757,1.63,1568,38271.4,nan,nan
47288,train,2.6531,0.2136,3.64,2.0329,4.30,1568,38272.2,nan,nan
47289,train,3.3024,0.1990,4.98,2.2313,1.85,1568,38272.9,nan,nan
47290,train,3.2182,0.0842,4.77,3.1453,5.56,1568,38273.7,nan,nan
47291,train,3.0272,0.1658,5.04,2.4979,3.96,1568,38274.5,nan,nan
47292,train,2.6209,0.3253,2.97,2.1765,1.91,1568,38275.2,nan,nan
47293,train,3.1353,0.1441,3.97,2.1000,1.91,1568,38276.0,nan,nan
47294,train,2.8318,0.2092,2.74,1.6495,1.21,1568,38276.8,nan,nan
47295,train,2.2364,0.2793,2.03,1.5435,2.87,1568,38277.5,nan,nan
47296,train,2.3998,0.1977,2.15,1.1880,0.85,1568,38278.3,nan,nan
47297,train,2.4660,0.2615,2.52,1.7967,1.35,1568,38279.1,nan,nan
47298,train,2.5429,0.2149,3.28,1.7459,1.50,1568,38279.9,nan,nan
47299,train,3.6305,0.0555,5.15,2.8897,2.85,1568,38280.6,nan,nan
47300,train,3.3653,0.0689,4.34,2.0015,2.32,1568,38281.4,nan,nan
47301,train,1.9701,0.4062,2.57,1.5233,1.25,1568,38282.2,nan,nan
47302,train,2.5202,0.2921,2.92,1.8196,1.41,1568,38282.9,nan,nan
47303,train,3.7274,0.0721,6.05,2.9190,3.88,1568,38283.7,nan,nan
47304,train,3.1724,0.2111,5.99,2.6132,6.65,1568,38284.5,nan,nan
47305,train,2.7627,0.2309,3.42,2.1588,1.81,1568,38285.2,nan,nan
47306,train,2.0134,0.3616,3.13,2.0387,1.35,1568,38286.0,nan,nan
47307,train,2.8637,0.1607,3.31,2.5424,3.25,1568,38286.8,nan,nan
47308,train,3.2748,0.2487,4.82,2.4759,4.52,1568,38287.6,nan,nan
47309,train,3.1624,0.1709,6.13,3.0926,4.59,1568,38288.3,nan,nan
47310,train,2.9674,0.1518,5.67,2.7265,6.61,1568,38289.1,nan,nan
47311,train,3.5941,0.0918,5.09,2.8575,3.90,1568,38289.9,nan,nan
47312,train,2.8916,0.0797,5.24,2.0895,5.23,1568,38290.6,nan,nan
47313,train,3.2850,0.1352,6.56,1.9368,5.11,1568,38291.4,nan,nan
47314,train,2.0999,0.2870,1.86,1.8103,1.96,1568,38292.2,nan,nan
47315,train,2.9993,0.2149,5.06,2.1526,4.15,1568,38292.9,nan,nan
47316,train,2.9658,0.2264,4.67,2.8206,4.61,1568,38293.7,nan,nan
47317,train,2.1505,0.3846,1.75,1.8730,1.10,1568,38294.5,nan,nan
47318,train,2.3311,0.2513,2.84,1.5919,1.50,1568,38295.3,nan,nan
47319,train,3.6097,0.0191,5.73,3.0530,5.56,1568,38296.0,nan,nan
47320,train,2.6927,0.1588,2.88,1.8780,1.41,1568,38296.8,nan,nan
47321,train,3.1042,0.1677,4.61,2.6785,3.57,1568,38297.6,nan,nan
47322,train,2.8035,0.1818,6.40,2.1110,4.01,1568,38298.3,nan,nan
47323,train,3.4360,0.1397,5.74,2.4966,4.07,1568,38299.1,nan,nan
47324,train,2.4177,0.1760,2.31,1.5024,1.25,1568,38299.9,nan,nan
47325,train,3.6887,0.1575,5.91,3.3153,5.68,1568,38300.6,nan,nan
47326,train,3.1466,0.1333,5.82,2.2530,4.02,1568,38301.4,nan,nan
47327,train,3.0114,0.0969,4.90,3.1730,4.47,1568,38302.2,nan,nan
47328,train,2.8838,0.2538,5.11,2.0199,4.46,1568,38303.0,nan,nan
47329,train,3.0651,0.1760,4.19,2.8424,3.29,1568,38303.7,nan,nan
47330,train,3.6028,0.0708,3.69,2.0367,2.62,1568,38304.5,nan,nan
47331,train,3.2909,0.1747,6.53,2.6452,9.61,1568,38305.3,nan,nan
47332,train,3.2499,0.1237,4.15,3.0318,3.45,1568,38306.0,nan,nan
47333,train,3.0850,0.1926,6.77,2.8817,8.91,1568,38306.8,nan,nan
47334,train,2.7475,0.2066,4.27,2.3042,1.56,1568,38307.6,nan,nan
47335,train,3.0644,0.0670,3.36,2.6007,2.37,1568,38308.3,nan,nan
47336,train,2.6651,0.2003,6.31,1.6349,1.00,1568,38309.1,nan,nan
47337,train,2.8664,0.1716,2.64,2.5399,2.10,1568,38309.9,nan,nan
47338,train,2.9660,0.2232,4.29,2.6063,3.49,1568,38310.7,nan,nan
47339,train,2.5802,0.2481,4.50,2.5339,4.82,1568,38311.4,nan,nan
47340,train,2.9792,0.3329,5.80,2.4803,6.34,1568,38312.2,nan,nan
47341,train,2.8209,0.1671,3.39,2.1132,2.25,1568,38313.0,nan,nan
47342,train,3.2178,0.1346,6.89,2.9331,5.82,1568,38313.7,nan,nan
47343,train,2.5510,0.3004,3.49,2.0892,1.91,1568,38314.5,nan,nan
47344,train,2.3091,0.2245,2.50,1.7280,1.35,1568,38315.3,nan,nan
47345,train,2.9779,0.2685,5.04,2.8003,5.45,1568,38316.0,nan,nan
47346,train,1.8234,0.3571,1.64,1.2548,0.85,1568,38316.8,nan,nan
47347,train,2.6720,0.2494,2.96,1.9662,2.85,1568,38317.6,nan,nan
47348,train,2.4196,0.2634,3.35,1.8618,1.56,1568,38318.4,nan,nan
47349,train,2.9345,0.2175,5.11,1.9039,4.04,1568,38319.1,nan,nan
47350,train,3.3279,0.1352,4.96,2.1132,2.97,1568,38319.9,nan,nan
47351,train,3.0169,0.1754,4.89,2.9724,6.47,1568,38320.7,nan,nan
47352,train,2.7100,0.2564,4.52,2.3005,3.95,1568,38321.4,nan,nan
47353,train,2.9983,0.1435,4.34,2.4555,5.44,1568,38322.2,nan,nan
47354,train,2.7637,0.1518,3.12,2.3202,3.19,1568,38323.0,nan,nan
47355,train,2.6595,0.2379,3.58,2.1908,1.79,1568,38323.7,nan,nan
47356,train,3.0024,0.2239,3.40,2.9381,3.34,1568,38324.5,nan,nan
47357,train,2.8708,0.1652,3.98,2.1477,2.16,1568,38325.3,nan,nan
47358,train,2.6804,0.2321,3.69,2.5521,2.33,1568,38326.1,nan,nan
47359,train,3.8379,0.0746,6.09,3.2844,5.09,1568,38326.8,nan,nan
47360,train,2.8447,0.1008,3.38,2.3709,2.36,1568,38327.6,nan,nan
47361,train,1.9670,0.4541,1.79,1.5709,1.00,1568,38328.4,nan,nan
47362,train,3.4812,0.1869,4.18,2.9368,3.21,1568,38329.1,nan,nan
47363,train,2.8989,0.2915,2.99,2.3839,1.39,1568,38329.9,nan,nan
47364,train,2.5397,0.3693,3.55,2.1727,3.02,1568,38330.7,nan,nan
47365,train,1.9228,0.3731,1.45,1.3056,0.50,1568,38331.4,nan,nan
47366,train,1.6560,0.5185,1.88,1.5856,1.41,1568,38332.2,nan,nan
47367,train,2.7556,0.2921,3.61,2.9232,3.87,1568,38333.0,nan,nan
47368,train,3.2751,0.1161,5.25,2.6785,6.89,1568,38333.8,nan,nan
47369,train,3.4387,0.1926,6.60,2.9229,7.65,1568,38334.5,nan,nan
47370,train,2.8841,0.2628,3.61,2.3484,2.68,1568,38335.3,nan,nan
47371,train,3.0503,0.2117,4.35,2.4019,3.77,1568,38336.1,nan,nan
47372,train,3.0692,0.1314,5.10,2.5768,5.77,1568,38336.8,nan,nan
47373,train,3.3102,0.1358,4.52,2.8679,4.57,1568,38337.6,nan,nan
47374,train,2.7528,0.2188,2.74,2.0703,2.27,1568,38338.4,nan,nan
47375,train,3.6056,0.1295,7.53,3.2827,8.55,1568,38339.1,nan,nan
47376,train,3.5128,0.1180,4.48,2.4462,3.19,1568,38339.9,nan,nan
47377,train,3.0332,0.2258,3.46,1.9895,2.35,1568,38340.7,nan,nan
47378,train,2.5287,0.2398,2.31,1.7777,1.35,1568,38341.5,nan,nan
47379,train,3.6017,0.0772,4.80,2.9444,3.95,1568,38342.2,nan,nan
47380,train,3.3449,0.1505,3.74,2.6562,2.25,1568,38343.0,nan,nan
47381,train,1.8702,0.4177,1.49,1.3020,0.50,1568,38343.8,nan,nan
47382,train,2.7801,0.2277,3.03,2.1736,2.37,1568,38344.5,nan,nan
47383,train,2.7290,0.1881,2.49,2.1809,1.60,1568,38345.3,nan,nan
47384,train,3.0394,0.2398,4.87,2.7774,6.62,1568,38346.1,nan,nan
47385,train,2.1646,0.3897,2.82,1.8442,1.60,1568,38346.9,nan,nan
47386,train,2.9596,0.1384,4.30,2.3514,3.92,1568,38347.6,nan,nan
47387,train,2.3090,0.3463,2.19,1.6754,2.58,1568,38348.4,nan,nan
47388,train,3.3171,0.1569,6.07,2.8658,6.80,1568,38349.2,nan,nan
47389,train,2.9702,0.2570,5.99,2.1611,5.83,1568,38349.9,nan,nan
47390,train,3.1374,0.2997,4.86,3.0365,4.46,1568,38350.7,nan,nan
47391,train,3.4588,0.0510,4.90,2.5570,2.16,1568,38351.5,nan,nan
47392,train,2.5319,0.1901,2.26,1.2785,1.16,1568,38352.2,nan,nan
47393,train,2.7768,0.3482,5.36,2.2123,4.42,1568,38353.0,nan,nan
47394,train,2.7254,0.2946,3.94,2.0810,2.43,1568,38353.8,nan,nan
47395,train,2.5270,0.1856,2.44,1.9610,1.60,1568,38354.6,nan,nan
47396,train,2.9483,0.1524,2.90,2.2670,1.88,1568,38355.3,nan,nan
47397,train,2.4572,0.2577,2.76,1.8112,1.62,1568,38356.1,nan,nan
47398,train,3.2028,0.1652,4.22,2.2782,2.22,1568,38356.9,nan,nan
47399,train,3.8037,0.1065,5.78,3.4538,5.64,1568,38357.6,nan,nan
47400,train,2.5743,0.2557,3.51,1.2489,2.31,1568,38358.4,nan,nan
47401,train,2.9860,0.1901,3.55,2.3718,2.97,1568,38359.2,nan,nan
47402,train,3.2395,0.1716,4.29,2.6381,2.41,1568,38359.9,nan,nan
47403,train,2.1468,0.3291,2.15,1.7731,2.14,1568,38360.7,nan,nan
47404,train,3.1163,0.1320,5.15,3.2044,5.32,1568,38361.5,nan,nan
47405,train,2.7054,0.2360,4.26,2.4374,3.01,1568,38362.2,nan,nan
47406,train,2.3985,0.2749,3.30,1.8357,1.84,1568,38363.0,nan,nan
47407,train,3.3925,0.1531,7.47,2.6469,7.05,1568,38363.8,nan,nan
47408,train,2.1679,0.3718,2.81,1.8242,2.99,1568,38364.6,nan,nan
47409,train,2.8543,0.1894,3.50,2.3858,3.44,1568,38365.3,nan,nan
47410,train,4.1169,0.0835,5.89,3.2793,6.42,1568,38366.1,nan,nan
47411,train,2.8462,0.2181,4.37,1.6429,0.85,1568,38366.9,nan,nan
47412,train,2.7339,0.2825,3.74,2.2380,5.04,1568,38367.6,nan,nan
47413,train,2.5094,0.2162,2.10,2.3179,1.85,1568,38368.4,nan,nan
47414,train,2.3278,0.2328,2.09,1.8153,1.77,1568,38369.2,nan,nan
47415,train,2.1868,0.3182,1.84,1.6322,0.96,1568,38369.9,nan,nan
47416,train,3.6807,0.0721,5.69,2.4241,4.24,1568,38370.7,nan,nan
47417,train,2.8341,0.1811,3.59,3.0736,3.72,1568,38371.5,nan,nan
47418,train,2.4010,0.3157,2.47,1.6712,1.52,1568,38372.3,nan,nan
47419,train,3.6995,0.0510,6.14,2.6901,4.20,1568,38373.0,nan,nan
47420,train,3.1160,0.2015,4.11,2.2239,3.16,1568,38373.8,nan,nan
47421,train,3.1618,0.0791,4.73,2.2842,2.33,1568,38374.6,nan,nan
47422,train,2.7671,0.1480,3.05,1.4852,2.49,1568,38375.3,nan,nan
47423,train,3.2589,0.1562,4.33,2.9315,2.71,1568,38376.1,nan,nan
47424,train,2.8624,0.2200,5.23,2.2419,4.26,1568,38376.9,nan,nan
47425,train,3.5845,0.1964,5.44,3.1546,6.06,1568,38377.6,nan,nan
47426,train,2.8753,0.1805,5.41,2.0872,3.49,1568,38378.4,nan,nan
47427,train,2.9762,0.2864,3.96,2.9063,2.52,1568,38379.2,nan,nan
47428,train,3.1398,0.1588,4.73,2.8989,4.57,1568,38380.0,nan,nan
47429,train,2.6329,0.2608,3.18,2.1560,2.75,1568,38380.7,nan,nan
47430,train,2.6992,0.1849,3.07,2.1787,2.15,1568,38381.5,nan,nan
47431,train,3.3389,0.1818,4.29,2.9305,4.93,1568,38382.3,nan,nan
47432,train,3.4120,0.1569,5.85,2.5910,5.38,1568,38383.0,nan,nan
47433,train,2.6449,0.2940,3.00,2.2632,5.84,1568,38383.8,nan,nan
47434,train,2.8389,0.1511,3.04,2.2648,2.06,1568,38384.6,nan,nan
47435,train,2.4997,0.1652,4.11,1.1471,0.50,1568,38385.4,nan,nan
47436,train,3.1296,0.0899,4.16,1.9677,2.41,1568,38386.1,nan,nan
47437,train,2.2970,0.3151,2.38,1.8023,1.56,1568,38386.9,nan,nan
47438,train,2.2543,0.4043,2.02,1.7119,1.50,1568,38387.7,nan,nan
47439,train,3.3315,0.1824,7.00,3.0356,6.35,1568,38388.4,nan,nan
47440,train,3.9386,0.0880,4.15,2.5580,3.80,1568,38389.2,nan,nan
47441,train,2.3948,0.2060,2.83,1.6952,1.81,1568,38390.0,nan,nan
47442,train,3.2224,0.1524,4.51,3.1042,3.91,1568,38390.7,nan,nan
47443,train,4.0627,0.1703,8.62,3.3533,10.19,1568,38391.5,nan,nan
47444,train,2.4087,0.3176,2.50,1.7915,1.10,1568,38392.3,nan,nan
47445,train,2.6165,0.1403,3.67,2.0504,3.01,1568,38393.0,nan,nan
47446,train,2.3815,0.3125,2.72,2.1401,1.60,1568,38393.8,nan,nan
47447,train,3.0914,0.1830,3.27,2.2940,2.39,1568,38394.6,nan,nan
47448,train,2.8629,0.2111,3.10,1.6783,2.10,1568,38395.4,nan,nan
47449,train,3.0637,0.1518,3.73,2.8205,4.00,1568,38396.1,nan,nan
47450,train,2.8796,0.2812,5.04,1.6465,1.35,1568,38396.9,nan,nan
47451,train,4.8180,0.0325,9.30,3.6382,8.52,1568,38397.7,nan,nan
47452,train,2.5492,0.2583,4.46,1.4412,3.93,1568,38398.4,nan,nan
47453,train,3.3154,0.1486,8.18,2.9975,8.42,1568,38399.2,nan,nan
47454,train,2.4167,0.2628,2.41,1.8174,1.95,1568,38400.0,nan,nan
47455,train,2.4256,0.1805,2.20,1.8853,2.27,1568,38400.7,nan,nan
47456,train,2.8464,0.2538,3.39,2.0146,3.87,1568,38401.5,nan,nan
47457,train,3.0844,0.0784,4.24,2.7448,1.85,1568,38402.3,nan,nan
47458,train,2.7548,0.3119,3.26,1.9539,2.51,1568,38403.1,nan,nan
47459,train,2.2364,0.2506,2.20,1.5796,2.56,1568,38403.8,nan,nan
47460,train,3.3242,0.1971,4.31,2.5467,5.68,1568,38404.6,nan,nan
47461,train,3.3348,0.1658,5.78,2.6034,6.10,1568,38405.4,nan,nan
47462,train,2.8609,0.1830,3.64,1.9503,0.96,1568,38406.1,nan,nan
47463,train,3.4360,0.1875,7.51,2.9362,6.71,1568,38406.9,nan,nan
47464,train,3.4953,0.0957,5.39,2.7610,5.19,1568,38407.7,nan,nan
47465,train,2.6044,0.1441,3.96,2.1982,2.58,1568,38408.4,nan,nan
47466,train,2.7561,0.2385,3.22,1.8772,3.18,1568,38409.2,nan,nan
47467,train,2.2887,0.3386,2.00,1.4847,1.00,1568,38410.0,nan,nan
47468,train,3.2797,0.2545,6.57,2.4011,6.94,1568,38410.8,nan,nan
47469,train,3.8061,0.1390,7.51,2.9578,5.72,1568,38411.5,nan,nan
47470,train,2.1578,0.3265,2.32,1.1278,0.60,1568,38412.3,nan,nan
47471,train,2.4078,0.2978,3.41,1.4236,1.10,1568,38413.1,nan,nan
47472,train,3.6160,0.1964,4.53,3.2100,6.18,1568,38413.8,nan,nan
47473,train,2.8288,0.2417,3.59,2.2216,2.41,1568,38414.6,nan,nan
47474,train,3.6957,0.1958,7.17,3.2228,7.72,1568,38415.4,nan,nan
47475,train,2.5726,0.2232,3.21,1.9643,2.31,1568,38416.2,nan,nan
47476,train,3.1822,0.2200,4.86,2.4399,3.98,1568,38416.9,nan,nan
47477,train,2.2423,0.3074,2.32,1.9411,1.35,1568,38417.7,nan,nan
47478,train,2.3815,0.3182,2.41,1.6794,1.72,1568,38418.5,nan,nan
47479,train,3.6506,0.1505,6.96,3.1754,2.53,1568,38419.2,nan,nan
47480,train,3.1944,0.0810,5.66,2.3052,5.10,1568,38420.0,nan,nan
47481,train,2.9325,0.1990,5.11,2.5905,3.43,1568,38420.8,nan,nan
47482,train,3.2145,0.2003,3.83,2.6247,3.17,1568,38421.5,nan,nan
47483,train,2.2626,0.2851,2.22,1.7393,1.00,1568,38422.3,nan,nan
47484,train,2.5721,0.2698,2.43,2.2038,2.55,1568,38423.1,nan,nan
47485,train,3.0689,0.2730,5.07,2.1885,3.56,1568,38423.9,nan,nan
47486,train,2.8552,0.1575,4.15,1.7799,0.96,1568,38424.6,nan,nan
47487,train,2.6826,0.2200,2.87,2.8407,3.24,1568,38425.4,nan,nan
47488,train,2.5745,0.2602,5.08,2.1165,5.37,1568,38426.2,nan,nan
47489,train,2.7067,0.1620,2.79,1.9224,2.21,1568,38426.9,nan,nan
47490,train,2.6364,0.2506,2.50,1.6260,1.31,1568,38427.7,nan,nan
47491,train,3.1532,0.0950,3.06,2.1371,1.79,1568,38428.5,nan,nan
47492,train,2.4759,0.2966,2.49,1.9772,1.35,1568,38429.2,nan,nan
47493,train,3.1354,0.1346,4.13,2.6781,2.22,1568,38430.0,nan,nan
47494,train,3.4444,0.1097,5.00,2.4523,3.29,1568,38430.8,nan,nan
47495,train,2.1527,0.3699,2.79,1.8810,1.52,1568,38431.5,nan,nan
47496,train,2.9949,0.2583,4.09,2.4590,2.78,1568,38432.3,nan,nan
47497,train,3.0609,0.1856,3.58,2.5538,1.91,1568,38433.1,nan,nan
47498,train,2.5339,0.3444,4.46,2.0064,3.82,1568,38433.9,nan,nan
47499,train,2.1215,0.3450,2.02,1.6051,0.96,1568,38434.6,nan,nan
47500,train,2.7143,0.1767,3.17,2.3315,2.25,1568,38435.4,nan,nan
47501,train,3.6672,0.1046,4.96,3.2560,3.58,1568,38436.2,nan,nan
47502,train,2.5816,0.2290,3.27,1.5650,1.60,1568,38436.9,nan,nan
47503,train,2.3179,0.4056,5.52,2.5344,5.27,1568,38437.7,nan,nan
47504,train,2.4400,0.2966,4.35,2.3333,4.78,1568,38438.5,nan,nan
47505,train,3.8188,0.0580,5.35,2.7267,5.80,1568,38439.3,nan,nan
47506,train,3.9018,0.1696,4.58,2.7258,2.50,1568,38440.0,nan,nan
47507,train,2.7291,0.1110,3.06,1.9359,2.25,1568,38440.8,nan,nan
47508,train,3.0019,0.2194,4.05,2.3102,2.68,1568,38441.6,nan,nan
47509,train,2.4426,0.3265,3.38,2.4220,2.70,1568,38442.3,nan,nan
47510,train,3.7919,0.0727,5.46,2.8691,4.56,1568,38443.1,nan,nan
47511,train,2.9363,0.1639,4.20,2.0500,3.65,1568,38443.9,nan,nan
47512,train,3.5708,0.1384,5.70,2.5760,5.02,1568,38444.6,nan,nan
47513,train,2.9670,0.1830,3.30,1.8918,2.68,1568,38445.4,nan,nan
47514,train,2.0781,0.3055,2.06,1.3139,1.10,1568,38446.2,nan,nan
47515,train,3.3740,0.1537,4.65,2.7460,2.83,1568,38447.0,nan,nan
47516,train,2.4233,0.3476,3.01,1.7123,1.64,1568,38447.7,nan,nan
47517,train,3.7226,0.0523,6.03,2.6824,4.14,1568,38448.5,nan,nan
47518,train,1.8480,0.4120,1.67,1.5893,1.81,1568,38449.3,nan,nan
47519,train,3.4132,0.2022,4.89,2.9140,4.15,1568,38450.0,nan,nan
47520,train,2.9314,0.1633,2.85,1.7738,0.60,1568,38450.8,nan,nan
47521,train,3.2730,0.2296,4.61,2.6821,2.85,1568,38451.6,nan,nan
47522,train,3.4756,0.0950,4.73,2.7563,3.99,1568,38452.3,nan,nan
47523,train,3.9136,0.0599,8.01,2.9969,7.19,1568,38453.1,nan,nan
47524,train,2.9677,0.1671,2.79,2.4026,2.02,1568,38453.9,nan,nan
