step,split,ce,top1,cell_err_m,pose_nll,pose_err_m,n,sec
11067,train,2.6208,0.3799,10.52,2.3658,8.70,716,6207.4
11068,train,1.9554,0.3492,8.05,2.1640,10.00,716,6207.9
11069,train,1.7931,0.3645,3.37,1.2813,2.00,664,6208.4
11070,train,1.3979,0.5792,1.98,1.9883,3.41,770,6208.9
11071,train,2.1123,0.6269,5.55,3.6572,9.32,729,6209.4
11072,train,1.9414,0.2211,5.24,2.2513,5.00,701,6209.9
11073,train,3.5179,0.0296,12.08,3.3492,10.71,742,6210.5
11074,train,2.9290,0.3849,5.19,3.1685,6.41,717,6211.0
11075,train,2.4624,0.2715,6.58,2.4056,5.54,674,6211.5
11076,train,1.4456,0.4404,4.19,1.4029,2.41,688,6212.0
11077,train,1.7182,0.4537,3.40,1.5012,2.00,756,6212.5
11078,train,1.0561,0.5934,1.77,1.8013,2.00,728,6213.0
11079,train,2.1964,0.4115,11.91,2.2715,13.81,729,6213.5
11080,train,2.4135,0.1792,5.70,1.6934,3.16,770,6214.0
11081,train,3.4459,0.0685,13.71,3.6284,18.07,715,6214.5
11082,train,2.4851,0.1564,4.36,1.6063,3.41,716,6215.0
11083,train,2.9168,0.2130,8.61,3.1848,10.41,756,6215.5
11084,train,1.8315,0.5052,4.45,1.6802,3.00,770,6216.0
11085,train,2.0992,0.5335,3.38,2.1674,3.41,716,6216.5
11086,train,1.4035,0.4783,2.36,1.1056,3.00,690,6217.0
11087,train,2.4358,0.3081,5.50,1.8394,5.41,688,6217.5
11088,train,2.1412,0.4562,4.50,2.1469,4.00,730,6218.0
11089,train,2.4386,0.2659,4.72,2.1982,6.12,756,6218.6
11090,train,2.5257,0.1860,5.11,2.3136,4.24,742,6219.1
11091,train,2.1909,0.1825,4.87,1.5501,1.00,756,6219.6
11092,train,3.0643,0.0229,7.57,2.8411,6.54,700,6220.1
11093,train,1.8045,0.4205,3.74,1.3422,1.00,742,6220.6
11094,train,2.6878,0.0623,8.17,2.1397,8.71,770,6221.1
11095,train,1.5435,0.5185,5.63,1.6776,2.00,704,6221.6
11096,train,2.7034,0.1477,6.77,2.3594,5.00,704,6222.1
11097,train,3.2057,0.1725,13.07,2.9822,16.00,690,6222.6
11098,train,2.7939,0.2500,6.12,2.3635,6.41,664,6223.1
11099,train,3.0589,0.1415,8.05,3.2282,6.47,728,6223.6
11100,train,2.8089,0.1360,6.21,2.0673,4.24,728,6224.1
11101,train,2.6068,0.0596,5.41,2.1018,3.41,688,6224.6
11102,train,2.2672,0.2685,5.50,2.4818,6.41,730,6225.1
11103,train,2.1385,0.2717,4.23,2.0890,2.00,703,6225.6
11104,train,2.4416,0.1519,4.17,2.6045,6.06,757,6226.1
11105,train,1.8250,0.4066,4.69,1.7947,2.41,728,6226.7
11106,train,1.7789,0.4259,4.14,1.6725,4.00,702,6227.2
11107,train,1.5480,0.6057,1.96,1.2109,2.00,672,6227.7
11108,train,3.3919,0.0913,11.53,3.0087,8.89,690,6228.2
11109,train,1.7290,0.3423,3.92,2.9960,5.41,742,6228.7
11110,train,1.5174,0.5514,1.90,0.6160,0.00,700,6229.2
11111,train,1.2349,0.4922,2.07,0.6838,2.00,703,6229.7
11112,train,1.1133,0.7227,1.13,1.2805,3.41,714,6230.2
11113,train,2.5619,0.0903,5.15,2.1005,4.16,742,6230.7
11114,train,2.5113,0.0979,6.27,2.4264,5.00,674,6231.2
11115,train,0.9978,0.7156,1.16,1.8309,2.83,742,6231.7
11116,train,3.5326,0.2060,5.83,2.1358,3.65,728,6232.2
11117,train,2.9124,0.0714,10.17,2.8682,10.51,714,6232.7
11118,train,1.5934,0.3763,2.91,1.7542,2.00,744,6233.2
11119,train,1.5409,0.4304,2.44,1.3825,1.00,690,6233.7
11120,train,2.7612,0.2688,8.24,2.8449,11.41,718,6234.3
11121,train,3.1927,0.1289,12.50,3.1596,14.53,714,6234.8
11122,train,2.2527,0.3706,4.29,3.1014,7.81,742,6235.3
11123,train,2.3814,0.2275,6.08,2.5108,3.83,690,6235.8
11124,train,2.4697,0.3300,5.66,3.2914,5.16,700,6236.3
11125,train,2.0744,0.1457,4.15,1.5515,3.41,714,6236.8
11126,train,1.9442,0.3032,5.87,2.4621,8.24,742,6237.3
11127,train,1.7308,0.5199,2.42,1.5065,2.00,704,6237.8
11128,train,3.2841,0.2011,8.70,3.6063,8.26,756,6238.3
11129,train,2.1812,0.4340,6.13,2.5053,5.41,742,6238.8
11130,train,2.4844,0.1189,4.89,1.8536,4.24,732,6239.4
11131,train,2.4459,0.3846,4.60,2.1907,4.41,728,6239.9
11132,train,2.7928,0.4527,7.65,3.0850,9.60,676,6240.4
11133,train,2.7330,0.0782,8.81,2.4015,10.49,742,6240.9
11134,train,4.2085,0.1013,10.99,3.7130,11.08,770,6241.4
11135,train,2.6788,0.2574,7.84,2.5222,6.61,742,6241.9
11136,train,2.9214,0.1662,9.32,2.9053,9.56,728,6242.4
11137,train,2.4816,0.2726,8.33,2.3358,11.16,686,6242.9
11138,train,2.1138,0.3076,7.18,2.1746,8.00,686,6243.4
11139,train,1.7376,0.4651,2.49,1.7604,2.00,744,6243.9
11140,train,2.2933,0.2383,5.22,2.8408,4.83,663,6244.4
11141,train,2.2150,0.1511,4.65,2.0120,2.41,662,6244.9
11142,train,2.3674,0.2024,5.62,2.0315,2.41,756,6245.4
11143,train,2.9909,0.1873,17.62,3.0855,24.27,662,6245.9
11144,train,2.2233,0.2297,4.63,2.2325,9.07,688,6246.4
11145,train,1.5590,0.4427,2.49,2.0409,3.41,716,6246.9
11146,train,1.4893,0.5542,2.48,1.8027,4.00,756,6247.4
11147,train,2.1349,0.5272,4.29,1.9659,4.00,717,6247.9
11148,train,3.3737,0.3252,5.62,2.5773,4.41,652,6248.4
11149,train,3.0806,0.1284,10.56,2.8231,8.32,662,6248.9
11150,train,1.4580,0.4895,2.20,1.6081,4.00,664,6249.4
11151,train,3.7487,0.0797,10.86,3.5607,12.37,728,6249.9
11152,train,1.7777,0.3915,3.07,1.4432,2.00,756,6250.4
11153,train,2.4979,0.1117,4.67,2.4790,2.83,716,6251.0
11154,train,2.5834,0.4192,5.28,2.4112,6.02,730,6251.5
11155,train,1.9159,0.3585,6.82,3.0449,8.71,742,6252.0
11156,train,2.5593,0.4051,5.36,3.3326,6.47,701,6252.5
11157,train,0.9532,0.6805,1.33,1.8699,3.41,701,6253.0
11158,train,3.2185,0.0937,8.02,3.9302,9.74,662,6253.5
11159,train,2.4550,0.4623,7.42,3.4227,10.89,742,6254.0
11160,train,1.6548,0.3722,2.65,1.5432,2.00,704,6254.5
11161,train,1.3228,0.7077,1.62,1.6664,2.00,756,6255.0
11162,train,2.7430,0.1822,10.90,2.6697,10.85,686,6255.5
11163,train,1.2078,0.7412,1.17,1.7812,3.41,742,6256.0
11164,train,2.0660,0.3488,7.95,2.3566,9.49,688,6256.5
11165,train,1.5086,0.5478,3.58,1.6172,4.16,690,6257.0
11166,train,1.8424,0.4176,3.36,1.9620,3.41,716,6257.5
11167,train,0.9700,0.7367,1.08,1.2258,3.00,676,6258.0
11168,train,3.3187,0.1381,14.75,3.7545,14.02,688,6258.5
11169,train,2.4114,0.3176,6.22,2.4517,5.24,677,6259.0
11170,train,0.8759,0.8333,0.69,1.2395,2.00,756,6259.5
11171,train,2.3075,0.2803,4.65,2.4910,5.65,742,6260.0
11172,train,1.9483,0.5084,5.75,2.0909,8.00,714,6260.5
11173,train,1.4685,0.6182,2.18,1.2072,2.41,770,6261.1
11174,train,2.0117,0.4886,5.15,2.8635,6.54,702,6261.6
11175,train,1.3928,0.5507,6.04,1.3794,8.07,690,6262.1
11176,train,3.0481,0.1362,10.31,2.8484,9.48,756,6262.6
11177,train,1.4189,0.3104,2.88,1.3925,2.41,728,6263.1
11178,train,3.6452,0.0936,8.81,3.2241,7.16,716,6263.6
11179,train,1.7127,0.4494,4.14,1.8036,3.00,770,6264.1
11180,train,2.4338,0.1772,4.13,2.4265,4.41,728,6264.6
11181,train,2.4130,0.3067,5.60,2.7570,7.43,701,6265.1
11182,train,2.3801,0.2914,6.81,2.7294,10.31,676,6265.6
11183,train,1.4611,0.5508,2.05,1.3893,1.00,728,6266.1
11184,train,2.2673,0.1762,4.46,1.8057,3.00,664,6266.6
11185,train,2.5770,0.0714,8.55,2.0874,13.00,686,6267.1
11186,train,1.4756,0.5556,5.95,1.4075,7.00,702,6267.7
11187,train,2.5581,0.1552,6.95,3.0229,7.24,728,6268.2
11188,train,1.3831,0.4664,3.84,1.3791,2.00,714,6268.7
11189,train,1.2303,0.7671,1.79,1.3725,2.00,700,6269.2
11190,train,2.1978,0.2880,3.96,2.2267,2.41,691,6269.7
11191,train,2.4693,0.2022,4.48,2.0909,4.41,742,6270.2
11192,train,2.6855,0.2312,8.52,2.7042,9.69,744,6270.7
11193,train,1.8432,0.2596,5.83,1.8830,7.00,678,6271.2
11194,train,2.0716,0.3757,3.79,2.4767,4.65,700,6271.7
11195,train,3.3745,0.0350,9.75,3.3790,9.12,714,6272.2
11196,train,2.2263,0.3238,3.73,3.0198,5.83,661,6272.7
11197,train,2.0343,0.1415,4.79,2.5372,4.24,728,6273.2
11198,train,2.3342,0.3093,7.88,2.9057,7.83,637,6273.7
11199,train,1.9834,0.4615,4.69,1.7672,3.83,702,6274.3
11200,train,1.9975,0.4587,7.16,2.3419,10.00,715,6274.8
11201,train,2.2615,0.3373,4.10,2.0481,4.24,676,6275.3
11202,train,2.5304,0.1462,8.29,3.0233,11.48,718,6275.8
11203,train,1.1484,0.5916,1.71,1.5233,2.41,742,6276.3
11204,train,2.2756,0.3831,8.86,2.2141,9.06,676,6276.8
11205,train,1.2708,0.4698,2.27,1.4749,3.41,728,6277.3
11206,train,1.4043,0.4464,2.46,1.1748,1.00,728,6277.8
11207,train,2.1309,0.2975,4.96,2.5183,4.83,652,6278.3
11208,train,2.9611,0.0300,9.68,2.9579,8.16,700,6278.8
11209,train,2.4787,0.2469,8.38,2.4734,9.10,729,6279.3
11210,train,3.0478,0.0369,9.15,3.5221,5.41,650,6279.8
11211,train,3.1852,0.2221,9.26,2.5248,9.00,662,6280.3
11212,train,2.6899,0.3067,7.00,2.2984,7.12,688,6280.8
11213,train,1.6965,0.3416,2.70,1.4880,3.00,770,6281.3
11214,train,1.3719,0.4993,2.16,1.4030,1.00,691,6281.8
11215,train,2.3046,0.3571,3.18,1.8573,2.00,770,6282.4
11216,train,2.0556,0.1913,8.33,3.1848,10.48,664,6282.9
11217,train,2.1094,0.3120,3.69,0.8498,0.00,718,6283.4
11218,train,1.9803,0.2953,7.41,1.4448,1.00,728,6283.9
11219,train,1.7768,0.2619,3.66,1.2285,1.00,756,6284.4
11220,train,2.2966,0.2108,5.56,2.2733,3.24,702,6284.9
11221,train,2.6372,0.2557,7.85,2.0790,10.07,704,6285.4
11222,train,2.5373,0.1507,4.78,1.7934,4.00,730,6285.9
11223,train,1.5290,0.4615,2.77,1.2464,2.00,715,6286.4
11224,train,3.0976,0.0769,17.61,3.2018,19.85,637,6286.9
11225,train,1.9441,0.4616,4.79,2.1355,4.00,756,6287.4
11226,train,2.0504,0.4674,4.19,1.8246,5.41,674,6287.9
11227,train,1.3424,0.4624,2.23,0.7522,1.00,744,6288.4
11228,train,1.5828,0.5417,5.67,1.6423,8.41,672,6288.9
11229,train,1.6036,0.2751,3.07,1.5720,3.00,687,6289.4
11230,train,2.1927,0.2239,5.27,1.6599,3.00,728,6289.9
11231,train,3.0284,0.1136,10.76,3.7177,16.54,704,6290.5
11232,train,1.9923,0.3668,3.79,1.6168,3.00,728,6291.0
11233,train,2.0736,0.3420,3.07,1.7479,2.00,728,6291.5
11234,train,2.8361,0.2616,6.54,2.3112,4.83,730,6292.0
11235,train,1.9796,0.3329,3.31,1.6245,3.00,718,6292.5
11236,train,1.9092,0.3760,3.80,2.4697,4.83,718,6293.0
11237,train,3.9155,0.1611,9.05,4.3293,7.65,714,6293.5
11238,train,2.6451,0.4012,10.85,3.0907,11.41,678,6294.0
11239,train,2.9816,0.0768,11.19,2.5159,4.00,716,6294.5
11240,train,2.3667,0.2710,4.30,1.5446,1.41,701,6295.0
11241,train,1.8135,0.2969,3.01,0.9704,2.00,704,6295.5
11242,train,2.2242,0.3468,4.92,2.9361,4.41,718,6296.0
11243,train,1.5201,0.4694,2.37,1.8838,2.83,784,6296.5
11244,train,2.3812,0.2682,4.20,1.7549,3.41,660,6297.0
11245,train,1.6206,0.4351,2.53,1.5071,2.00,770,6297.5
11246,train,2.7855,0.2623,6.80,3.5197,8.12,770,6298.0
11247,train,1.8254,0.4697,3.87,1.3471,2.00,692,6298.5
11248,train,2.1963,0.2267,5.66,1.3351,2.00,688,6299.0
11249,train,2.1309,0.2354,4.08,2.7531,3.41,756,6299.5
11250,train,3.0026,0.1584,6.59,2.4081,7.47,770,6300.0
11251,train,1.9776,0.4376,3.59,2.0543,4.65,665,6300.5
11252,train,1.9924,0.3457,3.63,1.5771,2.00,700,6301.1
11253,train,2.4366,0.3073,5.56,2.1201,4.41,716,6301.6
11254,train,2.0297,0.2994,3.33,1.4010,2.00,688,6302.1
11255,train,3.4945,0.1200,5.56,3.0278,3.65,700,6302.6
11256,train,1.1301,0.6168,1.56,0.8231,1.00,728,6303.1
11257,train,2.0235,0.6223,8.46,2.3466,12.31,691,6303.6
11258,train,2.6771,0.1790,7.09,3.1216,6.41,676,6304.1
11259,train,2.9504,0.1165,8.39,3.5766,11.00,704,6304.6
11260,train,3.1132,0.4126,5.24,3.0431,7.43,715,6305.1
11261,train,1.8030,0.4057,3.68,1.7008,3.00,700,6305.6
11262,train,1.5793,0.2831,3.02,1.4043,2.00,756,6306.1
11263,train,2.8810,0.1058,7.78,2.5912,6.00,690,6306.6
11264,train,3.6304,0.0079,8.35,3.1606,8.24,756,6307.1
11265,train,2.1809,0.2940,4.00,2.4894,4.83,704,6307.6
11266,train,1.8037,0.4759,3.10,1.9619,2.00,704,6308.1
11267,train,2.7269,0.1995,6.21,2.2712,4.41,732,6308.6
11268,train,2.5970,0.3818,4.86,3.0113,5.83,770,6309.1
11269,train,1.6302,0.3786,2.91,1.6238,2.41,700,6309.6
11270,train,2.0666,0.2035,4.59,2.1390,3.41,678,6310.2
11271,train,2.0191,0.4104,4.99,2.1517,4.00,714,6310.7
11272,train,1.8471,0.3659,2.95,1.4082,2.41,716,6311.2
11273,train,1.2715,0.5159,2.52,1.9619,4.41,690,6311.7
11274,train,2.9250,0.0378,10.85,2.8270,7.51,714,6312.2
11275,train,1.2189,0.5583,3.69,1.7160,3.41,686,6312.7
11276,train,1.4990,0.4382,2.49,1.3172,1.00,728,6313.2
11277,train,2.2324,0.3229,3.38,2.8863,5.65,703,6313.7
11278,train,1.6981,0.3620,6.08,1.8672,3.83,652,6314.2
11279,train,2.0292,0.3520,3.82,1.7025,3.41,716,6314.7
11280,train,3.1233,0.0833,7.43,2.6066,5.41,744,6315.2
11281,train,2.5049,0.1930,7.26,1.7376,4.00,715,6315.7
11282,train,3.7479,0.0196,10.13,2.8935,11.00,716,6316.2
11283,train,1.8208,0.4604,2.21,1.2368,1.00,732,6316.7
11284,train,1.6036,0.3419,2.81,1.7084,3.00,702,6317.2
11285,train,1.7693,0.1863,3.59,1.4696,3.41,714,6317.7
11286,train,1.8865,0.2989,3.92,1.7172,1.00,756,6318.2
11287,train,3.4018,0.2066,9.64,3.4639,6.00,702,6318.7
11288,train,2.7552,0.0390,5.00,3.0005,5.06,744,6319.2
11289,train,3.0640,0.2788,11.47,2.8715,10.49,678,6319.7
11290,train,1.8269,0.3214,3.92,2.0379,4.65,756,6320.2
11291,train,2.0010,0.4754,3.45,2.0045,2.24,732,6320.8
11292,train,2.4890,0.2844,5.54,1.9935,5.00,756,6321.3
11293,train,2.6174,0.2245,3.77,2.0072,3.83,686,6321.8
11294,train,1.3445,0.3884,2.49,1.5910,4.00,757,6322.3
11295,train,2.7511,0.1470,9.89,2.8416,10.06,728,6322.8
11296,train,3.0674,0.0773,9.08,3.0859,6.47,660,6323.3
11297,train,2.5182,0.4300,7.08,2.5470,7.73,714,6323.8
11298,train,3.0613,0.2075,4.49,3.3220,5.65,742,6324.3
11299,train,3.2674,0.3282,6.32,3.4711,6.41,716,6324.8
11300,train,1.6752,0.3148,3.12,1.2797,0.00,702,6325.3
11301,train,2.1702,0.4104,4.35,2.2498,3.41,714,6325.8
11302,train,1.6840,0.3787,2.86,1.2127,1.00,742,6326.3
11303,train,1.7643,0.3469,3.29,1.9643,4.00,715,6326.8
11304,train,1.5165,0.4510,2.33,1.9689,2.41,714,6327.3
11305,train,1.2931,0.6477,1.92,1.4478,2.00,704,6327.8
11306,train,1.8956,0.3039,4.80,1.6208,6.10,770,6328.4
11307,train,3.3396,0.1563,8.71,3.0930,7.41,678,6328.9
11308,train,2.2060,0.2781,3.21,2.4770,3.00,730,6329.4
11309,train,1.3936,0.5073,2.41,2.0267,3.83,613,6329.9
11310,train,1.8864,0.3503,3.02,1.6997,2.41,728,6330.4
11311,train,3.8604,0.1480,6.93,3.7769,5.00,784,6330.9
11312,train,2.5012,0.1100,5.68,1.8856,5.00,700,6331.4
11313,train,3.2514,0.2717,10.00,2.7212,8.82,714,6331.9
11314,train,1.8981,0.3142,4.01,1.4130,2.00,716,6332.4
11315,train,2.4718,0.2504,4.93,1.9835,4.00,675,6332.9
11316,train,3.5586,0.0934,8.03,3.4226,7.65,728,6333.4
11317,train,2.1907,0.1870,7.54,1.8295,2.00,690,6333.9
11318,train,1.4048,0.5416,2.01,1.6342,3.00,770,6334.4
11319,train,2.5981,0.2841,6.48,1.8407,11.24,704,6334.9
11320,train,3.5256,0.1406,6.20,2.6432,7.51,690,6335.4
11321,train,2.9408,0.1234,7.06,2.6642,5.00,689,6335.9
11322,train,1.9978,0.2731,5.12,2.9103,5.58,714,6336.4
11323,train,3.1713,0.2359,11.63,3.2489,16.51,674,6336.9
11324,train,3.4091,0.0174,8.10,3.0031,7.00,690,6337.4
11325,train,1.6506,0.6092,1.64,1.9824,4.41,714,6337.9
11326,train,2.2158,0.3739,8.69,1.7155,8.41,714,6338.4
11327,train,2.2882,0.3347,4.48,2.0372,3.00,729,6338.9
11328,train,2.5018,0.2529,6.52,2.2499,5.00,688,6339.4
11329,train,2.6212,0.1855,9.86,2.8975,10.00,744,6339.9
11330,train,1.8497,0.4602,3.54,1.6676,4.41,728,6340.4
11331,train,1.6113,0.3194,2.84,0.9377,1.00,742,6340.9
11332,train,2.5386,0.1131,4.81,2.3258,4.41,716,6341.4
11333,train,2.2101,0.2868,7.66,2.6433,9.50,687,6342.0
11334,train,2.1087,0.2065,4.49,1.4512,2.00,770,6342.5
11335,train,2.4413,0.2976,4.72,1.9475,4.00,662,6343.0
11336,train,3.7321,0.0478,17.09,3.9077,13.08,648,6343.5
11337,train,1.9094,0.4313,6.50,1.8080,7.08,728,6344.0
11338,train,2.1181,0.3543,4.76,1.8155,5.61,700,6344.5
11339,train,2.1476,0.3547,3.89,1.9971,3.00,702,6345.0
11340,train,2.4207,0.1617,5.95,3.4050,4.41,742,6345.5
11341,train,3.0218,0.1253,7.60,3.0719,6.16,742,6346.0
11342,train,1.6982,0.5614,2.01,1.0416,1.00,757,6346.5
11343,train,2.5626,0.3626,3.78,2.2242,4.00,626,6347.0
11344,train,1.7811,0.5726,2.03,1.6372,2.00,702,6347.5
11345,train,2.4148,0.3342,9.17,1.9534,8.00,742,6348.0
11346,train,1.7405,0.4692,2.44,1.6305,2.00,714,6348.5
11347,train,1.7144,0.4492,2.41,1.3191,2.41,728,6349.0
11348,train,2.6501,0.4021,4.80,3.4028,6.24,756,6349.5
11349,train,2.4411,0.2660,4.15,1.6616,3.00,688,6350.0
11350,train,2.3472,0.2000,8.13,2.1258,8.08,690,6350.5
11351,train,2.9788,0.1919,5.48,1.8123,2.41,688,6351.0
11352,train,3.1009,0.2692,11.61,3.4496,13.41,728,6351.5
11353,train,2.5292,0.1527,5.01,2.2957,4.83,714,6352.0
11354,train,2.5838,0.2818,6.80,2.4934,3.24,770,6352.5
11355,train,2.1885,0.1832,4.19,1.6219,3.83,704,6353.0
11356,train,2.8531,0.3100,5.94,3.1583,7.12,742,6353.6
11357,train,2.0920,0.2527,3.53,2.3999,3.83,728,6354.1
11358,train,1.6973,0.6168,3.75,1.8615,4.65,728,6354.6
11359,train,1.3940,0.5378,2.01,2.0053,2.00,714,6355.1
11360,train,1.9555,0.2995,3.77,1.4055,3.00,728,6355.6
11361,train,3.1376,0.0935,9.33,3.0090,9.75,663,6356.1
11362,train,1.7719,0.1943,3.65,1.4378,2.00,664,6356.6
11363,train,2.4985,0.2584,4.80,2.6138,5.00,770,6357.1
11364,train,3.6158,0.1373,10.27,3.1184,10.33,714,6357.6
11365,train,1.8416,0.3320,3.58,1.6656,3.41,732,6358.1
11366,train,2.3273,0.3442,3.69,2.5011,5.00,770,6358.6
11367,train,2.1141,0.4418,2.86,1.9868,2.41,756,6359.1
11368,train,2.8484,0.3175,11.09,2.9244,8.85,674,6359.6
11369,train,2.1620,0.1484,3.98,1.9050,3.00,701,6360.1
11370,train,3.2078,0.1058,9.72,2.8255,11.16,690,6360.6
11371,train,3.6880,0.0598,10.07,2.9516,7.00,702,6361.1
11372,train,1.6825,0.4709,7.40,1.3746,5.10,652,6361.6
11373,train,1.2923,0.5277,2.13,1.3523,2.41,650,6362.1
11374,train,2.4184,0.0918,6.54,2.1781,10.24,784,6362.6
11375,train,3.1546,0.1054,9.87,2.7985,5.00,702,6363.1
11376,train,2.3527,0.2612,7.51,1.6950,8.00,716,6363.6
11377,train,1.6307,0.5356,5.33,1.6237,2.41,702,6364.1
11378,train,2.2594,0.4180,4.17,2.1273,2.24,756,6364.7
11379,train,2.3069,0.3544,5.11,1.7534,4.16,742,6365.2
11380,train,3.2946,0.0696,8.77,2.7592,8.47,718,6365.7
11381,train,2.9486,0.2367,8.52,2.1471,5.54,714,6366.2
11382,train,1.8128,0.4217,2.97,1.2032,2.00,728,6366.7
11383,train,2.8486,0.1905,6.68,3.9233,5.89,714,6367.2
11384,train,1.7257,0.3387,3.22,2.2311,4.83,688,6367.7
11385,train,3.3690,0.1168,10.46,3.3982,14.18,728,6368.2
11386,train,2.2506,0.3652,4.60,2.0976,2.41,742,6368.7
11387,train,2.7052,0.3314,4.54,1.8074,4.00,688,6369.2
11388,train,2.1493,0.3942,4.27,1.9704,7.00,756,6369.7
11389,train,2.0095,0.3228,3.53,1.9376,4.65,728,6370.2
11390,train,2.0419,0.3224,3.95,2.0647,5.06,704,6370.7
11391,train,3.1232,0.1882,9.99,3.0128,14.00,728,6371.2
11392,train,1.9330,0.3011,3.78,1.4330,2.24,714,6371.7
11393,train,1.7460,0.3597,2.85,1.4784,2.00,770,6372.2
11394,train,2.2750,0.1401,7.14,1.9307,8.49,728,6372.7
11395,train,2.1562,0.2844,3.50,1.5396,1.41,770,6373.2
11396,train,2.8179,0.3050,6.11,2.4433,4.41,718,6373.8
11397,train,1.9883,0.3810,5.02,2.0127,5.00,756,6374.3
11398,train,1.2894,0.5304,2.24,1.8066,4.00,756,6374.8
11399,train,3.1443,0.2005,6.39,2.9551,4.41,728,6375.3
11400,train,2.6402,0.1890,8.87,2.3303,9.94,688,6375.8
11401,train,3.3543,0.0478,9.67,3.5008,7.54,732,6376.3
11402,train,1.6773,0.5398,3.96,1.8446,6.00,728,6376.8
11403,train,2.8856,0.1481,4.64,2.6755,4.83,675,6377.3
11404,train,2.1839,0.3935,3.92,2.5623,4.00,770,6377.8
11405,train,2.5217,0.1866,8.82,2.7820,6.58,686,6378.3
11406,train,2.4574,0.1536,5.12,1.9852,3.00,742,6378.8
11407,train,2.3718,0.1813,4.05,1.7769,3.83,728,6379.3
11408,train,2.7001,0.2880,7.24,3.1385,11.69,677,6379.8
11409,train,1.8516,0.3198,5.33,1.5671,9.00,688,6380.3
11410,train,3.5914,0.3627,12.38,3.1200,11.68,714,6380.8
11411,train,2.8666,0.0920,6.89,2.6235,9.49,728,6381.3
11412,train,1.3197,0.4689,2.34,1.6718,3.41,676,6381.8
11413,train,3.7304,0.0168,8.09,3.0629,6.02,715,6382.3
11414,train,2.1271,0.3227,5.89,1.6732,5.00,688,6382.8
11415,train,3.6536,0.0275,10.01,3.1493,11.24,728,6383.3
11416,train,3.4721,0.0713,13.51,3.3893,14.10,701,6383.8
11417,train,1.8936,0.4536,5.44,1.4751,2.00,690,6384.3
11418,train,2.1957,0.2451,6.56,1.9273,3.41,714,6384.9
11419,train,2.7868,0.0532,7.49,2.2789,7.10,714,6385.4
11420,train,2.7811,0.0977,10.45,3.0657,11.41,665,6385.9
11421,train,2.7414,0.1293,4.74,3.2447,6.83,704,6386.4
11422,train,2.1905,0.1653,4.14,2.0914,3.41,714,6386.9
11423,train,1.7669,0.4288,2.85,1.8435,3.41,688,6387.4
11424,train,1.7289,0.5601,3.17,2.3988,6.41,716,6387.9
11425,train,1.7252,0.3932,3.01,1.9551,3.00,702,6388.4
11426,train,2.9631,0.1914,5.01,3.0782,3.41,742,6388.9
11427,train,3.3066,0.1217,7.35,2.5886,5.24,690,6389.4
11428,train,1.9911,0.3642,2.96,2.0281,2.83,744,6389.9
11429,train,2.7685,0.1797,7.57,2.3775,10.24,729,6390.4
11430,train,1.6815,0.3464,3.57,1.5322,3.41,742,6390.9
11431,train,1.9512,0.2217,3.61,1.5556,2.41,663,6391.5
11432,train,2.2624,0.2810,4.70,2.3923,6.24,701,6392.0
11433,train,2.0998,0.3645,7.25,2.6674,16.31,664,6392.5
11434,train,1.6102,0.4822,4.03,1.4072,1.41,732,6393.0
11435,train,1.5826,0.3544,2.92,1.1554,4.00,728,6393.5
11436,train,2.1158,0.3320,5.54,1.6401,6.00,756,6394.0
11437,train,1.8276,0.2795,3.33,1.3305,2.00,662,6394.5
11438,train,1.3870,0.6710,2.03,1.7474,3.41,690,6395.0
11439,train,2.9059,0.1918,5.09,1.9896,3.41,756,6395.5
11440,train,2.3640,0.3092,4.65,1.8830,2.00,663,6396.0
11441,train,2.7548,0.2451,5.18,2.6786,7.10,718,6396.5
11442,train,2.0024,0.1064,4.28,1.6430,2.41,686,6397.0
11443,train,2.0738,0.4123,4.37,2.5280,8.47,701,6397.5
11444,train,1.7922,0.4796,3.17,1.9776,5.24,663,6398.0
11445,train,3.2185,0.1431,9.23,2.9067,10.00,664,6398.5
11446,train,0.9584,0.5481,1.82,1.1648,2.00,675,6399.0
11447,train,2.6799,0.2404,6.79,2.5833,9.40,732,6399.6
11448,train,2.2884,0.3395,4.58,2.3208,5.12,757,6400.1
11449,train,2.5715,0.2253,5.90,3.2314,5.16,728,6400.6
11450,train,2.4704,0.0839,4.79,2.7415,3.83,703,6401.1
11451,train,1.9732,0.4839,2.77,2.2708,5.41,744,6401.6
11452,train,2.5160,0.3096,8.41,2.7462,10.28,688,6402.1
11453,train,1.9283,0.4496,6.97,1.7292,7.00,714,6402.6
11454,train,2.6241,0.1003,5.87,2.2622,4.41,728,6403.1
11455,train,1.0764,0.5687,1.83,2.0266,4.00,728,6403.6
11456,train,2.0076,0.3819,3.53,1.2991,2.41,728,6404.1
11457,train,2.9962,0.0771,9.84,3.1478,17.45,700,6404.6
11458,train,1.1627,0.5798,1.87,1.7382,4.41,664,6405.1
11459,train,2.0434,0.4849,2.69,1.1041,2.00,728,6405.6
11460,train,3.7731,0.0480,7.99,3.3736,8.40,688,6406.1
11461,train,1.3350,0.5986,2.80,2.1524,5.99,715,6406.6
11462,train,1.7413,0.3406,3.50,1.7403,3.00,784,6407.1
11463,train,2.1734,0.2692,3.92,1.4931,2.41,728,6407.6
11464,train,1.9339,0.2251,3.56,1.2987,3.00,742,6408.1
11465,train,2.1987,0.4068,4.20,1.6835,3.00,730,6408.6
