step,split,ce,top1,cell_err_m,pose_nll,pose_err_m,n,sec,vce_m,vce_pose_m
48213,train,2.9501,0.2258,5.04,1.8608,4.11,1568,39415.9,nan,nan
48214,train,2.1996,0.3571,2.07,1.9957,1.56,1568,39416.7,nan,nan
48215,train,1.9342,0.3304,1.70,2.2444,1.56,1568,39417.5,nan,nan
48216,train,2.7777,0.2666,3.10,2.0511,2.69,1568,39418.3,nan,nan
48217,train,3.1130,0.3622,3.86,2.5910,3.68,1568,39419.0,nan,nan
48218,train,2.7493,0.1358,3.36,2.4269,1.75,1568,39419.8,nan,nan
48219,train,2.1102,0.3540,1.76,2.3587,2.25,1568,39420.6,nan,nan
48220,train,3.2699,0.2003,4.09,2.5590,3.03,1568,39421.4,nan,nan
48221,train,2.8265,0.2564,4.01,2.3916,2.16,1568,39422.2,nan,nan
48222,train,2.4758,0.3010,2.63,1.9785,1.50,1568,39422.9,nan,nan
48223,train,2.7079,0.2290,4.52,2.4058,4.11,1568,39423.7,nan,nan
48224,train,2.6727,0.2034,3.96,2.2465,2.77,1568,39424.5,nan,nan
48225,train,2.1363,0.4732,2.67,2.3007,2.99,1568,39425.3,nan,nan
48226,train,2.8623,0.1818,4.65,2.3815,2.68,1568,39426.1,nan,nan
48227,train,1.8589,0.4082,1.66,1.1446,0.75,1568,39426.8,nan,nan
48228,train,2.6756,0.1333,2.62,2.4823,2.35,1568,39427.6,nan,nan
48229,train,1.9443,0.3540,1.52,1.6715,1.60,1568,39428.4,nan,nan
48230,train,2.3697,0.2270,3.34,1.4700,1.31,1568,39429.2,nan,nan
48231,train,2.4194,0.2564,2.80,1.5745,2.81,1568,39430.0,nan,nan
48232,train,2.1417,0.3182,1.85,1.6928,1.06,1568,39430.7,nan,nan
48233,train,3.2200,0.2436,3.16,2.3782,3.12,1568,39431.5,nan,nan
48234,train,2.1344,0.2889,1.93,1.5643,1.21,1568,39432.3,nan,nan
48235,train,2.8375,0.2921,3.34,2.3011,4.01,1568,39433.1,nan,nan
48236,train,2.2790,0.4528,2.29,1.4591,1.75,1568,39433.9,nan,nan
48237,train,2.2471,0.3342,2.55,1.4959,1.10,1568,39434.6,nan,nan
48238,train,1.9361,0.3967,2.13,1.6622,1.46,1568,39435.4,nan,nan
48239,train,2.4270,0.2066,2.66,1.8445,2.37,1568,39436.2,nan,nan
48240,train,2.8155,0.1550,2.71,2.4156,2.20,1568,39437.0,nan,nan
48241,train,3.4285,0.2130,4.65,2.6338,3.29,1568,39437.8,nan,nan
48242,train,2.1553,0.4031,4.49,1.7733,6.56,1568,39438.5,nan,nan
48243,train,4.0828,0.1046,7.21,3.5558,4.92,1568,39439.3,nan,nan
48244,train,3.1546,0.2474,3.57,2.6384,3.27,1568,39440.1,nan,nan
48245,train,2.4322,0.2200,3.44,1.6868,3.93,1568,39440.9,nan,nan
48246,train,3.0107,0.2717,7.26,2.6350,7.28,1568,39441.6,nan,nan
48247,train,2.4460,0.2034,2.60,1.9457,2.47,1568,39442.4,nan,nan
48248,train,2.5520,0.2060,3.41,1.9213,1.25,1568,39443.2,nan,nan
48249,train,2.2448,0.3591,3.50,1.5831,2.21,1568,39444.0,nan,nan
48250,train,3.2902,0.2226,4.23,2.4897,2.06,1568,39444.8,nan,nan
48251,train,2.6178,0.1346,2.71,1.8023,1.64,1568,39445.5,nan,nan
48252,train,2.2026,0.2972,3.15,1.7392,3.00,1568,39446.3,nan,nan
48253,train,2.0701,0.2940,2.26,1.7768,1.21,1568,39447.1,nan,nan
48254,train,1.9715,0.4407,2.45,1.7261,2.35,1568,39447.9,nan,nan
48255,train,4.4829,0.0835,9.43,3.4786,8.82,1568,39448.6,nan,nan
48256,train,3.2454,0.1040,4.35,2.4433,2.31,1568,39449.4,nan,nan
48257,train,2.9273,0.2022,4.89,1.9624,3.46,1568,39450.2,nan,nan
48258,train,2.9341,0.2443,4.09,2.2791,3.69,1568,39451.0,nan,nan
48259,train,2.6930,0.2200,2.92,2.0035,1.81,1568,39451.8,nan,nan
48260,train,2.7836,0.2149,3.47,1.9841,2.12,1568,39452.5,nan,nan
48261,train,3.2740,0.1065,4.05,2.1606,1.81,1568,39453.3,nan,nan
48262,train,3.0754,0.1779,5.19,2.2755,6.38,1568,39454.1,nan,nan
48263,train,2.9066,0.1964,3.17,2.2027,3.06,1568,39454.9,nan,nan
48264,train,2.6820,0.1429,2.67,1.4912,1.91,1568,39455.6,nan,nan
48265,train,1.8435,0.5064,1.80,1.3539,0.85,1568,39456.4,nan,nan
48266,train,2.4951,0.2589,3.16,1.5305,1.85,1568,39457.2,nan,nan
48267,train,2.6801,0.2545,2.71,2.2390,2.25,1568,39458.0,nan,nan
48268,train,2.0167,0.2545,1.80,1.2131,1.35,1568,39458.8,nan,nan
48269,train,2.9829,0.1830,4.35,2.4998,3.00,1568,39459.5,nan,nan
48270,train,3.1315,0.2774,4.19,3.3093,4.72,1568,39460.3,nan,nan
48271,train,3.6076,0.2251,5.15,2.9628,5.90,1568,39461.1,nan,nan
48272,train,2.5272,0.2551,3.27,2.2938,2.04,1568,39461.9,nan,nan
48273,train,3.0346,0.1295,4.56,2.2895,4.55,1568,39462.6,nan,nan
48274,train,2.4054,0.3686,2.49,1.9802,1.15,1568,39463.4,nan,nan
48275,train,2.2483,0.3520,3.32,1.6306,3.52,1568,39464.2,nan,nan
48276,train,2.4671,0.2194,2.52,1.7553,1.60,1568,39465.0,nan,nan
48277,train,2.1856,0.2634,3.21,1.0493,1.00,1568,39465.8,nan,nan
48278,train,3.1318,0.1607,4.03,2.5586,2.37,1568,39466.5,nan,nan
48279,train,2.5088,0.3144,2.34,1.5389,1.06,1568,39467.3,nan,nan
48280,train,3.3841,0.1052,3.98,2.5454,2.96,1568,39468.1,nan,nan
48281,train,1.8711,0.2997,1.63,1.3219,1.46,1568,39468.9,nan,nan
48282,train,2.6704,0.2793,3.64,1.5601,0.50,1568,39469.6,nan,nan
48283,train,2.6041,0.3036,3.90,2.5684,2.85,1568,39470.4,nan,nan
48284,train,3.7818,0.1014,5.30,3.0155,4.77,1568,39471.2,nan,nan
48285,train,2.3759,0.3157,2.18,1.9907,1.71,1568,39472.0,nan,nan
48286,train,2.2371,0.2494,1.92,1.6679,1.77,1568,39472.8,nan,nan
48287,train,2.8765,0.2500,3.70,2.0768,3.12,1568,39473.5,nan,nan
48288,train,2.1481,0.3533,2.21,1.6221,1.35,1568,39474.3,nan,nan
48289,train,2.1850,0.2468,2.04,1.3968,1.35,1568,39475.1,nan,nan
48290,train,2.5937,0.3099,2.53,1.9925,1.66,1568,39475.9,nan,nan
48291,train,3.5110,0.0746,4.22,3.3392,3.21,1568,39476.7,nan,nan
48292,train,3.2268,0.1091,5.83,2.4987,5.38,1568,39477.4,nan,nan
48293,train,2.0737,0.3693,2.56,1.6922,1.41,1568,39478.2,nan,nan
48294,train,2.4813,0.3265,4.61,2.2342,3.41,1568,39479.0,nan,nan
48295,train,1.8241,0.4560,1.54,1.6207,1.06,1568,39479.8,nan,nan
48296,train,2.4793,0.2296,2.13,1.7360,0.71,1568,39480.5,nan,nan
48297,train,2.6413,0.2685,4.83,2.0651,1.71,1568,39481.3,nan,nan
48298,train,2.5566,0.2372,2.49,2.3905,2.33,1568,39482.1,nan,nan
48299,train,2.2621,0.3061,2.64,2.2553,2.71,1568,39482.9,nan,nan
48300,train,1.5865,0.4114,1.52,1.6888,1.46,1568,39483.7,nan,nan
48301,train,2.1967,0.3036,3.08,1.5513,0.75,1568,39484.4,nan,nan
48302,train,2.8909,0.1741,3.82,1.8454,2.27,1568,39485.2,nan,nan
48303,train,2.5847,0.2494,3.53,1.9089,1.10,1568,39486.0,nan,nan
48304,train,4.0791,0.0625,4.77,2.5991,2.02,1568,39486.8,nan,nan
48305,train,2.8880,0.1435,3.93,2.4077,4.38,1568,39487.5,nan,nan
48306,train,3.4886,0.2143,6.23,3.2618,5.04,1568,39488.3,nan,nan
48307,train,2.7879,0.2659,3.36,1.4873,1.53,1568,39489.1,nan,nan
48308,train,2.7016,0.2532,3.89,2.5133,3.29,1568,39489.9,nan,nan
48309,train,3.7143,0.0714,6.78,2.4986,4.47,1568,39490.7,nan,nan
48310,train,2.9163,0.1594,5.13,2.3493,2.27,1568,39491.4,nan,nan
48311,train,2.5510,0.4101,5.30,2.9320,6.64,1568,39492.2,nan,nan
48312,train,3.1430,0.2047,3.86,2.6933,2.56,1568,39493.0,nan,nan
48313,train,2.6370,0.3119,5.14,2.7104,5.19,1568,39493.8,nan,nan
48314,train,2.5188,0.2666,2.86,1.9204,2.02,1568,39494.5,nan,nan
48315,train,2.3586,0.3233,2.86,1.9751,2.13,1568,39495.3,nan,nan
48316,train,2.6908,0.2895,4.51,2.2809,2.45,1568,39496.1,nan,nan
48317,train,2.4413,0.2156,2.30,2.4224,1.60,1568,39496.9,nan,nan
48318,train,3.4503,0.1193,5.16,2.9088,4.87,1568,39497.7,nan,nan
48319,train,3.7717,0.0899,9.28,3.2860,8.11,1568,39498.4,nan,nan
48320,train,2.0369,0.3546,3.05,1.2310,0.50,1568,39499.2,nan,nan
48321,train,2.6353,0.2098,4.31,1.8990,3.64,1568,39500.0,nan,nan
48322,train,3.6931,0.1690,6.90,2.6763,6.57,1568,39500.8,nan,nan
48323,train,2.3187,0.2787,2.49,1.9420,2.63,1568,39501.6,nan,nan
48324,train,2.3803,0.2360,3.34,1.9025,2.75,1568,39502.3,nan,nan
48325,train,3.1746,0.1339,5.35,2.1405,3.36,1568,39503.1,nan,nan
48326,train,2.7527,0.2602,2.59,2.3131,2.16,1568,39503.9,nan,nan
48327,train,2.8032,0.1460,3.18,2.3630,2.40,1568,39504.7,nan,nan
48328,train,2.6683,0.3138,4.97,2.1285,3.35,1568,39505.4,nan,nan
48329,train,3.2889,0.1250,5.99,2.5336,2.41,1568,39506.2,nan,nan
48330,train,2.4963,0.3469,2.97,2.0582,2.63,1568,39507.0,nan,nan
48331,train,2.7471,0.1473,3.25,2.1763,2.03,1568,39507.8,nan,nan
48332,train,2.9864,0.2334,4.04,2.9301,4.47,1568,39508.6,nan,nan
48333,train,2.7989,0.3342,4.14,2.3623,3.27,1568,39509.3,nan,nan
48334,train,2.6082,0.2309,2.51,2.0078,1.90,1568,39510.1,nan,nan
48335,train,1.7729,0.3807,1.55,1.2115,1.62,1568,39510.9,nan,nan
48336,train,2.3918,0.3304,2.72,2.0539,3.21,1568,39511.7,nan,nan
48337,train,2.9164,0.1862,3.64,2.6125,2.73,1568,39512.4,nan,nan
48338,train,2.4462,0.1633,2.92,1.1350,0.25,1568,39513.2,nan,nan
48339,train,2.4794,0.2978,3.35,1.8883,1.25,1568,39514.0,nan,nan
48340,train,2.7918,0.2009,3.12,1.8602,1.60,1568,39514.8,nan,nan
48341,train,2.6702,0.2946,3.55,2.2903,3.02,1568,39515.6,nan,nan
48342,train,2.0309,0.4222,1.85,1.5294,0.75,1568,39516.3,nan,nan
48343,train,2.8471,0.2621,3.38,2.6547,2.20,1568,39517.1,nan,nan
48344,train,2.3532,0.2245,2.52,2.0397,2.39,1568,39517.9,nan,nan
48345,train,3.1111,0.1875,4.40,2.7254,4.38,1568,39518.7,nan,nan
48346,train,3.1914,0.1320,3.74,2.3420,2.30,1568,39519.4,nan,nan
48347,train,2.2757,0.2596,2.64,1.7918,1.72,1568,39520.2,nan,nan
48348,train,2.1363,0.2730,2.06,1.8276,0.96,1568,39521.0,nan,nan
48349,train,2.5524,0.2366,2.31,2.0531,2.58,1568,39521.8,nan,nan
48350,train,3.1099,0.1805,6.18,2.4173,2.35,1568,39522.6,nan,nan
48351,train,2.4483,0.2226,2.99,1.9958,2.12,1568,39523.3,nan,nan
48352,train,3.1860,0.2156,4.60,2.2367,3.93,1568,39524.1,nan,nan
48353,train,4.2217,0.1569,7.53,2.9930,6.95,1568,39524.9,nan,nan
48354,train,2.8851,0.2226,3.48,2.2550,3.27,1568,39525.7,nan,nan
48355,train,2.4430,0.1416,2.74,2.5997,2.85,1568,39526.5,nan,nan
48356,train,1.9873,0.3782,2.96,1.5604,1.81,1568,39527.2,nan,nan
48357,train,3.4363,0.1295,6.77,1.8633,4.38,1568,39528.0,nan,nan
48358,train,2.7812,0.2034,3.27,1.6635,1.60,1568,39528.8,nan,nan
48359,train,2.8150,0.1811,3.87,2.6095,4.27,1568,39529.6,nan,nan
48360,train,2.4081,0.3182,2.57,1.8591,1.86,1568,39530.3,nan,nan
48361,train,3.4692,0.1403,5.20,2.8606,3.71,1568,39531.1,nan,nan
48362,train,2.6216,0.2207,3.32,2.6936,3.62,1568,39531.9,nan,nan
48363,train,2.9332,0.2034,2.55,2.7221,2.02,1568,39532.7,nan,nan
48364,train,2.7796,0.1945,3.77,2.3466,3.39,1568,39533.5,nan,nan
48365,train,3.2103,0.1958,4.60,2.9440,4.68,1568,39534.2,nan,nan
48366,train,2.2581,0.3469,1.87,1.7719,1.35,1568,39535.0,nan,nan
48367,train,2.4807,0.2793,3.13,1.7390,2.18,1568,39535.8,nan,nan
48368,train,3.6023,0.1805,6.72,3.1743,6.47,1568,39536.6,nan,nan
48369,train,2.1958,0.2379,1.82,0.9468,1.06,1568,39537.3,nan,nan
48370,train,3.1714,0.2768,3.76,2.7447,2.96,1568,39538.1,nan,nan
48371,train,2.5724,0.2589,4.00,2.1278,3.56,1568,39538.9,nan,nan
48372,train,2.5733,0.3278,5.52,2.1361,4.17,1568,39539.7,nan,nan
48373,train,3.1156,0.1996,6.27,2.5610,6.03,1568,39540.5,nan,nan
48374,train,2.5342,0.2800,3.32,1.9746,2.62,1568,39541.2,nan,nan
48375,train,2.9643,0.1435,4.33,2.3863,2.94,1568,39542.0,nan,nan
48376,train,1.9706,0.3948,1.63,1.5445,1.52,1568,39542.8,nan,nan
48377,train,2.9002,0.1869,4.19,2.4140,2.24,1568,39543.6,nan,nan
48378,train,3.2914,0.1231,6.21,2.5638,8.66,1568,39544.4,nan,nan
48379,train,2.9355,0.1977,4.75,2.0149,4.65,1568,39545.1,nan,nan
48380,train,3.1834,0.2079,4.93,3.0233,3.97,1568,39545.9,nan,nan
48381,train,2.5751,0.3189,3.99,1.6183,1.77,1568,39546.7,nan,nan
48382,train,1.9442,0.4043,1.56,1.3090,1.25,1568,39547.5,nan,nan
48383,train,2.9489,0.2500,7.31,2.3192,5.28,1568,39548.2,nan,nan
48384,train,1.8535,0.4145,1.41,1.7390,1.85,1568,39549.0,nan,nan
48385,train,3.2435,0.1276,5.63,2.3887,3.78,1568,39549.8,nan,nan
48386,train,3.5979,0.1760,6.18,2.7797,5.83,1568,39550.6,nan,nan
48387,train,4.0313,0.0727,6.40,2.8146,3.27,1568,39551.3,nan,nan
48388,train,4.1837,0.1263,11.32,4.2713,9.26,1568,39552.1,nan,nan
48389,train,2.4713,0.2379,2.70,1.7590,2.06,1568,39552.9,nan,nan
48390,train,2.8254,0.2430,5.73,1.8569,4.41,1568,39553.7,nan,nan
48391,train,2.1855,0.4024,2.41,1.8521,1.29,1568,39554.5,nan,nan
48392,train,2.9651,0.3284,3.54,2.5254,4.43,1568,39555.2,nan,nan
48393,train,3.5544,0.1397,5.55,2.9874,4.63,1568,39556.0,nan,nan
48394,train,2.6962,0.2506,4.38,2.1755,4.44,1568,39556.8,nan,nan
48395,train,2.8293,0.1958,5.12,1.6962,1.75,1568,39557.6,nan,nan
48396,train,2.4914,0.2927,3.67,2.3134,4.68,1568,39558.4,nan,nan
48397,train,2.2285,0.2551,2.30,2.0611,1.87,1568,39559.1,nan,nan
48398,train,2.2637,0.3718,2.40,1.6709,1.41,1568,39559.9,nan,nan
48399,train,3.2866,0.1843,4.32,2.5542,4.23,1568,39560.7,nan,nan
48400,train,3.2141,0.1441,6.34,2.3802,3.19,1568,39561.5,nan,nan
48401,train,2.8477,0.1728,3.56,2.5623,3.09,1568,39562.2,nan,nan
48402,train,2.8231,0.1907,5.98,1.9151,6.02,1568,39563.0,nan,nan
48403,train,3.0042,0.2022,3.38,2.1295,1.77,1568,39563.8,nan,nan
48404,train,2.2325,0.3278,2.47,1.9660,1.35,1568,39564.6,nan,nan
48405,train,2.5074,0.2232,2.13,2.0882,2.04,1568,39565.4,nan,nan
48406,train,2.2538,0.2921,2.11,1.5800,1.10,1568,39566.1,nan,nan
48407,train,2.8688,0.1856,4.35,2.2792,3.00,1568,39566.9,nan,nan
48408,train,3.3604,0.1741,4.30,3.3650,5.14,1568,39567.7,nan,nan
48409,train,2.6908,0.1709,2.82,1.7013,0.81,1568,39568.5,nan,nan
48410,train,2.4927,0.2621,2.38,2.0571,1.96,1568,39569.2,nan,nan
48411,train,4.0672,0.1384,7.75,3.6558,6.58,1568,39570.0,nan,nan
48412,train,2.3909,0.2679,2.22,2.2887,2.50,1568,39570.8,nan,nan
48413,train,2.1728,0.2156,1.99,1.2046,0.96,1568,39571.6,nan,nan
48414,train,2.4232,0.3795,3.02,1.4468,3.79,1568,39572.4,nan,nan
48415,train,3.0960,0.3610,4.57,2.6806,3.74,1568,39573.1,nan,nan
48416,train,3.0260,0.1422,4.47,1.9500,2.81,1568,39573.9,nan,nan
48417,train,2.4381,0.2902,2.36,2.1686,2.16,1568,39574.7,nan,nan
48418,train,3.3549,0.2283,7.18,2.9459,4.49,1568,39575.5,nan,nan
48419,train,3.6555,0.1352,5.84,2.2133,3.38,1568,39576.2,nan,nan
48420,train,2.8744,0.1033,3.25,1.9262,1.35,1568,39577.0,nan,nan
48421,train,2.3520,0.2781,2.08,1.6147,1.06,1568,39577.8,nan,nan
48422,train,2.9805,0.1231,5.52,1.8711,3.65,1568,39578.6,nan,nan
48423,train,3.1616,0.1614,5.65,3.0970,6.52,1568,39579.4,nan,nan
48424,train,2.1079,0.3610,2.26,1.2683,0.56,1568,39580.1,nan,nan
48425,train,2.8619,0.2551,5.62,1.9316,4.35,1568,39580.9,nan,nan
48426,train,3.0712,0.3208,3.97,2.4076,3.35,1568,39581.7,nan,nan
48427,train,2.6727,0.1779,3.19,2.0855,1.31,1568,39582.5,nan,nan
48428,train,3.5690,0.1562,9.43,3.0244,7.72,1568,39583.2,nan,nan
48429,train,2.5655,0.2347,3.91,1.5157,1.12,1568,39584.0,nan,nan
48430,train,1.8521,0.4439,1.81,1.6714,1.81,1568,39584.8,nan,nan
48431,train,3.1980,0.2149,5.44,2.4923,5.90,1568,39585.6,nan,nan
48432,train,2.7534,0.2436,4.64,2.0938,3.13,1568,39586.4,nan,nan
48433,train,3.0268,0.1824,3.12,2.1419,2.63,1568,39587.1,nan,nan
48434,train,2.8718,0.2647,7.20,2.3539,7.62,1568,39587.9,nan,nan
48435,train,2.4068,0.2468,3.31,1.9886,2.13,1568,39588.7,nan,nan
48436,train,2.9130,0.1314,3.01,1.8128,3.56,1568,39589.5,nan,nan
48437,train,2.4227,0.3265,3.22,2.2787,1.95,1568,39590.2,nan,nan
48438,train,2.8258,0.2570,4.26,2.0921,3.56,1568,39591.0,nan,nan
48439,train,2.6385,0.2085,3.36,1.9190,1.79,1568,39591.8,nan,nan
48440,train,2.5612,0.2149,4.30,2.0875,3.82,1568,39592.6,nan,nan
48441,train,2.5724,0.2290,2.86,2.2267,3.37,1568,39593.4,nan,nan
48442,train,2.5122,0.2449,3.88,1.6105,2.37,1568,39594.1,nan,nan
48443,train,2.3551,0.2111,2.46,1.6326,1.50,1568,39594.9,nan,nan
48444,train,2.3187,0.2902,3.52,2.1941,4.51,1568,39595.7,nan,nan
48445,train,2.6118,0.2085,2.56,2.1971,2.52,1568,39596.5,nan,nan
48446,train,1.6663,0.4605,1.67,1.5632,1.21,1568,39597.2,nan,nan
48447,train,2.8478,0.2659,3.34,2.7137,2.31,1568,39598.1,nan,nan
48448,train,2.8742,0.3004,4.65,1.7731,3.89,1568,39598.8,nan,nan
48449,train,2.9649,0.1537,3.30,2.0824,1.46,1568,39599.6,nan,nan
48450,train,2.0485,0.4037,2.37,1.5530,0.85,1568,39600.4,nan,nan
48451,train,2.3797,0.1990,3.20,1.4840,1.41,1568,39601.2,nan,nan
48452,train,2.5223,0.2168,2.68,2.2968,1.85,1568,39602.0,nan,nan
48453,train,2.5306,0.2462,2.72,1.5664,1.54,1568,39602.7,nan,nan
48454,train,2.5768,0.2551,2.53,1.8392,1.87,1568,39603.5,nan,nan
48455,train,2.2278,0.3131,4.17,2.0717,4.71,1568,39604.3,nan,nan
48456,train,3.8263,0.1671,5.49,3.9002,4.58,1568,39605.1,nan,nan
48457,train,2.5244,0.2321,3.82,1.4687,2.76,1568,39605.8,nan,nan
48458,train,2.0533,0.4107,3.26,1.4948,1.35,1568,39606.6,nan,nan
48459,train,2.1523,0.3240,2.21,2.2355,2.37,1568,39607.4,nan,nan
48460,train,2.5142,0.2200,3.16,2.5864,4.32,1568,39608.2,nan,nan
48461,train,2.8642,0.1295,3.48,2.3411,4.63,1568,39609.0,nan,nan
48462,train,2.6602,0.2462,2.34,1.7748,1.21,1568,39609.7,nan,nan
48463,train,2.6911,0.2188,4.26,2.0210,3.80,1568,39610.5,nan,nan
48464,train,2.1108,0.3744,1.79,1.5693,1.35,1568,39611.3,nan,nan
48465,train,3.7249,0.2691,6.34,3.2150,6.04,1568,39612.1,nan,nan
48466,train,2.6226,0.2666,2.58,2.2921,2.45,1568,39612.8,nan,nan
48467,train,2.9517,0.1811,4.92,2.0119,2.51,1568,39613.6,nan,nan
48468,train,1.7021,0.3865,1.53,1.0575,0.75,1568,39614.4,nan,nan
48469,train,2.2642,0.2972,3.07,1.8439,1.71,1568,39615.2,nan,nan
48470,train,3.0038,0.2806,5.82,2.7882,4.96,1568,39616.0,nan,nan
48471,train,3.2827,0.1550,5.03,2.1504,5.45,1568,39616.7,nan,nan
48472,train,2.4778,0.2073,2.89,1.9671,1.71,1568,39617.5,nan,nan
48473,train,2.1041,0.3444,1.73,2.0950,1.66,1568,39618.3,nan,nan
48474,train,3.0423,0.2430,6.35,2.2880,5.01,1568,39619.1,nan,nan
48475,train,2.3055,0.2264,2.13,1.1754,1.10,1568,39619.8,nan,nan
48476,train,2.3044,0.3055,3.33,2.0376,1.35,1568,39620.6,nan,nan
48477,train,2.4607,0.2557,3.98,2.2231,3.72,1568,39621.4,nan,nan
48478,train,1.9531,0.4713,1.66,1.7434,1.64,1568,39622.2,nan,nan
48479,train,2.3993,0.2628,2.93,1.6307,3.09,1568,39623.0,nan,nan
48480,train,2.2462,0.3418,3.30,1.9632,3.51,1568,39623.7,nan,nan
48481,train,3.8130,0.0867,8.36,3.4074,5.99,1568,39624.5,nan,nan
48482,train,2.9313,0.2264,6.64,2.2388,5.93,1568,39625.3,nan,nan
48483,train,2.4572,0.2742,3.38,2.2009,3.30,1568,39626.1,nan,nan
48484,train,2.3580,0.2876,2.57,1.8056,1.75,1568,39626.8,nan,nan
48485,train,2.1519,0.2468,2.00,1.5605,1.27,1568,39627.6,nan,nan
48486,train,2.3645,0.2710,2.41,2.0680,2.75,1568,39628.4,nan,nan
48487,train,3.0261,0.1716,5.36,2.6888,4.36,1568,39629.2,nan,nan
48488,train,2.9627,0.2181,5.12,1.8593,3.31,1568,39630.0,nan,nan
48489,train,2.9379,0.1824,4.48,1.8991,3.46,1568,39630.7,nan,nan
48490,train,2.3151,0.3865,2.21,1.8828,1.56,1568,39631.5,nan,nan
48491,train,2.9281,0.1971,4.06,2.5120,5.63,1568,39632.3,nan,nan
48492,train,1.9859,0.3131,1.82,1.7047,1.31,1568,39633.1,nan,nan
48493,train,3.1176,0.2054,5.34,2.6839,4.91,1568,39633.8,nan,nan
48494,train,2.6880,0.2290,3.69,1.6699,3.07,1568,39634.6,nan,nan
48495,train,2.4222,0.1875,2.04,2.0916,1.81,1568,39635.4,nan,nan
48496,train,2.0311,0.3782,1.72,1.7389,1.75,1568,39636.2,nan,nan
48497,train,2.5206,0.2500,2.60,1.5349,1.21,1568,39637.0,nan,nan
48498,train,3.1393,0.1588,4.75,2.7257,2.96,1568,39637.7,nan,nan
48499,train,2.8119,0.1378,2.68,2.2386,1.81,1568,39638.5,nan,nan
48500,train,3.0460,0.1703,2.78,2.3963,2.27,1568,39639.3,nan,nan
48501,train,3.1664,0.0944,3.51,1.9690,2.31,1568,39640.1,nan,nan
48502,train,2.4849,0.1173,2.43,1.9669,2.22,1568,39640.8,nan,nan
48503,train,2.5231,0.1939,3.66,1.2381,0.75,1568,39641.6,nan,nan
48504,train,3.9138,0.1059,5.52,3.2408,5.17,1568,39642.4,nan,nan
48505,train,3.2866,0.1320,5.69,2.5600,2.52,1568,39643.2,nan,nan
48506,train,2.4591,0.2946,3.91,1.9308,4.69,1568,39644.0,nan,nan
48507,train,2.8197,0.2226,4.95,2.4412,3.82,1568,39644.7,nan,nan
48508,train,2.8599,0.1135,3.67,2.2419,1.96,1568,39645.5,nan,nan
48509,train,2.6547,0.2710,3.16,2.6142,2.20,1568,39646.3,nan,nan
48510,train,2.5118,0.2781,3.01,2.2980,2.31,1568,39647.1,nan,nan
48511,train,1.8967,0.4177,2.27,1.4199,0.75,1568,39647.8,nan,nan
48512,train,1.9177,0.4509,1.80,1.4875,1.10,1568,39648.6,nan,nan
48513,train,2.9950,0.1569,3.32,2.5621,2.16,1568,39649.4,nan,nan
48514,train,3.1808,0.1040,5.24,2.3419,4.81,1568,39650.2,nan,nan
48515,train,2.2684,0.3176,2.22,1.7534,1.50,1568,39651.0,nan,nan
48516,train,2.4768,0.3731,3.52,2.2738,2.50,1568,39651.7,nan,nan
48517,train,2.9412,0.1371,3.16,2.6688,2.81,1568,39652.5,nan,nan
48518,train,2.3235,0.3157,3.01,1.9189,1.81,1568,39653.3,nan,nan
48519,train,2.7789,0.2628,4.49,2.1303,3.46,1568,39654.1,nan,nan
48520,train,3.3770,0.1173,6.76,2.9877,3.37,1568,39654.8,nan,nan
48521,train,2.2525,0.3355,2.24,1.4892,1.29,1568,39655.6,nan,nan
48522,train,3.3335,0.0823,4.26,2.7464,4.07,1568,39656.4,nan,nan
48523,train,2.0136,0.3125,2.15,1.1722,0.75,1568,39657.2,nan,nan
48524,train,2.0873,0.3807,2.35,2.0021,1.89,1568,39658.0,nan,nan
48525,train,3.0052,0.2812,4.09,2.4666,4.30,1568,39658.7,nan,nan
48526,train,3.6925,0.0982,5.69,2.5584,1.79,1568,39659.5,nan,nan
48527,train,2.9651,0.1186,4.17,2.2010,2.94,1568,39660.3,nan,nan
48528,train,2.9269,0.2207,4.16,1.8228,2.02,1568,39661.1,nan,nan
48529,train,3.3762,0.2098,6.58,2.4063,6.52,1568,39661.8,nan,nan
48530,train,2.3600,0.2723,2.55,1.6529,1.71,1568,39662.6,nan,nan
48531,train,2.7673,0.3017,2.53,2.4732,2.71,1568,39663.4,nan,nan
48532,train,2.6843,0.1767,2.73,2.1429,1.77,1568,39664.2,nan,nan
48533,train,2.2087,0.2372,2.21,1.6620,1.50,1568,39664.9,nan,nan
48534,train,2.6126,0.2411,2.80,1.7492,2.08,1568,39665.7,nan,nan
48535,train,2.3962,0.2583,3.05,2.4268,2.41,1568,39666.5,nan,nan
48536,train,1.8272,0.3973,1.75,1.6818,1.39,1568,39667.3,nan,nan
48537,train,1.6867,0.3890,1.44,1.0592,1.10,1568,39668.1,nan,nan
48538,train,2.1002,0.3138,2.07,1.8406,1.46,1568,39668.8,nan,nan
48539,train,3.2235,0.1416,5.00,2.0971,2.10,1568,39669.6,nan,nan
48540,train,2.2772,0.3227,2.75,2.2005,2.35,1568,39670.4,nan,nan
48541,train,1.7445,0.4024,2.01,1.6605,1.66,1568,39671.2,nan,nan
48542,train,2.5165,0.2136,3.33,1.6964,1.31,1568,39671.9,nan,nan
48543,train,4.1790,0.0663,7.06,3.6079,6.65,1568,39672.7,nan,nan
48544,train,2.6406,0.1760,3.16,1.6973,3.25,1568,39673.5,nan,nan
