step,split,ce,cert,top1,top5,cell_err_m,n,sec
6037,train,4.2038,0.3209,0.0000,0.0000,21.82,149,2.0
6038,train,nan,0.9385,nan,nan,nan,0,2.2
6039,train,3.3116,0.2723,0.0556,0.3889,10.21,162,1.8
6040,train,4.6826,0.4104,0.0318,0.1401,11.36,157,1.3
6041,train,4.8169,0.5406,0.0000,0.0000,27.58,158,4.1
6042,train,3.5206,0.4016,0.0222,0.1852,12.46,135,1.6
6043,train,5.7001,0.5340,0.0000,0.0000,43.79,164,0.6
6044,train,3.8900,0.3407,0.0000,0.0199,28.07,151,1.2
6045,train,3.3963,0.6246,0.0126,0.1950,11.22,159,4.2
6046,train,3.6915,0.2955,0.0061,0.0788,29.97,165,3.1
6047,train,2.8180,0.4007,0.2688,0.6625,4.64,160,3.7
6048,train,3.3895,0.6364,0.1429,0.4596,7.61,161,1.6
6049,train,4.4860,0.4317,0.0000,0.0000,20.79,160,4.8
6050,train,4.0971,0.3331,0.0000,0.0126,33.14,159,1.7
6051,train,3.9558,0.3296,0.0200,0.0600,18.86,150,1.9
6052,train,3.8218,0.3359,0.0878,0.2568,18.19,148,1.3
6053,train,3.1435,0.3881,0.0952,0.4014,13.74,147,2.0
6054,train,3.7588,0.4761,0.0370,0.1481,18.95,162,1.5
6055,train,4.2727,0.2845,0.0000,0.0064,22.63,157,0.7
6056,train,4.6125,0.4737,0.0000,0.0000,46.27,157,4.6
6057,train,3.3917,0.2781,0.0510,0.3567,5.71,157,3.1
6058,train,3.7405,0.3052,0.0464,0.2119,20.75,151,1.5
6059,train,3.9524,0.2836,0.0123,0.1543,14.37,162,1.2
6060,train,3.6140,0.3965,0.0683,0.3478,8.42,161,5.7
6061,train,2.9808,0.2729,0.1187,0.4375,10.67,160,2.3
6062,train,3.5071,0.3056,0.0526,0.4276,7.53,152,1.1
6063,train,3.4488,0.3854,0.0980,0.3333,7.29,153,1.7
6064,train,4.1779,0.2767,0.0250,0.0563,15.92,160,2.3
6065,train,3.7946,0.3587,0.0000,0.0000,57.10,132,1.2
6066,train,3.6680,0.3153,0.0000,0.0000,19.26,161,1.9
6067,train,nan,2.5422,nan,nan,nan,0,1.1
6068,train,3.4473,0.2882,0.0470,0.3826,8.27,149,3.0
6069,train,5.0012,0.3450,0.0064,0.0382,12.08,157,2.4
6070,train,5.0484,0.3936,0.0000,0.0062,25.08,162,0.9
6071,train,4.4029,0.5744,0.0194,0.0839,16.12,155,2.9
6072,train,3.6849,0.2976,0.0000,0.0000,29.82,159,2.6
6073,train,4.1195,0.3458,0.0679,0.2840,9.69,162,2.5
6074,train,3.7137,0.2274,0.0000,0.0485,25.52,165,2.2
6075,train,3.2365,0.3118,0.0949,0.5000,8.77,158,1.1
6076,train,3.8731,0.3737,0.0061,0.0123,14.86,163,0.9
6077,train,4.3828,0.2809,0.0000,0.0000,28.18,162,4.5
6078,train,3.7809,0.3245,0.0311,0.1615,12.20,161,2.3
6079,train,3.8395,0.3294,0.0000,0.0897,17.00,145,1.3
6080,train,2.9950,0.3179,0.1370,0.5479,9.73,146,3.2
6081,train,3.1641,0.2950,0.0813,0.3625,11.19,160,2.8
6082,train,3.4128,0.3021,0.0267,0.1467,14.37,150,3.7
6083,train,nan,1.0869,nan,nan,nan,0,1.3
6084,train,4.0641,0.2843,0.0649,0.2468,22.05,154,2.9
6085,train,6.0757,0.2966,0.0000,0.0000,23.81,160,0.9
6086,train,4.1983,0.5244,0.0000,0.0839,18.70,155,1.5
6087,train,4.0601,0.4174,0.0067,0.0201,25.00,149,2.1
6088,train,4.2287,0.2892,0.0000,0.0435,25.14,161,1.1
6089,train,nan,1.9118,nan,nan,nan,0,1.7
6090,train,3.5735,0.3371,0.0216,0.1439,14.23,139,2.4
6091,train,nan,0.8223,nan,nan,nan,0,5.5
6092,train,3.4579,0.3141,0.0195,0.1948,16.73,154,1.0
6093,train,nan,1.3801,nan,nan,nan,0,0.9
6094,train,6.4554,0.3061,0.0000,0.0000,41.24,159,3.3
6095,train,3.7911,0.5013,0.0683,0.2112,17.14,161,2.6
6096,train,4.0765,0.3138,0.0000,0.0000,49.67,162,4.0
6097,train,4.1510,0.5260,0.0260,0.0974,36.52,154,0.6
6098,train,2.8576,0.2697,0.1914,0.6790,6.59,162,3.5
6099,train,4.0482,0.2757,0.0137,0.1438,9.81,146,5.7
6100,train,3.1580,0.2659,0.0190,0.1392,27.76,158,3.6
6101,train,nan,2.1304,nan,nan,nan,0,4.1
6102,train,4.8960,0.2738,0.0000,0.0000,27.34,162,3.1
6103,train,nan,0.9456,nan,nan,nan,0,1.2
6104,train,3.1417,0.2868,0.1056,0.3913,9.78,161,2.8
6105,train,3.7326,0.3155,0.0133,0.0467,15.29,150,2.1
6106,train,3.8537,0.3561,0.0473,0.2027,14.87,148,2.7
6107,train,3.5759,0.3168,0.0800,0.2800,14.19,150,0.8
6108,train,nan,1.4190,nan,nan,nan,0,2.4
6109,train,4.9662,0.4889,0.0123,0.0556,19.87,162,1.2
6110,train,3.2089,0.2636,0.1166,0.4417,7.92,163,2.1
6111,train,3.6942,0.3020,0.0927,0.2649,11.28,151,0.5
6112,train,3.9342,0.3194,0.0000,0.0000,25.20,158,3.7
6113,train,4.7595,0.4757,0.0000,0.0063,47.60,159,3.4
6114,train,3.7605,0.3076,0.0000,0.0000,32.30,154,3.6
6115,train,3.9999,0.2805,0.0375,0.1562,12.93,160,1.5
6116,train,3.3556,0.2533,0.0435,0.3292,9.66,161,0.9
6117,train,3.2514,0.3456,0.0000,0.0496,20.41,141,3.2
6118,train,3.2940,0.2651,0.0818,0.3899,7.25,159,0.9
6119,train,3.4044,0.3239,0.0387,0.1613,17.82,155,5.6
6120,train,3.2780,0.3337,0.0915,0.3987,14.95,153,3.2
6121,train,3.7002,0.2662,0.0311,0.1615,16.41,161,5.5
6122,train,4.1391,0.4396,0.0000,0.0709,18.56,141,0.6
6123,train,nan,1.0498,nan,nan,nan,0,2.5
6124,train,4.2694,0.4850,0.0000,0.0000,28.91,147,1.8
6125,train,3.2166,0.2457,0.0183,0.2561,10.30,164,3.5
6126,train,4.2047,0.2248,0.0000,0.0000,21.89,163,1.8
6127,train,nan,1.0384,nan,nan,nan,0,5.4
6128,train,3.6060,0.3168,0.0633,0.2848,11.19,158,3.8
6129,train,3.8653,0.2988,0.0000,0.0318,21.10,157,3.0
6130,train,3.3658,0.2783,0.0063,0.1125,16.61,160,4.1
6131,train,nan,1.3139,nan,nan,nan,0,2.1
6132,train,3.1267,0.2640,0.0621,0.5280,7.80,161,2.8
6133,train,4.1294,0.3285,0.0305,0.1159,14.73,164,0.6
6134,train,4.2636,0.4397,0.0000,0.0000,39.76,152,5.8
6135,train,nan,0.5566,nan,nan,nan,0,2.7
6136,train,4.2070,0.2909,0.0063,0.0881,19.15,159,0.8
6137,train,3.6610,0.3220,0.0063,0.0125,32.05,160,3.5
6138,train,3.1934,0.2837,0.0807,0.3354,16.97,161,4.7
6139,train,4.2295,0.2594,0.0000,0.0063,15.86,160,1.7
6140,train,nan,1.1939,nan,nan,nan,0,1.0
6141,train,3.2609,0.3104,0.0312,0.1500,16.39,160,3.0
6142,train,3.7862,0.4042,0.0247,0.1173,15.91,162,1.4
6143,train,3.7240,0.3797,0.0519,0.1883,13.12,154,1.8
6144,train,4.1128,0.2541,0.0000,0.0000,26.41,161,1.6
6145,train,5.0150,0.5234,0.0000,0.0000,41.74,160,1.3
6146,train,3.3150,0.3986,0.0676,0.3311,12.02,148,1.0
6147,train,2.9981,0.2940,0.2562,0.6625,7.01,160,3.4
6148,train,3.8752,0.4124,0.0385,0.1923,16.06,156,0.5
6149,train,3.9874,0.3006,0.0194,0.1290,12.57,155,0.5
6150,train,nan,1.0440,nan,nan,nan,0,1.2
6151,train,3.3899,0.2975,0.0312,0.2313,13.37,160,3.4
6152,train,4.1592,0.3651,0.0000,0.0000,45.15,143,3.5
6153,train,4.1808,0.3941,0.0252,0.0943,17.99,159,0.9
6154,train,4.5045,0.5069,0.0186,0.0559,10.30,161,2.1
6155,train,nan,1.4614,nan,nan,nan,0,1.2
6156,train,3.1776,0.3689,0.1258,0.4465,11.53,159,2.0
6157,train,nan,0.3185,nan,nan,nan,0,5.4
6158,train,3.9103,0.3187,0.0311,0.1677,11.63,161,0.7
6159,train,3.8475,0.6186,0.0138,0.1103,10.73,145,2.7
6160,train,nan,0.7385,nan,nan,nan,0,1.9
6161,train,4.4871,0.4613,0.0065,0.0325,17.26,154,1.4
6162,train,6.0300,0.3293,0.0072,0.0072,26.42,139,2.6
6163,train,4.0020,0.4946,0.0200,0.1333,16.85,150,1.0
6164,train,3.0769,0.3164,0.0903,0.4774,7.63,155,3.0
6165,train,6.3955,0.5309,0.0000,0.0000,34.77,158,0.8
6166,train,3.3049,0.3780,0.0513,0.2756,11.34,156,4.8
6167,train,4.4995,0.3940,0.0000,0.0000,22.94,124,2.0
6168,train,4.1089,0.3081,0.0000,0.0000,31.08,161,1.3
6169,train,4.7193,0.3025,0.0062,0.0309,21.95,162,1.6
6170,train,3.6146,0.4678,0.0000,0.0211,27.17,142,5.3
6171,train,3.6676,0.3816,0.0382,0.1783,10.58,157,2.7
6172,train,3.4277,0.5369,0.1200,0.4867,8.09,150,1.0
6173,train,3.1061,0.3282,0.0676,0.4662,10.24,148,5.5
6174,train,3.6490,0.2708,0.0331,0.1788,12.65,151,0.6
6175,train,3.2006,0.3123,0.1187,0.4313,6.53,160,3.3
6176,train,3.6274,0.2505,0.0123,0.2222,11.49,162,4.3
6177,train,3.4598,0.2692,0.0886,0.3481,6.40,158,2.6
6178,train,4.2149,0.3229,0.0000,0.0570,17.37,158,3.0
6179,train,4.0340,0.3587,0.0123,0.0798,19.40,163,1.2
6180,train,3.8548,0.2821,0.0188,0.0813,17.04,160,4.2
6181,train,3.3205,0.5236,0.1274,0.3694,7.65,157,3.4
6182,train,4.3255,0.4394,0.0065,0.0452,21.24,155,1.5
6183,train,4.6502,0.3536,0.0000,0.0268,26.89,149,1.7
6184,train,3.7230,0.3469,0.0503,0.2956,11.76,159,1.4
6185,train,3.5467,0.3415,0.0069,0.0414,16.22,145,3.8
6186,train,3.2914,0.3298,0.0342,0.1986,19.03,146,3.2
6187,train,nan,0.7726,nan,nan,nan,0,4.5
6188,train,3.1969,0.3211,0.2026,0.6340,6.74,153,4.2
6189,train,nan,2.1847,nan,nan,nan,0,1.1
6190,train,3.8262,0.3089,0.0066,0.0596,26.89,151,3.8
6191,train,3.2197,0.3776,0.0132,0.3775,8.31,151,4.5
6192,train,3.2583,0.3074,0.0733,0.2600,9.36,150,3.5
6193,train,4.1006,0.3657,0.0000,0.0196,15.42,153,2.6
6194,train,nan,1.0154,nan,nan,nan,0,2.1
6195,train,3.6997,0.3007,0.0455,0.2922,11.92,154,2.5
6196,train,3.2618,0.3229,0.0802,0.4074,11.64,162,3.2
6197,train,nan,1.7260,nan,nan,nan,0,4.0
6198,train,4.8870,0.4413,0.0000,0.0000,45.01,161,1.4
6199,train,3.5658,0.3065,0.0185,0.0802,18.78,162,3.3
6200,train,nan,1.6370,nan,nan,nan,0,5.9
6200,val,4.3506,,0.0230,0.1062,18.35,6770,51.9
6201,train,nan,1.5450,nan,nan,nan,0,1.1
6202,train,3.4541,0.2978,0.0126,0.1069,13.42,159,3.3
6203,train,5.7169,0.2700,0.0323,0.1032,14.19,155,1.1
6204,train,nan,1.1090,nan,nan,nan,0,1.7
6205,train,4.5329,0.4281,0.0000,0.0000,33.60,147,2.2
6206,train,3.5408,0.2889,0.0248,0.1056,24.68,161,2.0
6207,train,3.0214,0.2976,0.1500,0.5563,5.47,160,2.5
6208,train,3.9191,0.4131,0.0382,0.2166,8.58,157,1.8
6209,train,3.4094,0.3950,0.0500,0.2571,12.52,140,3.1
6210,train,3.1795,0.3479,0.0994,0.4286,8.85,161,4.9
6211,train,3.2343,0.3060,0.0612,0.3605,10.39,147,2.3
6212,train,3.8647,0.3570,0.0000,0.0000,39.79,145,1.5
6213,train,4.4600,0.3297,0.0000,0.0066,16.83,151,2.1
6214,train,3.6776,0.3079,0.0312,0.1625,9.83,160,6.2
6215,train,3.3447,0.2792,0.0000,0.2638,10.63,163,1.2
6216,train,3.3294,0.4563,0.0633,0.4304,8.59,158,5.8
6217,train,4.4324,0.4442,0.0000,0.0307,30.26,163,0.9
6218,train,3.0026,0.2880,0.0813,0.3938,10.65,160,4.0
6219,train,3.4488,0.3661,0.0559,0.2484,11.29,161,3.9
6220,train,nan,0.8146,nan,nan,nan,0,1.4
6221,train,4.2741,0.4626,0.0000,0.0000,25.88,157,3.2
6222,train,5.3822,0.2901,0.0000,0.0063,17.38,160,1.5
6223,train,4.6224,0.4432,0.0127,0.0506,10.15,158,3.4
6224,train,3.2541,0.3191,0.0663,0.4036,9.92,166,1.9
6225,train,3.5745,0.3808,0.0077,0.0462,17.02,130,3.1
6226,train,5.0003,0.3463,0.0000,0.0000,44.24,150,1.1
6227,train,5.1562,0.4469,0.0000,0.0000,31.58,154,3.7
6228,train,nan,0.7430,nan,nan,nan,0,1.6
6229,train,3.0021,0.3091,0.1709,0.5886,6.75,158,3.7
6230,train,4.2755,0.2991,0.0000,0.0068,29.01,148,1.5
6231,train,3.6885,0.2636,0.0458,0.2549,10.95,153,0.9
6232,train,nan,1.2675,nan,nan,nan,0,1.7
6233,train,4.7264,0.2638,0.0000,0.0323,12.98,155,0.9
6234,train,3.8893,0.2617,0.0000,0.0121,31.73,165,0.7
6235,train,3.7262,0.4310,0.0252,0.1698,16.06,159,0.7
6236,train,3.1218,0.2977,0.2384,0.7219,6.09,151,2.6
6237,train,nan,1.1475,nan,nan,nan,0,1.8
6238,train,3.9662,0.3486,0.0312,0.1437,14.31,160,1.6
6239,train,3.8967,0.2671,0.0395,0.1974,11.21,152,1.3
6240,train,nan,1.0323,nan,nan,nan,0,1.0
6241,train,4.5559,0.2799,0.0063,0.0253,13.23,158,2.7
6242,train,4.5034,0.3522,0.0124,0.0186,24.42,161,1.6
6243,train,3.4217,0.2994,0.0570,0.2911,10.16,158,2.2
6244,train,nan,0.7807,nan,nan,nan,0,2.8
6245,train,3.9596,0.5749,0.0192,0.1667,10.21,156,2.0
6246,train,3.3322,0.3289,0.1007,0.4899,9.26,149,1.1
6247,train,4.7943,0.5094,0.0000,0.0000,28.57,150,5.5
6248,train,3.5193,0.3421,0.0464,0.2848,11.36,151,2.2
6249,train,3.9504,0.3676,0.0405,0.3311,13.51,148,1.6
6250,train,3.6821,0.2800,0.0000,0.0258,21.61,155,2.2
6251,train,3.3009,0.3850,0.0435,0.4783,8.84,161,2.9
6252,train,3.6203,0.4735,0.0816,0.2925,12.09,147,1.8
6253,train,nan,0.9480,nan,nan,nan,0,1.3
6254,train,3.5392,0.4025,0.0214,0.3214,9.53,140,5.5
6255,train,nan,1.1605,nan,nan,nan,0,2.7
6256,train,3.6118,0.2509,0.0124,0.0745,19.55,161,1.3
6257,train,3.3297,0.2761,0.0788,0.3939,10.98,165,1.8
6258,train,3.1740,0.4023,0.1513,0.5132,7.78,152,0.8
6259,train,3.5469,0.3502,0.0261,0.1111,12.73,153,1.4
6260,train,nan,1.1570,nan,nan,nan,0,4.7
6261,train,4.2768,0.4432,0.0126,0.0503,45.91,159,3.3
6262,train,5.3762,0.3533,0.0000,0.0062,34.14,161,1.2
6263,train,3.1232,0.2365,0.1013,0.4747,8.61,158,1.2
6264,train,4.0036,0.2485,0.0000,0.0000,20.69,163,2.3
6265,train,4.2418,0.7079,0.0063,0.0316,18.49,158,1.0
6266,train,2.9914,0.2803,0.1266,0.4873,11.35,158,3.0
6267,train,5.8237,0.6151,0.0000,0.0000,21.98,159,1.5
6268,train,4.9719,0.5370,0.0062,0.0745,18.33,161,1.6
6269,train,3.3909,0.4208,0.1242,0.4183,12.42,153,0.9
6270,train,3.8784,0.2847,0.0188,0.1313,13.38,160,2.8
6271,train,4.0866,0.3438,0.0192,0.1026,14.94,156,1.9
6272,train,3.6830,0.2369,0.0000,0.0000,34.30,163,4.9
6273,train,3.9183,0.3343,0.0658,0.2697,12.48,152,1.1
6274,train,3.5692,0.2450,0.0316,0.2595,8.79,158,2.3
6275,train,4.9436,0.3162,0.0000,0.0000,33.15,155,2.9
6276,train,3.9992,0.3997,0.0197,0.1382,17.65,152,0.6
6277,train,3.7553,0.3019,0.0968,0.3355,6.83,155,2.5
6278,train,3.8964,0.4912,0.0124,0.1553,14.05,161,1.0
6279,train,3.6561,0.2927,0.0455,0.1688,11.92,154,1.9
6280,train,3.3274,0.2930,0.0696,0.3165,15.47,158,2.3
6281,train,4.2823,0.2706,0.0062,0.0248,14.40,161,1.8
6282,train,3.8017,0.3793,0.0441,0.2426,10.23,136,0.7
6283,train,nan,1.0842,nan,nan,nan,0,1.3
6284,train,nan,0.9611,nan,nan,nan,0,4.1
6285,train,3.5358,0.2377,0.0976,0.3171,7.88,164,2.1
6286,train,3.4855,0.2889,0.0625,0.2062,15.48,160,1.1
6287,train,3.7109,0.4163,0.0065,0.0130,22.08,154,2.2
6288,train,3.8485,0.2831,0.0000,0.0124,28.05,161,2.3
6289,train,4.1304,0.2623,0.0248,0.1304,7.39,161,4.6
6290,train,nan,1.4017,nan,nan,nan,0,5.2
6291,train,3.9204,0.4410,0.0207,0.1448,9.75,145,0.8
6292,train,3.0686,0.2529,0.0248,0.2981,12.94,161,5.2
6293,train,4.2230,0.8497,0.0000,0.0000,20.78,150,3.6
6294,train,3.6285,0.3472,0.0360,0.1367,11.98,139,1.6
6295,train,4.8354,0.3227,0.0000,0.0000,30.05,162,1.4
6296,train,4.1277,0.2660,0.0000,0.0126,19.45,159,2.2
6297,train,3.5702,0.2559,0.0000,0.0184,26.88,163,1.8
6298,train,3.2868,0.3153,0.1382,0.6316,4.91,152,5.2
6299,train,3.7456,0.2871,0.0000,0.0000,27.78,149,2.9
6300,train,5.0952,0.3985,0.0000,0.0000,34.77,158,1.6
6301,train,3.3065,0.2509,0.2229,0.5096,4.44,157,2.3
6302,train,nan,1.2291,nan,nan,nan,0,1.1
6303,train,3.1924,0.3089,0.0314,0.2830,9.91,159,1.2
6304,train,3.1964,0.3556,0.0897,0.4483,8.44,145,3.3
6305,train,3.0003,0.3527,0.1533,0.5600,10.13,150,4.8
6306,train,3.5466,0.2910,0.0604,0.2886,11.94,149,0.6
6307,train,3.4635,0.3109,0.0252,0.3019,8.93,159,3.9
6308,train,4.7859,0.3806,0.0000,0.0294,23.93,136,1.3
6309,train,3.2331,0.2454,0.0566,0.2893,11.46,159,3.1
6310,train,3.2087,0.3760,0.1096,0.3836,6.42,146,3.3
6311,train,3.0012,0.3136,0.0692,0.2201,22.26,159,2.7
6312,train,3.3715,0.3476,0.0197,0.2368,10.13,152,5.4
6313,train,3.0138,0.3742,0.1786,0.5857,6.26,140,1.9
6314,train,5.0642,0.3082,0.0000,0.0192,17.26,156,1.5
6315,train,4.9824,0.3308,0.0000,0.0000,43.63,148,1.4
6316,train,3.2674,0.4276,0.1267,0.4067,12.11,150,1.1
6317,train,4.4866,0.4162,0.0000,0.0000,27.80,156,1.2
6318,train,4.1902,0.3636,0.0000,0.1250,12.35,160,4.2
6319,train,3.5663,0.3140,0.0449,0.2564,10.48,156,3.8
6320,train,4.1571,0.4978,0.0000,0.0192,26.32,156,0.9
6321,train,3.6864,0.3366,0.0000,0.0276,17.95,145,3.7
6322,train,3.4548,0.2874,0.0065,0.0903,31.10,155,1.3
6323,train,nan,1.6845,nan,nan,nan,0,1.9
6324,train,3.8298,0.7657,0.0062,0.0435,49.43,161,1.5
6325,train,3.8411,0.3060,0.0062,0.0745,18.06,161,1.2
6326,train,3.5222,0.2972,0.0192,0.1923,11.39,156,3.3
6327,train,4.1194,0.3997,0.0063,0.0506,27.63,158,0.6
6328,train,3.2023,0.3670,0.1509,0.5660,5.23,159,1.9
6329,train,4.1303,0.2949,0.0000,0.0662,22.09,151,1.8
6330,train,nan,1.4876,nan,nan,nan,0,3.4
6331,train,3.8818,0.5153,0.0063,0.0563,36.65,160,3.8
6332,train,4.4376,0.2748,0.0000,0.0000,25.09,158,4.7
6333,train,3.9398,0.3358,0.0000,0.0140,32.05,143,2.2
6334,train,3.5667,0.4049,0.0066,0.0329,49.57,152,1.9
6335,train,3.8786,0.3050,0.0497,0.2112,8.71,161,1.0
6336,train,4.9435,0.3385,0.0000,0.0065,34.60,155,1.0
6337,train,3.6145,0.3094,0.0387,0.2452,13.58,155,1.0
6338,train,3.5480,0.3796,0.0068,0.0743,18.51,148,3.0
6339,train,nan,0.8390,nan,nan,nan,0,1.0
6340,train,3.4313,0.3270,0.0892,0.4076,7.90,157,2.2
6341,train,3.9030,0.3840,0.0533,0.1400,20.69,150,3.3
6342,train,3.8660,0.2821,0.0065,0.0719,32.02,153,1.2
6343,train,nan,1.2298,nan,nan,nan,0,0.4
6344,train,nan,0.9922,nan,nan,nan,0,1.5
6345,train,nan,0.9124,nan,nan,nan,0,0.8
6346,train,3.3104,0.4059,0.1000,0.5250,5.77,160,2.8
6347,train,4.0114,0.4258,0.0139,0.0347,21.25,144,3.4
6348,train,nan,1.4064,nan,nan,nan,0,1.7
6349,train,4.2618,0.3632,0.0000,0.0000,34.22,149,2.8
6350,train,nan,0.9245,nan,nan,nan,0,2.4
6351,train,3.3789,0.4014,0.0530,0.3311,11.36,151,3.0
6352,train,3.1647,0.2817,0.1603,0.4615,7.51,156,2.0
6353,train,4.0876,0.5512,0.0063,0.1139,17.39,158,1.1
6354,train,3.8534,0.3245,0.0000,0.0822,11.70,146,2.4
6355,train,3.9377,0.3595,0.0133,0.1133,15.61,150,2.2
6356,train,4.3631,0.2991,0.0000,0.0000,23.38,138,3.8
6357,train,4.0635,0.5502,0.0185,0.0988,18.16,162,0.9
6358,train,4.5588,0.3049,0.0000,0.0000,29.36,156,4.1
6359,train,4.1468,0.6325,0.0000,0.0533,31.03,150,1.8
6360,train,6.3611,0.7659,0.0000,0.0000,31.52,149,0.5
6361,train,4.7003,0.3050,0.0000,0.0185,22.06,162,1.5
6362,train,5.7918,0.4331,0.0000,0.0000,22.57,151,0.6
6363,train,4.1409,0.4077,0.0200,0.1133,11.76,150,1.8
6364,train,4.1876,0.3193,0.0000,0.0138,17.26,145,2.1
6365,train,nan,0.9873,nan,nan,nan,0,5.0
6366,train,3.8600,0.2916,0.0000,0.0000,59.94,160,1.8
6367,train,3.3520,0.3087,0.0679,0.3580,9.06,162,3.2
6368,train,3.8106,0.4267,0.0422,0.2470,10.58,166,2.5
6369,train,4.3845,0.4308,0.0000,0.0000,32.66,157,2.2
6370,train,4.3393,0.3721,0.0064,0.0641,14.34,156,1.6
6371,train,3.8177,0.3224,0.0000,0.0000,36.59,152,1.8
6372,train,nan,1.3819,nan,nan,nan,0,2.0
6373,train,nan,0.7900,nan,nan,nan,0,1.8
6374,train,4.6726,0.4364,0.0000,0.0000,31.50,148,1.9
6375,train,4.2422,0.3576,0.0260,0.1234,19.59,154,1.5
6376,train,5.6188,0.2749,0.0000,0.0000,28.22,159,2.2
6377,train,nan,0.8661,nan,nan,nan,0,1.8
6378,train,3.9032,0.2912,0.0000,0.0066,22.51,151,1.5
6379,train,4.7265,0.2687,0.0000,0.0183,16.48,164,1.0
6380,train,3.5685,0.2910,0.1529,0.3694,9.70,157,1.0
6381,train,3.3867,0.3332,0.0701,0.4841,6.88,157,0.9
6382,train,4.5640,0.3040,0.0000,0.0000,33.46,160,3.2
6383,train,3.6831,0.3119,0.1076,0.2848,13.49,158,5.0
6384,train,nan,1.1612,nan,nan,nan,0,4.5
6385,train,3.8714,0.4587,0.0510,0.2357,11.43,157,1.4
6386,train,4.5538,0.4324,0.0000,0.0000,18.86,154,2.6
6387,train,3.9013,0.3293,0.0476,0.1837,12.65,147,1.3
6388,train,3.3698,0.3979,0.0194,0.2903,12.48,155,2.4
6389,train,3.6064,0.2578,0.0122,0.1707,9.98,164,0.8
6390,train,nan,0.4971,nan,nan,nan,0,1.0
6391,train,3.2968,0.2925,0.0263,0.1053,20.65,152,4.9
6392,train,5.5336,0.2585,0.0000,0.0000,29.79,161,3.8
6393,train,3.6007,0.3623,0.0449,0.1410,19.05,156,3.8
6394,train,3.6059,0.2491,0.0440,0.2013,15.93,159,2.5
6395,train,4.6495,0.3341,0.0000,0.0128,26.25,156,1.4
6396,train,3.5680,0.2595,0.0247,0.1296,16.38,162,1.8
6397,train,nan,0.9467,nan,nan,nan,0,1.3
6398,train,3.6217,0.2606,0.0124,0.0248,26.68,161,0.8
6399,train,nan,1.0307,nan,nan,nan,0,1.4
6400,train,3.0754,0.2938,0.0886,0.4684,10.75,158,1.7
6400,val,4.1993,,0.0219,0.1122,17.64,6753,54.5
6401,train,nan,1.3044,nan,nan,nan,0,0.9
6402,train,nan,1.0900,nan,nan,nan,0,4.4
6403,train,4.4947,0.3792,0.0068,0.0405,29.51,148,1.6
6404,train,3.6657,0.4494,0.0154,0.1462,16.90,130,4.8
6405,train,3.1612,0.3891,0.1728,0.5864,7.01,162,4.6
6406,train,4.8645,0.3047,0.0000,0.0000,26.96,162,2.5
6407,train,4.5207,0.4206,0.0000,0.0069,15.70,145,3.3
6408,train,3.3366,0.2863,0.0823,0.2848,12.74,158,4.9
6409,train,3.8895,0.4191,0.0318,0.1847,13.17,157,1.4
6410,train,3.5495,0.4106,0.0347,0.2083,15.81,144,4.5
6411,train,3.3519,0.3513,0.0188,0.2125,15.63,160,4.5
6412,train,4.1740,0.7065,0.0000,0.0000,34.15,162,2.0
6413,train,4.1577,0.3304,0.0563,0.2938,9.07,160,2.1
6414,train,3.2886,0.3135,0.0892,0.3694,7.53,157,5.5
6415,train,3.3616,0.2665,0.0629,0.3522,10.03,159,2.0
6416,train,4.1754,0.3268,0.0000,0.0255,20.54,157,4.0
6417,train,nan,0.5104,nan,nan,nan,0,1.6
6418,train,3.7813,0.4803,0.0000,0.0000,15.93,147,2.1
6419,train,3.7199,0.4196,0.1509,0.3019,5.27,159,5.5
6420,train,3.9642,0.4019,0.0067,0.0533,15.62,150,0.9
6421,train,4.6750,0.3016,0.0000,0.0000,26.90,157,3.6
6422,train,3.0176,0.2871,0.1863,0.6398,5.51,161,4.9
6423,train,nan,0.5581,nan,nan,nan,0,1.1
6424,train,5.4076,0.2874,0.0064,0.0127,27.57,157,2.3
6425,train,nan,1.3456,nan,nan,nan,0,2.1
6426,train,2.9353,0.6012,0.1346,0.5833,6.79,156,5.4
6427,train,4.3733,0.3229,0.0000,0.0000,28.17,156,1.0
6428,train,3.4810,0.2649,0.0370,0.1481,13.52,162,0.9
6429,train,3.8326,0.6367,0.0123,0.1656,15.52,163,1.8
6430,train,3.5298,0.3535,0.0000,0.1234,13.18,154,3.0
6431,train,4.6092,0.5049,0.0188,0.0563,22.90,160,3.6
6432,train,3.2981,0.2820,0.0764,0.4076,11.25,157,1.1
6433,train,3.9846,0.4398,0.0000,0.0000,40.46,160,4.0
6434,train,4.9234,0.5558,0.0063,0.0314,26.53,159,1.4
6435,train,4.4371,0.3801,0.0155,0.0698,13.85,129,1.1
6436,train,5.9430,0.3150,0.0000,0.0000,51.72,159,4.0
6437,train,2.8603,0.2770,0.3250,0.7812,3.78,160,4.7
6438,train,4.1425,0.3143,0.0000,0.0000,41.18,159,2.2
6439,train,nan,0.9111,nan,nan,nan,0,1.2
6440,train,4.2264,0.4139,0.0194,0.1419,10.80,155,0.7
6441,train,3.0984,0.3175,0.0774,0.4710,7.24,155,3.4
6442,train,3.3745,0.2491,0.0813,0.3500,7.73,160,4.0
6443,train,nan,1.4291,nan,nan,nan,0,0.9
6444,train,4.5459,0.5054,0.0065,0.0065,28.21,153,0.5
6445,train,3.2737,0.3183,0.0195,0.4026,9.99,154,2.9
